"Freq [GHz]","lost_power_fraction [] - g_pillar_position='27.4um'","lost_power_fraction [] - g_pillar_position='28.4um'","lost_power_fraction [] - g_pillar_position='42.4um'","lost_power_fraction [] - g_pillar_position='57.4um'","lost_power_fraction [] - g_pillar_position='72.4um'","lost_power_fraction [] - g_pillar_position='87.4um'","lost_power_fraction [] - g_pillar_position='102.4um'"
2.5,0.0107631251179491,0.0109086370091908,0.0106625911286081,0.0106743152694019,0.0109709245984191,0.0110550053420453,0.0111055406970143
2.6,0.0108248620080901,0.0109563632642519,0.010725268709178,0.0107378896457772,0.011021278082876,0.0111104872549913,0.0111697134788655
2.7,0.0108834443621374,0.0110005997826112,0.0107847915930871,0.010798333506829,0.011068210655081,0.0111638868763149,0.0112363782780092
2.8,0.0109392302668566,0.0110418493586587,0.010841508089876,0.0108559865829711,0.0111122141808793,0.0112153943104593,0.0113095410623551
2.9,0.010992541108352,0.0110805481067342,0.0108957317176734,0.0109111553034163,0.0111537146552724,0.011265209369567,0.0113958977296495
3,0.0110436650146986,0.0111170751255452,0.0109477443944042,0.0109641157553402,0.0111930815958682,0.0113135295937914,0.0115010440131039
3.1,0.0110928601073524,0.0111517607580565,0.0109977994515755,0.011015116494851,0.0112306360920279,0.0113605421162764,0.0115860681455199
3.2,0.0111403575282366,0.0111848936295401,0.0110461244428639,0.0110643811815265,0.0112666576780791,0.0114064191959039,0.0115441865313387
3.3,0.0111863642260382,0.0112167266337324,0.011092923733977,0.0111121110207569,0.0113013901904278,0.0114513163953392,0.011476361087682
3.4,0.0112310654979028,0.0112474820194147,0.0111383808709874,0.0111584870082033,0.0113350467538134,0.011495372432012,0.0114696754386023
3.5,0.0112746224395929,0.0112773522441694,0.011182655691834,0.0112036668624643,0.011367810475049,0.0115387069981808,0.0114943453736379
3.6,0.0113171856455431,0.0113065127934197,0.011225898271859,0.0112477990171943,0.0113998472333981,0.0115814293989437,0.0115297789988469
3.7,0.0113588935429057,0.0113351212055337,0.0112682471579269,0.0112910208214041,0.011431304895286,0.0116236374903005,0.0115688144030346
3.8,0.0113998652996891,0.0113633139166783,0.0113098217986457,0.0113334507467144,0.011462309929501,0.0116654139402543,0.0116090228019835
3.9,0.0114402078676098,0.0113912127920544,0.0113507296960306,0.0113751955583295,0.0114929739725649,0.011706831175883,0.0116495248748832
4,0.0114800172984506,0.0114189270238329,0.0113910676581966,0.0114163515277252,0.0115233957379615,0.011747952707148,0.0116899998159942
4.1,0.0115193799155121,0.0114465547429057,0.0114309229183089,0.0114570055184449,0.0115536626538068,0.0117888343159747,0.0117303420203058
4.2,0.0115583733554056,0.0114741843864979,0.0114703741333511,0.011497235957421,0.0115838522703718,0.0118295251084118,0.0117705323814904
4.3,0.0115970674942577,0.0115018958572667,0.0115094922752739,0.0115371137033003,0.0116140334723851,0.0118700684360969,0.0118105866707819
4.4,0.01163552527109,0.0115297615041594,0.0115483414260179,0.0115767028224868,0.0116442675254393,0.011910502697461,0.0118505337870817
4.5,0.0116738034199332,0.0115578469509221,0.0115869794868293,0.0116160612826375,0.0116746089812445,0.0119508620307925,0.0118904063430853
4.6,0.0117119531209947,0.0115862117944711,0.0116254588112655,0.0116552415724324,0.0117051064625368,0.0119911769115269,0.0119302366045217
4.7,0.011750020580107,0.0116149101923968,0.0116638267703166,0.0116942912556023,0.0117358033451801,0.0120314746655822,0.0119700548341442
4.8,0.0117880475446589,0.0116439913563678,0.0117021262571501,0.0117332534663537,0.0117667383522933,0.0120717799096342,0.0120098887350172
4.9,0.0118260717632574,0.0116734999661685,0.0117403961382118,0.0117721673525987,0.0117979460729115,0.0121121149281485,0.0120497633934761
5,0.0118641273955629,0.0117034765173492,0.0117786716566059,0.0118110684726803,0.0118294574157663,0.0121524999958573,0.0120897014392819
5.1,0.0119022453779645,0.0117339576140222,0.0118169847930652,0.0118499891506869,0.0118613000071866,0.0121929536532879,0.0121297232882161
5.2,0.011940453750108,0.011764976217007,0.0118553645891888,0.0118889587948708,0.0118934985407366,0.0122334929420086,0.0121698474032157
5.3,0.0119787779467006,0.0117965618563885,0.0118938374371044,0.0119280041831819,0.011926075085088,0.0122741336053088,0.0122100905447479
5.4,0.0120172410584917,0.0118287408164725,0.0119324273392282,0.0119671497194766,0.0119590493556651,0.0123148902592976,0.0122504679982075
5.5,0.0120558640658684,0.0118615363001161,0.0119711561413867,0.0120064176635756,0.0119924389547926,0.0123557765386669,0.0122909937744966
5.6,0.0120946660481071,0.0118949685784434,0.012010043742179,0.0120458283379675,0.0120262595844027,0.0123968052208068,0.0123316807839881
5.7,0.0121336643709546,0.0119290551310276,0.0120491082811416,0.0120854003136492,0.0120605252347763,0.0124379883314205,0.0123725409858489
5.8,0.0121728748549175,0.0119638107807243,0.0120883663079727,0.0121251505773191,0.0120952483523222,0.0124793372343085,0.01241358551539
5.9,0.0122123119263419,0.0119992478264522,0.0121278329348365,0.0121650946818882,0.0121304399889549,0.0125208627076939,0.0124548247922419
6,0.0122519912211628,0.0120353830295476,0.0121675242773909,0.012205249049868,0.0121661147092776,0.0125625769359905,0.0124962707074229
6.1,0.0122919225146463,0.0120722172965371,0.0122074508894245,0.0122456248232642,0.0122022765343021,0.0126044879641378,0.0125379305832064
6.2,0.0123321167853432,0.0121097561073702,0.0122476243132652,0.0122862339874792,0.0122389330499922,0.0126466051538222,0.01257981317548
6.3,0.0123725840872365,0.0121480029724718,0.0122880551298053,0.0123270875647742,0.0122760909050724,0.0126889374883022,0.0126219268160561
6.4,0.012413333638291,0.012186959578157,0.0123287530488492,0.012368195703596,0.0123137558961965,0.0127314936056359,0.0126642794589698
6.5,0.0124543739002536,0.0122266259346873,0.0123697269907063,0.0124095677592317,0.0123519330444751,0.0127742818268221,0.0127068787195642
6.6,0.0124957126505821,0.0122670005259659,0.0124109851599195,0.0124512123666914,0.0123906266643217,0.0128173101796169,0.0127497319074576
6.7,0.012537357047316,0.0123080804596206,0.0124525351119021,0.0124931375065575,0.0124298404254779,0.0128605864186969,0.012792846054372
6.8,0.0125793136875909,0.0123498616161132,0.0124943838131806,0.0125353505645244,0.0124695774089477,0.0129041180427352,0.0128362279376145
6.9,0.0126215886604415,0.0123923387953925,0.0125365376958907,0.0125778583852226,0.0125098401575126,0.0129479123088669,0.0128798840999023
7,0.0126641875944619,0.0124355058596847,0.0125790027070689,0.0126206673209113,0.0125506307213981,0.012991976244971,0.0129238208661076
7.1,0.0127071157008258,0.0124793558710493,0.012621784353242,0.0126637832755056,0.0125919506996141,0.0130363166601087,0.0129680443574093
7.2,0.0127503778121213,0.0125238812224969,0.0126648877407816,0.0127072117444125,0.0126338012774133,0.0130809401534266,0.0130125605032612
7.3,0.0127939784174147,0.0125690737616115,0.0127083176124141,0.0127509578505571,0.0126761832602699,0.0131258531217787,0.0130573750515315
7.4,0.0128379216939058,0.012614924905839,0.0127520783802539,0.0127950263769815,0.0127190971047452,0.0131710617662925,0.0131024935770981
7.5,0.0128822115355019,0.0126614257487962,0.0127961741556863,0.0128394217963202,0.0127625429465455,0.0132165720980447,0.0131479214891563
7.6,0.0129268515785935,0.0127085671571772,0.0128406087764049,0.0128841482974552,0.0128065206260605,0.0132623899430257,0.0131936640374416
7.7,0.0129718452253291,0.0127563398580425,0.0128853858308437,0.0129292098096171,0.0128510297116313,0.0133085209465096,0.0132397263175501
7.8,0.0130171956645883,0.012804734516444,0.0129305086802811,0.0129746100241644,0.0128960695207733,0.0133549705769537,0.0132861132755002
7.9,0.0130629058908933,0.0128537418035494,0.0129759804787879,0.0130203524142607,0.0129416391395515,0.0134017441295003,0.0133328297116643
8,0.0131089787214485,0.0129033524555382,0.0130218041912533,0.013066440252634,0.0129877374402904,0.0134488467291834,0.013379880284174
8.1,0.0131554168114796,0.0129535573236798,0.0130679826096482,0.0131128766276165,0.0130343630977734,0.0134962833338783,0.0134272695118916
8.2,0.0132022226680175,0.01300434741611,0.0131145183676707,0.013159664457592,0.013081514604076,0.0135440587370779,0.0134750017770151
8.3,0.0132493986623072,0.0130557139318847,0.0131614139539553,0.0132068065040188,0.0131291902821676,0.013592177570507,0.0135230813273947
8.4,0.0132969488768175,0.0131076510304811,0.013208673510333,0.0132543071445389,0.0131773908492041,0.0136406460332381,0.0135715140207138
8.5,0.0133448754726429,0.0131601502504793,0.0132562993002896,0.0133021688947369,0.013226114295859,0.0136894685009237,0.0136203038977308
8.6,0.0133931786474247,0.0132132007250616,0.0133042916651126,0.013350392358198,0.0132753559447122,0.0137386474245271,0.013669453088262
8.7,0.0134418603269157,0.0132667946330306,0.0133526526176411,0.0133989797715385,0.0133251135540583,0.0137881868088039,0.0137189653179805
8.8,0.0134909223463987,0.0133209244211286,0.0134013840742167,0.013447933262497,0.0133753847664502,0.0138380905087108,0.0137688441868913
8.9,0.0135403664569742,0.0133755828051865,0.0134504878614649,0.0134972548566826,0.0134261671168802,0.0138883622316612,0.0138190931706944
9,0.0135901943311259,0.013430762768018,0.0134999657223257,0.0135469464835905,0.0134774580403274,0.0139390055397604,0.0138697156220709
9.1,0.0136404075676529,0.0134864575545934,0.0135498193213969,0.0135970099819471,0.0135292548787285,0.0139900238520264,0.0139207147719252
9.2,0.0136910076960049,0.0135426606649765,0.0136000502496439,0.0136474471044522,0.0135815548874064,0.0140414204465955,0.0139720937305749
9.3,0.0137419961800861,0.0135993658454638,0.0136506600285485,0.0136982595219596,0.013634355241011,0.0140931984629142,0.0140238554889123
9.4,0.0137933744215693,0.0136565670783276,0.0137016501137257,0.0137494488271653,0.0136876530390167,0.0141453609039091,0.014076002919538
9.5,0.0138451437627706,0.013714258570507,0.0137530218980667,0.013801016537829,0.0137414453108023,0.0141979106381468,0.0141285387778767
9.6,0.013897305489123,0.0137724347415429,0.0138047767144532,0.013852964099579,0.0137957290203561,0.014250850401967,0.0141814657032788
9.7,0.0139498608312761,0.0138310902110428,0.0138569158380759,0.0139052928883416,0.0138505010706289,0.0143041828015781,0.0142347862201078
9.8,0.0140028109668757,0.0138902197858775,0.0139094404883813,0.0139580042124232,0.0139057583075721,0.0143579103151404,0.01428850273883
9.9,0.0140561570220346,0.0139498184473138,0.0139623518307116,0.0140110993142773,0.0139614975238694,0.0144120352947986,0.0143426175570896
10,0.0141099000725295,0.0140098813382388,0.0140156509776219,0.0140645793719909,0.0140177154624076,0.0144665599686808,0.0143971328607871
10.1,0.0141640411447479,0.0140704037505993,0.0140693389899451,0.0141184455005024,0.0140744088194902,0.0145214864428494,0.0144520507251588
10.2,0.0142185812164129,0.0141313811131774,0.0141234168775907,0.0141726987525925,0.0141315742478109,0.0145768167032044,0.0145073731158485
10.3,0.014273521217102,0.0141928089797591,0.0141778856001373,0.0142273401196554,0.0141892083592277,0.0146325526173342,0.0145631018899859
10.4,0.0143288620285776,0.0142546830177888,0.014232746067202,0.01428237053228,0.0142473077273234,0.0146886959363057,0.0146192387972645
10.5,0.0143846044849516,0.0143169989975191,0.0142879991386369,0.0143377908606503,0.014305868889788,0.0147452482963985,0.0146757854810151
10.6,0.0144407493726958,0.0143797527817323,0.0143436456245474,0.0143936019147877,0.0143648883506268,0.0148022112207705,0.0147327434792889
10.7,0.0144972974305177,0.0144429403160076,0.01439968628516,0.0144498044446456,0.0144243625822192,0.0148595861210571,0.0147901142259277
10.8,0.0145542493491045,0.0145065576195784,0.0144561218305546,0.0145063991400876,0.0144842880272181,0.0149173742989083,0.0148478990516477
10.9,0.0146116097422741,0.0145706049142905,0.0145129568040922,0.0145633904872165,0.0145446654537772,0.0149755810215026,0.014906103267766
11,0.0146693752424537,0.0146350741307398,0.0145701879411466,0.0146207752084207,0.0146054868268952,0.0150342033196556,0.014964723939094
11.1,0.0147275463922868,0.014699961461157,0.0146278157970396,0.0146785538101977,0.0146667485095086,0.0150932421705837,0.0150237620905954
11.2,0.0147861236843451,0.0147652631402782,0.0146858408746911,0.0147367267377141,0.0147284468412324,0.015152698446971,0.0150832186484255
11.3,0.0148451075604187,0.0148309754389802,0.0147442636238196,0.0147952943742847,0.0147905781396679,0.0152125729181473,0.0151430944409852
11.4,0.0149044984107292,0.0148970946584409,0.0148030844400756,0.0148542570407732,0.0148531387016367,0.0152728662511761,0.0152033901999719
11.5,0.0149642965730956,0.0149636171247588,0.0148623036641095,0.0149136149949448,0.0149161248042972,0.0153335790118794,0.0152641065614239
11.6,0.015024502332034,0.0150305391840431,0.0149219215805746,0.0149733684307483,0.0149795327062079,0.0153947116657889,0.0153252440667517
11.7,0.0150851159178281,0.0150978571979198,0.0149819384170856,0.0150335174775542,0.0150433586483024,0.0154562645790339,0.0153868031637569
11.8,0.0151461375055394,0.0151655675394501,0.0150423543431235,0.015094062199357,0.0151075988548006,0.0155182380191443,0.015448784207647
11.9,0.015207567214001,0.0152336665894264,0.0151031694689016,0.0151550025939258,0.0151722495340578,0.0155806321558091,0.0155111874620279
12,0.0152694051047622,0.0153021507330236,0.0151643838442003,0.0152163385919338,0.015237306879351,0.0156434470615458,0.0155740130998832
12.1,0.0153316511810182,0.0153710163567802,0.0152259974571651,0.0152780700560532,0.0153027670696111,0.0157066827123313,0.0156372612045428
12.2,0.0153943053865114,0.0154402598458946,0.0152880102330815,0.0153401967800274,0.0153686262701131,0.0157703389881525,0.0157009317706226
12.3,0.0154573676044097,0.0155098775818016,0.0153504220331301,0.0154027184877211,0.0154348806331073,0.0158344156735063,0.0157650247049613
12.4,0.0155208376561788,0.0155798659400166,0.0154132326531178,0.0154656348321587,0.0155015262984196,0.015898912457851,0.0158295398275193
12.5,0.0155847153004255,0.0156502212882294,0.0154764418222017,0.0155289453945442,0.0155685593940057,0.015963828935987,0.0158944768722672
12.6,0.0156490002317469,0.0157209399846234,0.0155400492015981,0.0155926496832727,0.0156359760364745,0.0160291646084009,0.0159598354880548
12.7,0.0157136920795553,0.0157920183764017,0.0156040543832839,0.0156567471329409,0.015703772331571,0.0160949188815585,0.0160256152394406
12.8,0.0157787904069157,0.0158634527985103,0.0156684568886929,0.0157212371033443,0.0157719443746369,0.0161610910681403,0.0160918156075148
12.9,0.0158442947093583,0.0159352395725368,0.0157332561674181,0.0157861188784785,0.0158404882510435,0.0162276803872526,0.0161584359906832
13,0.0159102044137143,0.0160073750057733,0.0157984515959004,0.0158513916655493,0.015909400036589,0.0162946859645731,0.0162254757054324
13.1,0.0159765188769316,0.0160798553904251,0.0158640424761342,0.0159170545939659,0.0159786757978912,0.0163621068324809,0.0162929339870608
13.2,0.0160432373849036,0.0161526770029601,0.0159300280343766,0.0159831067143698,0.0160483115927416,0.0164299419301308,0.01636080999039
13.3,0.0161103611238781,0.0162258377395253,0.0159964093458548,0.016049548894996,0.0161183051965465,0.0164981921222972,0.0164291048286564
13.4,0.0161778892206822,0.0162993337892161,0.0160631854669612,0.0161163800088365,0.0161886525932502,0.0165668561424756,0.0164978174821077
13.5,0.0162458187622463,0.0163731597240813,0.0161303534563275,0.0161835969593814,0.0162593480708162,0.016635930622869,0.0165669448227941
13.6,0.0163141487364889,0.0164473117529526,0.0161979122222044,0.0162511984701647,0.0163303876548029,0.0167054141272545,0.0166364856878876
13.7,0.0163828780544911,0.0165217860673375,0.0162658605907724,0.0163191831811691,0.0164017673635209,0.016775305126112,0.0167064388371748
13.8,0.01645200554938,0.0165965788413564,0.0163341973049354,0.0163875496479299,0.0164734832083024,0.0168456019965274,0.0167768029535767
13.9,0.0165215299752292,0.0166716862317708,0.0164029210231337,0.0164562963406555,0.0165455311937733,0.0169163030220734,0.0168475766436418
14,0.0165914500059815,0.0167471043780696,0.0164720303181894,0.0165254216433871,0.016617907318102,0.0169874063926733,0.0169187584379918
14.1,0.0166617642343841,0.0168228294026105,0.016541523676172,0.0165949238531689,0.016690607573258,0.0170589102044444,0.0169903467917516
14.2,0.0167324711709487,0.0168988574108236,0.0166113994952897,0.0166648011792615,0.016763627945251,0.017130812459524,0.0170623400849338
14.3,0.0168035692429338,0.0169751844914505,0.0166816560848184,0.0167350517423725,0.0168369644143726,0.0172031110658921,0.0171347366228005
14.4,0.0168750567933452,0.0170518067168274,0.0167522916640567,0.0168056735739322,0.0169106129554325,0.0172758038371676,0.0172075346361831
14.5,0.0169469320799662,0.0171287201432156,0.0168233043613172,0.0168766646153939,0.0169845695379867,0.0173488884924103,0.0172807322817751
14.6,0.0170191932744203,0.0172059208111565,0.0168946922129548,0.0169480227175797,0.0170588301265731,0.0174223626559116,0.017354327642391
14.7,0.0170918384612483,0.0172834047458626,0.0169664531624299,0.0170197456400576,0.0171333906809342,0.0174962238569741,0.0174283187271937
14.8,0.0171648656370261,0.0173611679576306,0.0170385850594167,0.0170918310505638,0.017208247156245,0.017570469529701,0.017502703471891
14.9,0.0172382727095178,0.0174392064422834,0.0171110856589523,0.0171642765244681,0.0172833955033386,0.0176450970127836,0.0175774797389015
15,0.0173120574968466,0.0175175161816326,0.017183952620622,0.0172370795442811,0.0173588316689332,0.0177201035492856,0.0176526453174802
15.1,0.0173862177267188,0.0175960931439624,0.0172571835078055,0.0173102374992098,0.0174345515958525,0.0177954862864453,0.0177281979238327
15.2,0.0174607510356712,0.0176749332845186,0.0173307757869604,0.0173837476847657,0.0175105512232606,0.0178712422754811,0.0178041352011852
15.3,0.0175356549683676,0.017754032546032,0.0174047268269574,0.0174576073024119,0.0175868264868808,0.0179473684714055,0.0178804547198304
15.4,0.0176109269769256,0.0178333868592363,0.0174790338984711,0.0175318134592796,0.0176633733192245,0.0180238617328609,0.0179571539771445
15.5,0.0176865644202946,0.0179129921434106,0.0175536941734252,0.0176063631679252,0.0177401876498327,0.0181007188219725,0.0180342303975866
15.6,0.0177625645636707,0.0179928443069202,0.0176287047244891,0.017681253346153,0.0178172654054926,0.0181779364042187,0.0181116813326554
15.7,0.0178389245779657,0.0180729392477749,0.0177040625246402,0.0177564808168885,0.0178946025104844,0.0182555110483267,0.0181895040608421
15.8,0.0179156450095376,0.0181532751540392,0.0177797677892494,0.017832045550197,0.0179721973498552,0.0183334426570793,0.0182676993773724
15.9,0.0179927193092026,0.0182338455254356,0.0178558138843803,0.0179079408705014,0.0180500433020277,0.0184117241030729,0.0183462607680745
16,0.0180701443595565,0.0183146462320651,0.0179321974790396,0.0179841633132884,0.0181281362851307,0.0184903516617058,0.0184251852897535
16.1,0.0181479169472413,0.0183956731359713,0.0180089151413958,0.0180607093193103,0.0182064722157535,0.0185693215115118,0.0185044699257476
16.2,0.0182260337626738,0.0184769220917176,0.0180859633386612,0.0181375752347783,0.018285047009189,0.0186486297342253,0.0185841115857756
16.3,0.0183044913998152,0.0185583889469702,0.0181633384370493,0.0182147573116358,0.01836385657969,0.0187282723148855,0.0186641071057587
16.4,0.0183832863560129,0.0186400695430754,0.0182410367018049,0.0182922517078915,0.0184428968407213,0.0188082451419907,0.0187444532476354
16.5,0.0184624150318988,0.0187219597156488,0.0183190542972964,0.0183700544880376,0.0185221637052137,0.0188885440076908,0.0188251466991645
16.6,0.0185418737313418,0.0188040552951569,0.0183973872872043,0.0184481616235376,0.0186016530858307,0.0189691646080444,0.0189061840737184
16.7,0.0186216586614776,0.0188863521074943,0.0184760316347725,0.018526568993379,0.0186813608952227,0.0190501025433188,0.0189875619100663
16.8,0.0187017659327934,0.018968845974575,0.0185549832031435,0.018605272384721,0.0187612830462997,0.0191313533183533,0.019069276672156
16.9,0.0187821915592809,0.0190515327149059,0.0186342377557814,0.0186842674936006,0.018841415452498,0.0192129123429768,0.0191513247488975
17,0.0188629314586642,0.0191344081441707,0.0187137909569648,0.0187635499257392,0.0189217540280534,0.0192947749324908,0.0192337024539327
17.1,0.0189439814526944,0.0192174680758066,0.01879363837238,0.0188431151974073,0.0190022946882774,0.0193769363082221,0.0193164060254277
17.2,0.0190253372675134,0.0193007083215763,0.0188737754697885,0.0189229587363868,0.0190830333498322,0.0194593915981288,0.0193994316258477
17.3,0.0191069945340967,0.0193841246921426,0.0189541976197882,0.0190030758830072,0.0191639659310156,0.0195421358374912,0.0194827753417603
17.4,0.0191889487887686,0.0194677129976446,0.0190349000966629,0.0190834618912696,0.0192450883520466,0.0196251639696647,0.0195664331836365
17.5,0.019271195473795,0.0195514690482512,0.0191158780793211,0.0191641119300511,0.0193263965353471,0.0197084708469064,0.019650401085667
17.6,0.0193537299380506,0.0196353886547406,0.0191971266523253,0.0192450210843918,0.019407886405837,0.019792051231291,0.019734674905605
17.7,0.0194365474377772,0.0197194676290446,0.0192786408070183,0.0193261843568759,0.0194895538912243,0.0198758997956836,0.0198192504246071
17.8,0.0195196431374025,0.0198037017848226,0.0193604154427392,0.0194075966690836,0.0195713949222971,0.0199600111248118,0.0199041233471237
17.9,0.0196030121104599,0.0198880869380014,0.0194424453681328,0.0194892528631444,0.0196534054332346,0.0200443797164057,0.0199892893007906
18,0.0196866493405822,0.0199726189073322,0.0195247253025591,0.0195711477033584,0.0197355813618881,0.0201289999824294,0.0200747438363625
18.1,0.0197705497225809,0.0200572935149365,0.0196072498775968,0.0196532758779216,0.0198179186500997,0.020213866250396,0.0201604824276772
18.2,0.0198547093022581,0.020142107245147,0.0196900147839877,0.0197356330913779,0.0199004139952535,0.020298973913853,0.0202465018185949
18.3,0.0199391227229947,0.020227055868377,0.019773014401559,0.019818213805454,0.0199830632897423,0.0203843170503498,0.0203327972605431
18.4,0.0200237833540466,0.0203121345418908,0.0198562419342283,0.0199010113723148,0.0200658617186188,0.0204698885633971,0.0204193626251101
18.5,0.0201086857451136,0.0203973391068343,0.0199396916771692,0.0199840201927157,0.0201488052428898,0.0205556824553979,0.0205061930766563
18.6,0.0201938243638198,0.0204826654104081,0.0200233578468122,0.0200672346012403,0.0202318898291009,0.0206416926522461,0.0205932837030272
18.7,0.0202791935973071,0.0205681093063956,0.0201072345829283,0.0201506488685201,0.0203151114496524,0.0207279130051679,0.0206806295157769
18.8,0.0203647877539317,0.0206536666556727,0.0201913159508115,0.0202342572035419,0.0203984660831192,0.0208143372926638,0.0207682254504427
18.9,0.0204506010650402,0.0207393333267239,0.0202755959435575,0.0203180537560334,0.0204819497145647,0.0209009592225338,0.0208560663668791
19,0.0205366276868359,0.02082510519615,0.0203600684844404,0.0204020326189283,0.0205655583358608,0.0209877724339933,0.0209441470496552
19.1,0.0206228617023357,0.0209109781491718,0.0204447274293707,0.0204861878309016,0.0206492879460092,0.0210747704998847,0.0210324622085088
19.2,0.0207092971234113,0.0209969480801294,0.0205295665694613,0.0205705133789932,0.0207331345514678,0.0211619469289711,0.0211210064788755
19.3,0.0207959278929191,0.0210830108929778,0.0206145796336752,0.0206550032012922,0.0208170941664628,0.0212492951683264,0.0212097744224807
19.4,0.0208827478869172,0.0211691625017776,0.0206997602915661,0.0207396511896984,0.0209011628133256,0.0213368086058116,0.0212987605280109
19.5,0.0209697509169678,0.0212553988311826,0.0207851021561041,0.0208244511927555,0.0209853365228082,0.0214244805726353,0.021387959211854
19.6,0.0210569307325282,0.0213417158169169,0.0208705987865961,0.0209093970185463,0.0210696113344169,0.0215123043460093,0.0214773648189283
19.7,0.0211442810234171,0.0214281094062627,0.0209562436916799,0.0209944824376564,0.021153983296731,0.0216002731518771,0.0215669716235791
19.8,0.0212317954223779,0.0215145755585223,0.021042030332407,0.0210797011861963,0.0212384484677368,0.0216883801677419,0.0216567738305723
19.9,0.0213194675077084,0.0216011102454939,0.0211279521254027,0.0211650469688849,0.0213230029151558,0.0217766185255631,0.021746765576169
20,0.0214072908059827,0.021687709451934,0.0212140024461057,0.0212505134621909,0.0214076427167665,0.0218649813147391,0.0218369409292909
20.1,0.0214952587948457,0.0217743691760172,0.0213001746320808,0.0213360943175223,0.0214923639607406,0.0219534615851739,0.0219272938927745
20.2,0.0215833649058832,0.0218610854297944,0.0213864619863994,0.0214217831644708,0.0215771627459705,0.0220420523504036,0.0220178184047271
20.3,0.0216716025275702,0.0219478542396416,0.0214728577810963,0.0215075736141013,0.0216620351823945,0.0221307465908151,0.0221085083399681
20.4,0.0217599650082975,0.0220346716467077,0.0215593552606856,0.0215934592622842,0.0217469773913344,0.0222195372569276,0.0221993575115805
20.5,0.021848445659446,0.0221215337073582,0.0216459476457367,0.0216794336930672,0.0218319855058155,0.0223084172727384,0.0222903596725564
20.6,0.0219370377585634,0.0222084364936157,0.0217326281365138,0.0217654904820842,0.0219170556709103,0.0223973795391393,0.0223815085175488
20.7,0.022025735513171,0.0222953764166742,0.0218193906473219,0.0218516238819539,0.0220021845775208,0.0224864176047156,0.0224727989981629
20.8,0.0221145310514099,0.0223823491834857,0.0219062274867782,0.0219378266562371,0.0220873677889081,0.0225755235298715,0.0225642232602172
20.9,0.0222034175682945,0.0224693509161176,0.0219931318164273,0.0220240923762324,0.0221726014886105,0.02266469016703,0.0226557748334809
21,0.0222923882383825,0.0225563777540174,0.0220800967926994,0.0221104146188729,0.0222578818735362,0.0227539103598878,0.0227474471975378
21.1,0.022381436219229,0.0226434258544317,0.0221671155707819,0.0221967869702523,0.0223432051542889,0.0228431769471135,0.0228392337840906
21.2,0.0224705546548891,0.0227304913928189,0.0222541813085197,0.0222832030291731,0.0224285675555022,0.0229324827660843,0.0229311279793668
21.3,0.022559736679482,0.0228175705632614,0.0223412871703455,0.0223696564106919,0.0225139653161584,0.0230218206566516,0.0230231231266508
21.4,0.0226489754207716,0.0229046595788676,0.0224284263312322,0.0224561407496718,0.0225993946899252,0.023111183464958,0.0231152125289325
21.5,0.0227382640038125,0.0229917546721674,0.0225155919806627,0.0225426497043347,0.0226848519454744,0.0232005640472687,0.0232073894516749
21.6,0.0228275955546129,0.0230788520955198,0.0226027773266176,0.0226291769598095,0.0227703333668113,0.0232899552738405,0.0232996471256911
21.7,0.0229169632038334,0.0231659481214962,0.0226899755995666,0.0227157162316602,0.0228558352535996,0.0233793500328011,0.0233919787501642
21.8,0.0230063600905198,0.0232530390432732,0.0227771800564652,0.0228022612694137,0.0229413539214891,0.0234687412340516,0.0234843774957801
21.9,0.0230957793658444,0.0233401211750142,0.0228643839847531,0.0228888058600564,0.0230268857024307,0.0235581218131737,0.0235768365079799
22,0.0231852141968773,0.0234271908522521,0.0229515807063355,0.0229753438315156,0.0231124269450091,0.0236474847353442,0.0236693489103579
22.1,0.0232746577703659,0.0235142444322647,0.0230387635815669,0.0230618690561031,0.0231979740147547,0.0237368229992461,0.0237619078081763
22.2,0.0233641032965274,0.0236012782944453,0.0231259260132002,0.0231483754539386,0.0232835232944735,0.0238261296409807,0.0238545062920172
22.3,0.0234535440128367,0.0236882888406737,0.0232130614503321,0.0232348569963277,0.0233690711845628,0.0239153977379616,0.023947137441575
22.4,0.0235429731878289,0.0237752724956782,0.0233001633922982,0.0233213077090961,0.0234546141033246,0.0240046204127906,0.0240397943295764
22.5,0.0236323841248839,0.0238622257073995,0.0233872253925567,0.0234077216758881,0.0235401484872922,0.0240937908371146,0.0241324700258516
22.6,0.0237217701660098,0.0239491449473406,0.0234742410625163,0.0234940930414081,0.0236256707915408,0.0241829022354562,0.0242251576015429
22.7,0.0238111246956099,0.0240360267109279,0.0235612040753278,0.0235804160146071,0.023711177490004,0.0242719478889957,0.0243178501334665
