Freq.	S22(V1)
1.83143143143143e+10	(-1.94832901356023e+01dB,6.33229875799447e+01°)
1.83633633633634e+10	(-1.95480181479573e+01dB,6.23135270690848e+01°)
1.84124124124124e+10	(-1.96159260625243e+01dB,6.13051422503945e+01°)
1.84614614614615e+10	(-1.96870842406054e+01dB,6.02978656722470e+01°)
1.85105105105105e+10	(-1.97615670310652e+01dB,5.92917333135391e+01°)
1.85595595595596e+10	(-1.98394530255982e+01dB,5.82867848560323e+01°)
1.86086086086086e+10	(-1.99208253366160e+01dB,5.72830639850919e+01°)
1.86576576576577e+10	(-2.00057719001331e+01dB,5.62806187223623e+01°)
1.87067067067067e+10	(-2.00943858063342e+01dB,5.52795017944040e+01°)
1.87557557557558e+10	(-2.01867656608486e+01dB,5.42797710419541e+01°)
1.88048048048048e+10	(-2.02830159801480e+01dB,5.32814898751238e+01°)
1.88538538538539e+10	(-2.03832476249490e+01dB,5.22847277807259e+01°)
1.89029029029029e+10	(-2.04875782760147e+01dB,5.12895608888859e+01°)
1.89519519519520e+10	(-2.05961329573650e+01dB,5.02960726072134e+01°)
1.90010010010010e+10	(-2.07090446126078e+01dB,4.93043543321748e+01°)
1.90500500500500e+10	(-2.08264547409259e+01dB,4.83145062489719e+01°)
1.90990990990991e+10	(-2.09485141002063e+01dB,4.73266382330829e+01°)
1.91481481481481e+10	(-2.10753834859273e+01dB,4.63408708689506e+01°)
1.91971971971972e+10	(-2.12072345957282e+01dB,4.53573366041011e+01°)
1.92462462462462e+10	(-2.13442509911422e+01dB,4.43761810602176e+01°)
1.92952952952953e+10	(-2.14866291698026e+01dB,4.33975645267997e+01°)
1.93443443443443e+10	(-2.16345797636085e+01dB,4.24216636678587e+01°)
1.93933933933934e+10	(-2.17883288809267e+01dB,4.14486734780894e+01°)
1.94424424424424e+10	(-2.19481196140000e+01dB,4.04788095322185e+01°)
1.94914914914915e+10	(-2.21142137364433e+01dB,3.95123105802420e+01°)
1.95405405405405e+10	(-2.22868936201919e+01dB,3.85494415523528e+01°)
1.95895895895896e+10	(-2.24664644066729e+01dB,3.75904970510744e+01°)
1.96386386386386e+10	(-2.26532564735667e+01dB,3.66358054255789e+01°)
1.96876876876877e+10	(-2.28476282465672e+01dB,3.56857335445209e+01°)
1.97367367367367e+10	(-2.30499694154224e+01dB,3.47406924114361e+01°)
1.97857857857858e+10	(-2.32607046257529e+01dB,3.38011438013754e+01°)
1.98348348348348e+10	(-2.34802977332633e+01dB,3.28676081422516e+01°)
1.98838838838839e+10	(-2.37092567258694e+01dB,3.19406739218425e+01°)
1.99329329329329e+10	(-2.39481394430129e+01dB,3.10210089762425e+01°)
1.99819819819820e+10	(-2.41975602514453e+01dB,3.01093741135054e+01°)
2.00310310310310e+10	(-2.44581978749781e+01dB,2.92066396554419e+01°)
2.00800800800801e+10	(-2.47308046247143e+01dB,2.83138056528266e+01°)
2.01291291291291e+10	(-2.50162173395642e+01dB,2.74320267606356e+01°)
2.01781781781782e+10	(-2.53153704293488e+01dB,2.65626430744411e+01°)
2.02272272272272e+10	(-2.56293115211333e+01dB,2.57072186602788e+01°)
2.02762762762763e+10	(-2.59592203530837e+01dB,2.48675901094096e+01°)
2.03253253253253e+10	(-2.63064317524327e+01dB,2.40459282909355e+01°)
2.03743743743744e+10	(-2.66724637942002e+01dB,2.32448176739538e+01°)
2.04234234234234e+10	(-2.70590525928132e+01dB,2.24673593225734e+01°)
2.04724724724725e+10	(-2.74681956704245e+01dB,2.17173062076764e+01°)
2.05215215215215e+10	(-2.79022065339405e+01dB,2.09992432698277e+01°)
2.05705705705706e+10	(-2.83637840684832e+01dB,2.03188304278788e+01°)
2.06196196196196e+10	(-2.88561017570023e+01dB,1.96831356575838e+01°)
2.06686686686687e+10	(-2.93829237780292e+01dB,1.91010994161100e+01°)
2.07177177177177e+10	(-2.99487580500369e+01dB,1.85841946635305e+01°)
2.07667667667668e+10	(-3.05590608058385e+01dB,1.81473850444984e+01°)
2.08158158158158e+10	(-3.12205141165379e+01dB,1.78105496038040e+01°)
2.08648648648649e+10	(-3.19414082106500e+01dB,1.76006592533632e+01°)
2.09139139139139e+10	(-3.27321762987382e+01dB,1.75552054534625e+01°)
2.09629629629630e+10	(-3.36061531594949e+01dB,1.77277947667526e+01°)
2.10120120120120e+10	(-3.45806607747963e+01dB,1.81976533549508e+01°)
2.10610610610611e+10	(-3.56785552496045e+01dB,1.90865406021587e+01°)
2.11101101101101e+10	(-3.69303402783745e+01dB,2.05904834532308e+01°)
2.11591591591592e+10	(-3.83765862715589e+01dB,2.30429116984020e+01°)
2.12082082082082e+10	(-4.00684287544818e+01dB,2.70478130169738e+01°)
2.12572572572573e+10	(-4.20545017125606e+01dB,3.37699431023957e+01°)
2.13063063063063e+10	(-4.42999315580456e+01dB,4.55010930157464e+01°)
2.13553553553554e+10	(-4.63499245324314e+01dB,6.58336300863852e+01°)
2.14044044044044e+10	(-4.68696244095155e+01dB,9.42964331080878e+01°)
2.14534534534535e+10	(-4.53028024492571e+01dB,1.19281917363807e+02°)
2.15025025025025e+10	(-4.29981654444254e+01dB,1.34643877491754e+02°)
2.15515515515516e+10	(-4.08271606323855e+01dB,1.43362155236420e+02°)
2.16006006006006e+10	(-3.89554275050665e+01dB,1.48460064826188e+02°)
2.16496496496497e+10	(-3.73548396077290e+01dB,1.51550134136788e+02°)
2.16986986986987e+10	(-3.59718885271101e+01dB,1.53451574996736e+02°)
2.17477477477477e+10	(-3.47607101089928e+01dB,1.54602847050461e+02°)
2.17967967967968e+10	(-3.36863053430855e+01dB,1.55254339364853e+02°)
2.18458458458458e+10	(-3.27224868486216e+01dB,1.55557740202640e+02°)
2.18948948948949e+10	(-3.18495334999619e+01dB,1.55609695268728e+02°)
2.19439439439439e+10	(-3.10523794472932e+01dB,1.55474450349063e+02°)
2.19929929929930e+10	(-3.03193272575069e+01dB,1.55196269641548e+02°)
2.20420420420420e+10	(-2.96411491464708e+01dB,1.54806591972167e+02°)
2.20910910910911e+10	(-2.90104566038425e+01dB,1.54328336360950e+02°)
2.21401401401401e+10	(-2.84212528659486e+01dB,1.53778591501961e+02°)
2.21891891891892e+10	(-2.78686104348770e+01dB,1.53170351659624e+02°)
2.22382382382382e+10	(-2.73484350809647e+01dB,1.52513669725673e+02°)
2.22872872872873e+10	(-2.68572905065750e+01dB,1.51816442782472e+02°)
2.23363363363363e+10	(-2.63922661975562e+01dB,1.51084959467992e+02°)
2.23853853853854e+10	(-2.59508764794379e+01dB,1.50324289100278e+02°)
2.24344344344344e+10	(-2.55309824426212e+01dB,1.49538563334482e+02°)
2.24834834834835e+10	(-2.51307308542125e+01dB,1.48731183370203e+02°)
2.25325325325325e+10	(-2.47485058473786e+01dB,1.47904974647443e+02°)
2.25815815815816e+10	(-2.43828903360206e+01dB,1.47062303895199e+02°)
2.26306306306306e+10	(-2.40326349134994e+01dB,1.46205168784257e+02°)
2.26796796796797e+10	(-2.36966325700018e+01dB,1.45335267370492e+02°)
2.27287287287287e+10	(-2.33738979771684e+01dB,1.44454052441916e+02°)
2.27777777777778e+10	(-2.30635503898794e+01dB,1.43562774458015e+02°)
2.28268268268268e+10	(-2.27647994366768e+01dB,1.42662515776117e+02°)
2.28758758758759e+10	(-2.24769332351205e+01dB,1.41754218156750e+02°)
2.29249249249249e+10	(-2.21993083920678e+01dB,1.40838705036620e+02°)
2.29739739739740e+10	(-2.19313415426674e+01dB,1.39916699692993e+02°)
2.30230230230230e+10	(-2.16725021535535e+01dB,1.38988840155998e+02°)
2.30720720720721e+10	(-2.14223063710119e+01dB,1.38055691527380e+02°)
2.31211211211211e+10	(-2.11803117378607e+01dB,1.37117756216326e+02°)
2.31701701701702e+10	(-2.09461126364109e+01dB,1.36175482491328e+02°)
2.32192192192192e+10	(-2.07193363414018e+01dB,1.35229271662148e+02°)
2.32682682682683e+10	(-2.04996395878400e+01dB,1.34279484140818e+02°)
2.33173173173173e+10	(-2.02867055754836e+01dB,1.33326444580269e+02°)
2.33663663663664e+10	(-2.00802413452191e+01dB,1.32370446250026e+02°)
2.34154154154154e+10	(-1.98799754734807e+01dB,1.31411754777705e+02°)
2.34644644644645e+10	(-1.96856560397422e+01dB,1.30450611360830e+02°)
2.35135135135135e+10	(-1.94970488293255e+01dB,1.29487235534306e+02°)
2.35625625625626e+10	(-1.93139357397398e+01dB,1.28521827563541e+02°)
2.36116116116116e+10	(-1.91361133636379e+01dB,1.27554570520904e+02°)
2.36606606606607e+10	(-1.89633917255371e+01dB,1.26585632093308e+02°)
2.37097097097097e+10	(-1.87955931528411e+01dB,1.25615166160640e+02°)
2.37587587587588e+10	(-1.86325512644888e+01dB,1.24643314178227e+02°)
2.38078078078078e+10	(-1.84741100629422e+01dB,1.23670206391150e+02°)
2.38568568568569e+10	(-1.83201231171944e+01dB,1.22695962903823e+02°)
2.39059059059059e+10	(-1.81704528261692e+01dB,1.21720694624621e+02°)
2.39549549549550e+10	(-1.80249697532986e+01dB,1.20744504102300e+02°)
2.40040040040040e+10	(-1.78835520242753e+01dB,1.19767486268491e+02°)
2.40530530530531e+10	(-1.77460847810134e+01dB,1.18789729098419e+02°)
2.41021021021021e+10	(-1.76124596857233e+01dB,1.17811314200256e+02°)
2.41511511511511e+10	(-1.74825744697747e+01dB,1.16832317342050e+02°)
2.42002002002002e+10	(-1.73563325226656e+01dB,1.15852808923926e+02°)
2.42492492492492e+10	(-1.72336425169855e+01dB,1.14872854402194e+02°)
2.42982982982983e+10	(-1.71144180657342e+01dB,1.13892514671115e+02°)
2.43473473473473e+10	(-1.69985774087986e+01dB,1.12911846407321e+02°)
2.43963963963964e+10	(-1.68860431257409e+01dB,1.11930902381215e+02°)
2.44454454454454e+10	(-1.67767418723765e+01dB,1.10949731739150e+02°)
2.44944944944945e+10	(-1.66706041389086e+01dB,1.09968380259682e+02°)
2.45435435435435e+10	(-1.65675640276159e+01dB,1.08986890586813e+02°)
2.45925925925926e+10	(-1.64675590483161e+01dB,1.08005302442748e+02°)
2.46416416416416e+10	(-1.63705299300156e+01dB,1.07023652822418e+02°)
2.46906906906907e+10	(-1.62764204473167e+01dB,1.06041976171748e+02°)
2.47397397397397e+10	(-1.61851772603092e+01dB,1.05060304551395e+02°)
2.47887887887888e+10	(-1.60967497667942e+01dB,1.04078667787526e+02°)
2.48378378378378e+10	(-1.60110899658153e+01dB,1.03097093610980e+02°)
2.48868868868869e+10	(-1.59281523315609e+01dB,1.02115607786058e+02°)
2.49359359359359e+10	(-1.58478936968070e+01dB,1.01134234230000e+02°)
2.49849849849850e+10	(-1.57702731451391e+01dB,1.00152995124140e+02°)
2.50340340340340e+10	(-1.56952519112742e+01dB,9.91719110175852e+01°)
2.50830830830831e+10	(-1.56227932888640e+01dB,9.81910009242080e+01°)
2.51321321321321e+10	(-1.55528625452180e+01dB,9.72102824136382e+01°)
2.51811811811812e+10	(-1.54854268424427e+01dB,9.62297716968874e+01°)
2.52302302302302e+10	(-1.54204551645348e+01dB,9.52494837071601e+01°)
2.52792792792793e+10	(-1.53579182500142e+01dB,9.42694321763784e+01°)
2.53283283283283e+10	(-1.52977885297159e+01dB,9.32896297078606e+01°)
2.53773773773774e+10	(-1.52400400693999e+01dB,9.23100878455874e+01°)
2.54264264264264e+10	(-1.51846485168653e+01dB,9.13308171404329e+01°)
2.54754754754755e+10	(-1.51315910532869e+01dB,9.03518272137092e+01°)
2.55245245245245e+10	(-1.50808463485180e+01dB,8.93731268183360e+01°)
2.55735735735736e+10	(-1.50323945201250e+01dB,8.83947238979409e+01°)
2.56226226226226e+10	(-1.49862170959458e+01dB,8.74166256441495e+01°)
2.56716716716717e+10	(-1.49422969799787e+01dB,8.64388385523175e+01°)
2.57207207207207e+10	(-1.49006184214311e+01dB,8.54613684759429e+01°)
2.57697697697698e+10	(-1.48611669867747e+01dB,8.44842206799619e+01°)
2.58188188188188e+10	(-1.48239295346647e+01dB,8.35073998931482e+01°)
2.58678678678679e+10	(-1.47888941936032e+01dB,8.25309103597945e+01°)
2.59169169169169e+10	(-1.47560503422328e+01dB,8.15547558908642e+01°)
2.59659659659660e+10	(-1.47253885921654e+01dB,8.05789399147839e+01°)
2.60150150150150e+10	(-1.46969007732613e+01dB,7.96034655280569e+01°)
2.60640640640641e+10	(-1.46705799212826e+01dB,7.86283355458311e+01°)
2.61131131131131e+10	(-1.46464202678627e+01dB,7.76535525526131e+01°)
2.61621621621622e+10	(-1.46244172327359e+01dB,7.66791189532651e+01°)
2.62112112112112e+10	(-1.46045674181880e+01dB,7.57050370244348e+01°)
2.62602602602603e+10	(-1.45868686056956e+01dB,7.47313089665877e+01°)
2.63093093093093e+10	(-1.45713197547323e+01dB,7.37579369567781e+01°)
2.63583583583584e+10	(-1.45579210037277e+01dB,7.27849232023372e+01°)
2.64074074074074e+10	(-1.45466736731787e+01dB,7.18122699956113e+01°)
2.64564564564565e+10	(-1.45375802709173e+01dB,7.08399797699407e+01°)
2.65055055055055e+10	(-1.45306444995508e+01dB,6.98680551570300e+01°)
2.65545545545546e+10	(-1.45258712661010e+01dB,6.88964990458959e+01°)
2.66036036036036e+10	(-1.45232666938762e+01dB,6.79253146435810e+01°)
2.66526526526527e+10	(-1.45228381366210e+01dB,6.69545055378179e+01°)
2.67017017017017e+10	(-1.45245941950006e+01dB,6.59840757618652e+01°)
2.67507507507508e+10	(-1.45285447354830e+01dB,6.50140298617163e+01°)
2.67997997997998e+10	(-1.45347009117013e+01dB,6.40443729659464e+01°)
2.68488488488489e+10	(-1.45430751883787e+01dB,6.30751108584097e+01°)
2.68978978978979e+10	(-1.45536813679246e+01dB,6.21062500540990e+01°)
2.69469469469469e+10	(-1.45665346198127e+01dB,6.11377978784386e+01°)
2.69959959959960e+10	(-1.45816515128712e+01dB,6.01697625503256e+01°)
2.70450450450450e+10	(-1.45990500506309e+01dB,5.92021532692763e+01°)
2.70940940940941e+10	(-1.46187497098918e+01dB,5.82349803070573e+01°)
2.71431431431431e+10	(-1.46407714826846e+01dB,5.72682551041960e+01°)
2.71921921921922e+10	(-1.46651379218294e+01dB,5.63019903718286e+01°)
2.72412412412412e+10	(-1.46918731903056e+01dB,5.53362001993822e+01°)
2.72902902902903e+10	(-1.47210031146790e+01dB,5.43709001686289e+01°)
2.73393393393393e+10	(-1.47525552428479e+01dB,5.34061074746984e+01°)
2.73883883883884e+10	(-1.47865589064070e+01dB,5.24418410547291e+01°)
2.74374374374374e+10	(-1.48230452879477e+01dB,5.14781217248538e+01°)
2.74864864864865e+10	(-1.48620474936545e+01dB,5.05149723263462e+01°)
2.75355355355355e+10	(-1.49036006315886e+01dB,4.95524178818097e+01°)
2.75845845845846e+10	(-1.49477418960931e+01dB,4.85904857623945e+01°)
2.76336336336336e+10	(-1.49945106587939e+01dB,4.76292058671442e+01°)
2.76826826826827e+10	(-1.50439485667268e+01dB,4.66686108157018e+01°)
2.77317317317317e+10	(-1.50960996481676e+01dB,4.57087361557304e+01°)
2.77807807807808e+10	(-1.51510104268098e+01dB,4.47496205865779e+01°)
2.78298298298298e+10	(-1.52087300449978e+01dB,4.37913062009072e+01°)
2.78788788788789e+10	(-1.52693103968025e+01dB,4.28338387461979e+01°)
2.79279279279279e+10	(-1.53328062718068e+01dB,4.18772679082641e+01°)
2.79769769769770e+10	(-1.53992755105691e+01dB,4.09216476192348e+01°)
2.80260260260260e+10	(-1.54687791728332e+01dB,3.99670363927139e+01°)
2.80750750750751e+10	(-1.55413817196779e+01dB,3.90134976892039e+01°)
2.81241241241241e+10	(-1.56171512109337e+01dB,3.80611003152992e+01°)
2.81731731731732e+10	(-1.56961595193439e+01dB,3.71099188605944e+01°)
2.82222222222222e+10	(-1.57784825631227e+01dB,3.61600341768175e+01°)
2.82712712712713e+10	(-1.58642005587601e+01dB,3.52115339043007e+01°)
2.83203203203203e+10	(-1.59533982961404e+01dB,3.42645130516373e+01°)
2.83693693693694e+10	(-1.60461654382997e+01dB,3.33190746352045e+01°)
2.84184184184184e+10	(-1.61425968484324e+01dB,3.23753303861974e+01°)
2.84674674674675e+10	(-1.62427929470896e+01dB,3.14334015339737e+01°)
2.85165165165165e+10	(-1.63468601028857e+01dB,3.04934196758343e+01°)
2.85655655655656e+10	(-1.64549110604685e+01dB,2.95555277448908e+01°)
2.86146146146146e+10	(-1.65670654100019e+01dB,2.86198810895795e+01°)
2.86636636636637e+10	(-1.66834501029890e+01dB,2.76866486804480e+01°)
2.87127127127127e+10	(-1.68042000199277e+01dB,2.67560144625022e+01°)
2.87617617617618e+10	(-1.69294585960625e+01dB,2.58281788743510e+01°)
2.88108108108108e+10	(-1.70593785123915e+01dB,2.49033605590801e+01°)
2.88598598598599e+10	(-1.71941224601359e+01dB,2.39817982960518e+01°)
2.89089089089089e+10	(-1.73338639880960e+01dB,2.30637531880699e+01°)
2.89579579579580e+10	(-1.74787884437541e+01dB,2.21495111445471e+01°)
2.90070070070070e+10	(-1.76290940206633e+01dB,2.12393857088876e+01°)
2.90560560560561e+10	(-1.77849929266491e+01dB,2.03337212874342e+01°)
2.91051051051051e+10	(-1.79467126896963e+01dB,1.94328968484952e+01°)
2.91541541541542e+10	(-1.81144976211829e+01dB,1.85373301735724e+01°)
2.92032032032032e+10	(-1.82886104594366e+01dB,1.76474827597285e+01°)
2.92522522522523e+10	(-1.84693342205620e+01dB,1.67638654926645e+01°)
2.93013013013013e+10	(-1.86569742882363e+01dB,1.58870452358242e+01°)
2.93503503503503e+10	(-1.88518607798997e+01dB,1.50176525128312e+01°)
2.93993993993994e+10	(-1.90543512336873e+01dB,1.41563905007770e+01°)
2.94484484484484e+10	(-1.92648336688336e+01dB,1.33040456025185e+01°)
2.94974974974975e+10	(-1.94837300825092e+01dB,1.24614999304784e+01°)
2.95465465465465e+10	(-1.97115004585350e+01dB,1.16297461164766e+01°)
2.95955955955956e+10	(-1.99486473787677e+01dB,1.08099049676782e+01°)
2.96446446446446e+10	(-2.01957213468540e+01dB,1.00032466252201e+01°)
2.96936936936937e+10	(-2.04533269574561e+01dB,9.21121606010402e+00°)
2.97427427427427e+10	(-2.07221300731384e+01dB,8.43546397473127e+00°)
2.97917917917918e+10	(-2.10028662073717e+01dB,7.67788448816882e+00°)
2.98408408408408e+10	(-2.12963503575180e+01dB,6.94066139691474e+00°)
2.98898898898899e+10	(-2.16034885886525e+01dB,6.22632536066107e+00°)
2.99389389389389e+10	(-2.19252917407800e+01dB,5.53782512168670e+00°)
2.99879879879880e+10	(-2.22628917223056e+01dB,4.87861691044198e+00°)
3.00370370370370e+10	(-2.26175609662414e+01dB,4.25277764101557e+00°)
3.00860860860861e+10	(-2.29907357680820e+01dB,3.66514954066243e+00°)
3.01351351351351e+10	(-2.33840444013693e+01dB,3.12152676193332e+00°)
3.01841841841842e+10	(-2.37993411235989e+01dB,2.62889871336951e+00°)
3.02332332332332e+10	(-2.42387474421129e+01dB,2.19577096487801e+00°)
3.02822822822823e+10	(-2.47047022967223e+01dB,1.83259365784760e+00°)
3.03313313313313e+10	(-2.52000230960486e+01dB,1.55234100662905e+00°)
3.03803803803804e+10	(-2.57279797202939e+01dB,1.37130635285280e+00°)
3.04294294294294e+10	(-2.62923834416878e+01dB,1.31020964986314e+00°)
3.04784784784785e+10	(-2.68976916837993e+01dB,1.39576537887511e+00°)
3.05275275275275e+10	(-2.75491264465817e+01dB,1.66294068988547e+00°)
3.05765765765766e+10	(-2.82527963754049e+01dB,2.15826589327390e+00°)
3.06256256256256e+10	(-2.90157937468275e+01dB,2.94477450643960e+00°)
3.06746746746747e+10	(-2.98461940661485e+01dB,4.10949612092212e+00°)
3.07237237237237e+10	(-3.07527849784903e+01dB,5.77495803741516e+00°)
3.07727727727728e+10	(-3.17441171516855e+01dB,8.11686263275518e+00°)
3.08218218218218e+10	(-3.28259319306608e+01dB,1.13905947185364e+01°)
3.08708708708709e+10	(-3.39948359410746e+01dB,1.59673960436411e+01°)
3.09199199199199e+10	(-3.52238492602979e+01dB,2.23688683704426e+01°)
3.09689689689690e+10	(-3.64333284122735e+01dB,3.12419468144144e+01°)
3.10180180180180e+10	(-3.74495488846073e+01dB,4.31023857988649e+01°)
3.10670670670671e+10	(-3.80033849670687e+01dB,5.76334717241454e+01°)
3.11161161161161e+10	(-3.78781374078939e+01dB,7.30300836622715e+01°)
3.11651651651652e+10	(-3.71206321852738e+01dB,8.68477411867116e+01°)
3.12142142142142e+10	(-3.59899410890605e+01dB,9.77504403933336e+01°)
3.12632632632633e+10	(-3.47324318306676e+01dB,1.05779651594216e+02°)
3.13123123123123e+10	(-3.34884206128960e+01dB,1.11544725208843e+02°)
3.13613613613614e+10	(-3.23168954542902e+01dB,1.15665059938650e+02°)
3.14104104104104e+10	(-3.12351576796603e+01dB,1.18613105028861e+02°)
3.14594594594595e+10	(-3.02426944644281e+01dB,1.20719611130541e+02°)
3.15085085085085e+10	(-2.93324461454514e+01dB,1.22211590560964e+02°)
3.15575575575576e+10	(-2.84956172758264e+01dB,1.23245748862712e+02°)
3.16066066066066e+10	(-2.77235863269799e+01dB,1.23931965800959e+02°)
3.16556556556557e+10	(-2.70085754246694e+01dB,1.24348765533617e+02°)
3.17047047047047e+10	(-2.63438079744940e+01dB,1.24553368092119e+02°)
3.17537537537538e+10	(-2.57234664370636e+01dB,1.24588257134765e+02°)
3.18028028028028e+10	(-2.51425825076267e+01dB,1.24485530933720e+02°)
3.18518518518519e+10	(-2.45969142928012e+01dB,1.24269834111293e+02°)
3.19009009009009e+10	(-2.40828315848847e+01dB,1.23960368626577e+02°)
3.19499499499500e+10	(-2.35972160227953e+01dB,1.23572297697268e+02°)
3.19989989989990e+10	(-2.31373770047876e+01dB,1.23117742588671e+02°)
3.20480480480480e+10	(-2.27009819634786e+01dB,1.22606501682081e+02°)
3.20970970970971e+10	(-2.22859989417474e+01dB,1.22046576967999e+02°)
3.21461461461461e+10	(-2.18906493903373e+01dB,1.21444564907563e+02°)
3.21951951951952e+10	(-2.15133693328861e+01dB,1.20805950354465e+02°)
3.22442442442442e+10	(-2.11527773331695e+01dB,1.20135330230972e+02°)
3.22932932932933e+10	(-2.08076479792921e+01dB,1.19436585641337e+02°)
3.23423423423423e+10	(-2.04768898443196e+01dB,1.18713015678454e+02°)
3.23913913913914e+10	(-2.01595270867412e+01dB,1.17967442450005e+02°)
3.24404404404404e+10	(-1.98546840198097e+01dB,1.17202294252978e+02°)
3.24894894894895e+10	(-1.95615721116140e+01dB,1.16419671993403e+02°)
3.25385385385385e+10	(-1.92794789835205e+01dB,1.15621402640635e+02°)
3.25875875875876e+10	(-1.90077590586330e+01dB,1.14809082561491e+02°)
3.26366366366366e+10	(-1.87458255786501e+01dB,1.13984112891005e+02°)
3.26856856856857e+10	(-1.84931437605684e+01dB,1.13147728588978e+02°)
3.27347347347347e+10	(-1.82492249069817e+01dB,1.12301022454013e+02°)
3.27837837837838e+10	(-1.80136213175821e+01dB,1.11444965083313e+02°)
3.28328328328328e+10	(-1.77859218766144e+01dB,1.10580421551998e+02°)
3.28818818818819e+10	(-1.75657482129297e+01dB,1.09708165422017e+02°)
3.29309309309309e+10	(-1.73527513469870e+01dB,1.08828890564835e+02°)
3.29799799799800e+10	(-1.71466087535319e+01dB,1.07943221184636e+02°)
3.30290290290290e+10	(-1.69470217804092e+01dB,1.07051720352762e+02°)
3.30780780780781e+10	(-1.67537133735701e+01dB,1.06154897304477e+02°)
3.31271271271271e+10	(-1.65664260662371e+01dB,1.05253213702021e+02°)
3.31761761761762e+10	(-1.63849201966970e+01dB,1.04347089030538e+02°)
3.32252252252252e+10	(-1.62089723246033e+01dB,1.03436905263558e+02°)
3.32742742742743e+10	(-1.60383738201546e+01dB,1.02523010910720e+02°)
3.33233233233233e+10	(-1.58729296042669e+01dB,1.01605724541060e+02°)
3.33723723723724e+10	(-1.57124570209994e+01dB,1.00685337859461e+02°)
3.34214214214214e+10	(-1.55567848261325e+01dB,9.97621184010906e+01°)
3.34704704704705e+10	(-1.54057522780228e+01dB,9.88363118981267e+01°)
3.35195195195195e+10	(-1.52592083187467e+01dB,9.79081443645067e+01°)
3.35685685685686e+10	(-1.51170108351411e+01dB,9.69778239372857e+01°)
3.36176176176176e+10	(-1.49790259907122e+01dB,9.60455425073172e+01°)
3.36666666666667e+10	(-1.48451276205485e+01dB,9.51114771670712e+01°)
3.37157157157157e+10	(-1.47151966823629e+01dB,9.41757914992848e+01°)
3.37647647647648e+10	(-1.45891207576566e+01dB,9.32386367267584e+01°)
3.38138138138138e+10	(-1.44667935977181e+01dB,9.23001527406781e+01°)
3.38628628628629e+10	(-1.43481147098202e+01dB,9.13604690224560e+01°)
3.39119119119119e+10	(-1.42329889795208e+01dB,9.04197054719966e+01°)
3.39609609609610e+10	(-1.41213263254507e+01dB,8.94779731535718e+01°)
3.40100100100100e+10	(-1.40130413833908e+01dB,8.85353749689863e+01°)
3.40590590590591e+10	(-1.39080532167998e+01dB,8.75920062664620e+01°)
3.41081081081081e+10	(-1.38062850512705e+01dB,8.66479553925806e+01°)
3.41571571571572e+10	(-1.37076640306703e+01dB,8.57033041936891e+01°)
3.42062062062062e+10	(-1.36121209929639e+01dB,8.47581284723838e+01°)
3.42552552552553e+10	(-1.35195902639297e+01dB,8.38124984039873e+01°)
3.43043043043043e+10	(-1.34300094671720e+01dB,8.28664789173502e+01°)
3.43533533533534e+10	(-1.33433193489929e+01dB,8.19201300437803e+01°)
3.44024024024024e+10	(-1.32594636168379e+01dB,8.09735072374621e+01°)
3.44514514514514e+10	(-1.31783887901617e+01dB,8.00266616703430e+01°)
3.45005005005005e+10	(-1.31000440626689e+01dB,7.90796405041104e+01°)
3.45495495495495e+10	(-1.30243811749971e+01dB,7.81324871416078e+01°)
3.45985985985986e+10	(-1.29513542969921e+01dB,7.71852414597544e+01°)
3.46476476476476e+10	(-1.28809199188144e+01dB,7.62379400258307e+01°)
3.46966966966967e+10	(-1.28130367501845e+01dB,7.52906162987714e+01°)
3.47457457457457e+10	(-1.27476656271428e+01dB,7.43433008169539e+01°)
3.47947947947948e+10	(-1.26847694257573e+01dB,7.33960213737900e+01°)
3.48438438438438e+10	(-1.26243129822656e+01dB,7.24488031823215e+01°)
3.48928928928929e+10	(-1.25662630191866e+01dB,7.15016690298768e+01°)
3.49419419419419e+10	(-1.25105880769781e+01dB,7.05546394237552e+01°)
3.49909909909910e+10	(-1.24572584508570e+01dB,6.96077327288010e+01°)
3.50400400400400e+10	(-1.24062461324335e+01dB,6.86609652976585e+01°)
3.50890890890891e+10	(-1.23575247558438e+01dB,6.77143515944125e+01°)
3.51381381381381e+10	(-1.23110695480904e+01dB,6.67679043122631e+01°)
3.51871871871872e+10	(-1.22668572833339e+01dB,6.58216344858253e+01°)
3.52362362362362e+10	(-1.22248662408941e+01dB,6.48755515985863e+01°)
3.52852852852853e+10	(-1.21850761667497e+01dB,6.39296636860156e+01°)
3.53343343343343e+10	(-1.21474682383393e+01dB,6.29839774347800e+01°)
3.53833833833834e+10	(-1.21120250324895e+01dB,6.20384982784778e+01°)
3.54324324324324e+10	(-1.20787304963097e+01dB,6.10932304902804e+01°)
3.54814814814815e+10	(-1.20475699209119e+01dB,6.01481772728355e+01°)
3.55305305305305e+10	(-1.20185299178273e+01dB,5.92033408457679e+01°)
3.55795795795796e+10	(-1.19915983980050e+01dB,5.82587225310921e+01°)
3.56286286286286e+10	(-1.19667645532908e+01dB,5.73143228368237e+01°)
3.56776776776777e+10	(-1.19440188402986e+01dB,5.63701415390742e+01°)
3.57267267267267e+10	(-1.19233529665939e+01dB,5.54261777628936e+01°)
3.57757757757758e+10	(-1.19047598791244e+01dB,5.44824300621077e+01°)
3.58248248248248e+10	(-1.18882337548388e+01dB,5.35388964984014e+01°)
