Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,117133.936,nm
M Cursor Width,13520.219,nm
R Cursor Pos,74261.312,nm
R Cursor Width,-11350.921,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,74261.3143759998 nm
R Cursor Width,-11350.9207551545 nm
M Cursor Position,117133.937135132 nm
M Cursor Width,13520.2191906305 nm


Data
Lateral(nm),Height Data(µm),,
7126.73137130349,-0.887549927852487,,
7141.60972489702,-0.886672216613742,,
7156.48807849056,-0.88657988152532,,
7171.36643208409,-0.886883668573082,,
7186.24478567763,-0.886797683741864,,
7201.12313927116,-0.886991906156088,,
7216.0014928647,-0.887049304808992,,
7230.87984645823,-0.886526165511317,,
7245.75820005177,-0.885732874658637,,
7260.6365536453,-0.885354460872077,,
7275.51490723884,-0.885614587302645,,
7290.39326083237,-0.885367229579882,,
7305.27161442591,-0.884899667765544,,
7320.14996801945,-0.885236112707036,,
7335.02832161298,-0.884118527909781,,
7349.90667520652,-0.88273038932315,,
7364.78502880005,-0.882068752054887,,
7379.66338239359,-0.881441212634378,,
7394.54173598712,-0.880694746958971,,
7409.42008958066,-0.880159204320663,,
7424.29844317419,-0.879585216120978,,
7439.17679676773,-0.879202713694156,,
7454.05515036127,-0.879458510855489,,
7468.9335039548,-0.880250761647853,,
7483.81185754834,-0.881052440306183,,
7498.69021114187,-0.882044186793826,,
7513.56856473541,-0.882789120644806,,
7528.44691832894,-0.883010867938476,,
7543.32527192248,-0.882891583606102,,
7558.20362551601,-0.882765115063033,,
7573.08197910955,-0.882452151451509,,
7587.96033270308,-0.881624614357139,,
7602.83868629662,-0.881977565342311,,
7617.71703989016,-0.88287819300771,,
7632.59539348369,-0.883252915118547,,
7647.47374707723,-0.884225246449735,,
7662.35210067076,-0.885724924664888,,
7677.2304542643,-0.886228559298279,,
7692.10880785783,-0.886487322259921,,
7706.98716145137,-0.887116289982824,,
7721.8655150449,-0.886944140716296,,
7736.74386863844,-0.886656161110968,,
7751.62222223197,-0.886613200956093,,
7766.50057582551,-0.885812443654167,,
7781.37892941904,-0.885351696454759,,
7796.25728301258,-0.885808359578967,,
7811.13563660612,-0.886730780950453,,
7826.01399019965,-0.887907332602309,,
7840.89234379319,-0.888614106999244,,
7855.77069738672,-0.888878644156753,,
7870.64905098026,-0.888405244312201,,
7885.52740457379,-0.887534182680206,,
7900.40575816733,-0.887074035210057,,
7915.28411176086,-0.886880667609693,,
7930.1624653544,-0.886498960382647,,
7945.04081894793,-0.886392821293186,,
7959.91917254147,-0.886606252404442,,
7974.79752613501,-0.886178287528455,,
7989.67587972854,-0.886736450674807,,
8004.55423332208,-0.887736060167183,,
8019.43258691561,-0.888865552961032,,
8034.31094050915,-0.890141473363738,,
8049.18929410268,-0.89066645030646,,
8064.06764769622,-0.890635766759515,,
8078.94600128976,-0.89047547728155,,
8093.82435488329,-0.890396411920145,,
8108.70270847683,-0.890603574850568,,
8123.58106207036,-0.89069494719541,,
8138.4594156639,-0.890433559219442,,
8153.33776925743,-0.889741275784801,,
8168.21612285097,-0.889074641117766,,
8183.0944764445,-0.888774646197932,,
8197.97283003804,-0.889355381046264,,
8212.85118363157,-0.889769580911293,,
8227.72953722511,-0.890793456892047,,
8242.60789081864,-0.891446862328595,,
8257.48624441218,-0.89048328470864,,
8272.36459800572,-0.890174363687985,,
8287.24295159925,-0.890140086757099,,
8302.12130519279,-0.889911943898365,,
8316.99965878632,-0.889762993217247,,
8331.87801237986,-0.889762350154707,,
8346.75636597339,-0.888755274907024,,
8361.63471956693,-0.88800544959791,,
8376.51307316046,-0.887526469623062,,
8391.391426754,-0.886808990586797,,
8406.26978034753,-0.88656167533601,,
8421.14813394107,-0.886028696367885,,
8436.02648753461,-0.885097584875845,,
8450.90484112814,-0.88402617590317,,
8465.78319472168,-0.883094513987981,,
8480.66154831521,-0.882240407328308,,
8495.53990190875,-0.881627099723606,,
8510.41825550228,-0.881612519818047,,
8525.29660909582,-0.882245867809116,,
8540.17496268935,-0.883035645693185,,
8555.05331628289,-0.884202710339698,,
8569.93166987642,-0.885330021491824,,
8584.81002346996,-0.886284083927403,,
8599.68837706349,-0.887682522096029,,
8614.56673065703,-0.888770813736501,,
8629.44508425057,-0.889181847313393,,
8644.3234378441,-0.889355384570081,,
8659.20179143764,-0.889510005793803,,
8674.08014503117,-0.88887171844935,,
8688.95849862471,-0.887879542423823,,
8703.83685221824,-0.886884863262873,,
8718.71520581178,-0.886009007308254,,
8733.59355940532,-0.885379671826342,,
8748.47191299885,-0.885396842084221,,
8763.35026659239,-0.885514914808462,,
8778.22862018592,-0.886014286427308,,
8793.10697377946,-0.885883527387096,,
8807.98532737299,-0.886311370664836,,
8822.86368096653,-0.887060626884227,,
8837.74203456006,-0.887735066504592,,
8852.6203881536,-0.888637505495649,,
8867.49874174713,-0.88986031010842,,
8882.37709534067,-0.890336014508623,,
8897.2554489342,-0.889746041567219,,
8912.13380252774,-0.889063116362264,,
8927.01215612128,-0.888994454061428,,
8941.89050971481,-0.888701694538697,,
8956.76886330835,-0.888636127153357,,
8971.64721690188,-0.888002115181363,,
8986.52557049542,-0.886961742526187,,
9001.40392408895,-0.885487048816468,,
9016.28227768249,-0.884364507635948,,
9031.16063127602,-0.884036099630663,,
9046.03898486956,-0.883765343425043,,
9060.91733846309,-0.883340634448231,,
9075.79569205663,-0.883008672040802,,
9090.67404565016,-0.882778701000977,,
9105.5523992437,-0.882951711232853,,
9120.43075283724,-0.883094596328737,,
9135.30910643077,-0.883205966707341,,
9150.18746002431,-0.884047493877024,,
9165.06581361784,-0.884866135681348,,
9179.94416721138,-0.885432882374497,,
9194.82252080491,-0.88480975998089,,
9209.70087439845,-0.883652572280192,,
9224.57922799199,-0.883543232306285,,
9239.45758158552,-0.883782876020948,,
9254.33593517906,-0.883398452270801,,
9269.21428877259,-0.883802364623007,,
9284.09264236613,-0.884072027229003,,
9298.97099595966,-0.883434012783117,,
9313.8493495532,-0.883729496179071,,
9328.72770314673,-0.884265133107825,,
9343.60605674027,-0.883824935411249,,
9358.4844103338,-0.883895884798327,,
9373.36276392734,-0.884667978944598,,
9388.24111752087,-0.885384401027741,,
9403.11947111441,-0.885869095188424,,
9417.99782470795,-0.886440545585367,,
9432.87617830148,-0.887489446157309,,
9447.75453189502,-0.888504484216859,,
9462.63288548855,-0.888990241946102,,
9477.51123908209,-0.889661023693307,,
9492.38959267562,-0.8896759950286,,
9507.26794626916,-0.889392212708045,,
9522.14629986269,-0.889341789363142,,
9537.02465345623,-0.89010474823004,,
9551.90300704976,-0.890395531427768,,
9566.7813606433,-0.889579217120654,,
9581.65971423684,-0.888836420898114,,
9596.53806783037,-0.889047365278478,,
9611.41642142391,-0.888504481375246,,
9626.29477501744,-0.887150931963746,,
9641.17312861098,-0.886747139179951,,
9656.05148220451,-0.886427196597111,,
9670.92983579805,-0.886032028756257,,
9685.80818939158,-0.886163872469163,,
9700.68654298512,-0.886748519082389,,
9715.56489657865,-0.886546301529322,,
9730.44325017219,-0.885874250824338,,
9745.32160376573,-0.885738799959596,,
9760.19995735926,-0.885866809043918,,
9775.0783109528,-0.885455794215383,,
9789.95666454633,-0.88547334055137,,
9804.83501813987,-0.885776659079233,,
9819.7133717334,-0.885788490298782,,
9834.59172532694,-0.885354212227989,,
9849.47007892047,-0.885257469077361,,
9864.34843251401,-0.88579697783772,,
9879.22678610755,-0.886765148659761,,
9894.10513970108,-0.887724754088323,,
9908.98349329462,-0.888194161453732,,
9923.86184688815,-0.888277592923587,,
9938.74020048169,-0.888246340789424,,
9953.61855407522,-0.888140517196735,,
9968.49690766876,-0.888776565117072,,
