"Freq [GHz]","lost_power_fraction [] - g='14.5um'","lost_power_fraction [] - g='16.5um'","lost_power_fraction [] - g='17.5um'","lost_power_fraction [] - g='18.5um'","lost_power_fraction [] - g='19.5um'","lost_power_fraction [] - g='20.5um'","lost_power_fraction [] - g='21.5um'","lost_power_fraction [] - g='22.5um'","lost_power_fraction [] - g='23.5um'","lost_power_fraction [] - g='25.5um'"
4.6,0.0429890810188188,0.0390316647656314,0.0380168724974952,0.0369461195657192,0.0354254746827927,0.0354097676011303,0.0340870363787685,0.0334585120635744,0.0334565139418586,0.0320111297322615
4.7,0.0431244890871578,0.0391492689215094,0.0381228283278812,0.0370560531709353,0.0355353338008127,0.0355184499183615,0.0341950475937912,0.0335663766158185,0.0335622316336628,0.0321184155501875
4.8,0.043261861827315,0.0392675379806135,0.0382296088074655,0.0371667123056685,0.0356456769655772,0.0356276257374391,0.034303875495692,0.0336750423098822,0.0336688830398248,0.0322266821844748
4.9,0.0434016879806681,0.039386514307249,0.0383372735350742,0.0372781405468231,0.0357565430169282,0.0357373420581105,0.0344135458716353,0.0337845364422142,0.0337764942917604,0.0323359545426275
5,0.04354445653933,0.039506233957943,0.0384458741168164,0.0373903750918335,0.0358679671807962,0.0358476399020006,0.0345240794220535,0.0338948817277554,0.0338850861806407,0.0324462524245282
5.1,0.0436904741024073,0.0396267273325136,0.0385554549884023,0.0375034475426142,0.0359799814870549,0.0359585549312778,0.0346354923941447,0.0340060968915048,0.0339946748031413,0.0325575911288028
5.2,0.0438394408320227,0.0397480197045784,0.0386660541391295,0.0376173845886919,0.0360926151239679,0.0360701180021321,0.0347477971377625,0.0341181971826603,0.0341052721290137,0.0326699819871224
5.3,0.0439897237018629,0.0398701316404162,0.0387777037516737,0.0377322086036584,0.0362058947393824,0.0361823556607365,0.0348610025943181,0.0342311948221301,0.0342168865011469,0.0327834328362855
5.4,0.0441377013186436,0.0399930793128939,0.0388904307695624,0.0378479381668882,0.0363198446971659,0.0362952905882969,0.0349751147276696,0.0343450993925354,0.034329523077148,0.0328979484363832
5.5,0.0442784262869956,0.0401168747159679,0.0390042574024104,0.0379645885206605,0.0364344872960016,0.0364089420009425,0.0350901369045932,0.034459918178468,0.0344431842200914,0.0330135308420728
5.6,0.0444085771185041,0.0402415257853269,0.0391192015774288,0.0380821719713125,0.03654984295651,0.03652332600945,0.0352060702312881,0.0345756564636059,0.0345578698449739,0.0331301797329058
5.7,0.0445293857940599,0.0403670364327442,0.0392352773444459,0.0382006982417864,0.0366659303817063,0.0366384559431837,0.0353229138514349,0.034692317790317,0.0346735777264312,0.0332478927077835
5.8,0.0446456961698006,0.0404934065063967,0.0393524952405899,0.0383201747818507,0.0367827666950183,0.0367543426420615,0.0354406652105046,0.0348099041866047,0.0347903037725041,0.0333666655478541
5.9,0.0447623643037092,0.0406206316978682,0.0394708626198648,0.0384406070414138,0.0369003675593896,0.0368709947199316,0.035559320290378,0.0349284163645287,0.0349080422685497,0.0334864924515605
6,0.0448821969081822,0.0407487116065823,0.0395903952848952,0.0385620081392175,0.0370187550436706,0.0369884264190898,0.0356788825650438,0.0350478629525233,0.0350267958707877,0.0336073764281426
6.1,0.0450060059039731,0.0408776248007345,0.0397110837512291,0.0386843708078316,0.037137934650905,0.037106635037771,0.0357993368045799,0.035168233426843,0.0351465462926957,0.0337292987565562
6.2,0.0451336270619767,0.0410073539261642,0.039832927452522,0.0388076958002363,0.0372579181985028,0.0372256238084582,0.0359206757388093,0.0352895254869824,0.0352672841417128,0.0338522500395749
6.3,0.0452645625145094,0.0411378775873912,0.0399559236943835,0.0389319826827386,0.0373787163861193,0.0373453945652826,0.0360428913433152,0.0354117360935715,0.0353889991487755,0.0339762200214307
6.4,0.0453982875174374,0.0412691709699783,0.0400800678629589,0.0390572299810228,0.0375003388563442,0.0374659479018801,0.0361659749687457,0.0355348615686803,0.0355116803067372,0.0341011977228721
6.5,0.0455343562967277,0.0414012069616988,0.0402053536172394,0.0391834353093313,0.0376227942487177,0.0375872833141375,0.0362899174556021,0.0356588976831717,0.035635315994309,0.0342271715621739
6.6,0.0456724203944732,0.0415339578914376,0.0403317730668203,0.039310595484719,0.0377460902481326,0.03770939932927,0.0364147092360277,0.0357838397326686,0.0357598940870481,0.0343541294634548
6.7,0.0458122168922122,0.0416673979287703,0.0404593169365936,0.0394387066280999,0.0378702336285125,0.0378322936225143,0.0365403404239322,0.0359096826034757,0.0358854020567252,0.0344820589535253
6.8,0.045953550053546,0.0418015060448591,0.0405879747196522,0.039567764253577,0.0379952302925166,0.0379559631226136,0.036666800894634,0.0360364208296446,0.0360118270602528,0.0346109472483268
6.9,0.0460962744660664,0.0419362692343298,0.0407177348194822,0.0396977633473786,0.0381210853079057,0.0380804041071026,0.0367940803550644,0.0361640486422298,0.0361391560192151,0.0347407813299121
7,0.0462402816660024,0.0420716854824787,0.0408485846823851,0.0398286984375503,0.0382478029410906,0.0382056122883544,0.0369221684054704,0.0362925600116658,0.0362673756909151,0.0348715480148192
7.1,0.0463854901366916,0.042207765815922,0.0409805109209284,0.0399605636554326,0.0383753866883227,0.0383315828912132,0.0370510545934449,0.0364219486840698,0.0363964727317581,0.0350032340146032
7.2,0.0465318380194545,0.0423445347965467,0.0411134994291126,0.0400933527898166,0.0385038393048895,0.0384583107229734,0.0371807284610357,0.0365522082122094,0.0365264337537012,0.0351358259892
7.3,0.0466792778529492,0.0424820290692279,0.0412475354898444,0.0402270593345854,0.0386331628326289,0.0385857902363957,0.0373111795855879,0.036683331981759,0.0366572453744076,0.0352693105937523
7.4,0.0468277727819803,0.0426202940194639,0.0413826038752221,0.0403616765305392,0.0387633586260322,0.0387140155863692,0.0374423976149378,0.0368153132334314,0.0367888942616931,0.035403674519451
7.5,0.046977293816701,0.0427593790944851,0.0415186889400794,0.0404971974020457,0.0388944273771409,0.0388429806807932,0.0375743722974901,0.03694814508148,0.0369213671727776,0.0355389045289079
7.6,0.0471278178398667,0.0428993326945263,0.0416557747091627,0.0406336147890598,0.0390263691394297,0.0389726792261739,0.0377070935076725,0.0370818205290289,0.0370546509888075,0.0356749874865246
7.7,0.0472793261476328,0.0430401976064909,0.0417938449582728,0.0407709213750256,0.0391591833508214,0.0391031047684073,0.0378405512672105,0.0372163324806226,0.0371887327450748,0.035811910384285
7.8,0.0474318033726612,0.0431820077200487,0.0419328832896672,0.040909109711095,0.0392928688559554,0.0392342507291683,0.0379747357626302,0.0373516737523662,0.0373235996572943,0.0359496603633668
7.9,0.0475852366828855,0.0433247863571766,0.0420728732019747,0.0410481722370711,0.0394274239278156,0.039366110438283,0.0381096373593487,0.0374878370799659,0.0374592391443054,0.0360882247319356
8,0.0477396151804809,0.0434685461333445,0.0422137981548544,0.0411881012994186,0.0395628462887988,0.0394986771624375,0.0382452466126986,0.0376248151249506,0.037595638847482,0.0362275909794534
8.1,0.0478949294473579,0.0436132899846505,0.0423556416286053,0.0413288891666759,0.0396991331312931,0.0396319441305422,0.0383815542761784,0.0377626004793411,0.0377327866471522,0.0363677467878211
8.2,0.048051171198749,0.0437590128860241,0.0424983871789193,0.0414705280425391,0.0398362811378216,0.0397659045560422,0.0385185513072223,0.0379011856689804,0.0378706706762732,0.0365086800396342
8.3,0.0482083330171578,0.0439057038207725,0.04264201848695,0.0416130100768906,0.0399742865007902,0.0399005516564361,0.0386562288707302,0.0380405631557292,0.0380092793315965,0.0366503788238266
8.4,0.0483664125927629,0.0440533522619046,0.0427865235894689,0.0417563314305463,0.0401131491005771,0.0400358819701782,0.0387945815929404,0.0381807291477173,0.038148604724832,0.0367928350778194
8.5,0.0485254035858409,0.0442019403605988,0.0429318863245651,0.0419004840568568,0.0402528641327422,0.0401718886751605,0.0389336009380856,0.0383216758703599,0.0382886356495278,0.0369360371482402
8.6,0.0486852956487035,0.0443514446792378,0.0430780867524502,0.0420454558986348,0.0403934222410781,0.0403085617631774,0.0390732754087484,0.0384633917503673,0.0384293578515666,0.0370799700662657
8.7,0.0488460831828896,0.0445018462371804,0.0432251094777977,0.0421912389664576,0.0405348178370622,0.0404458946174618,0.039213597003833,0.0386058689970427,0.0385707608596902,0.0372246227645968
8.8,0.0490077607848145,0.0446531264661378,0.0433729394173998,0.0423378252486627,0.0406770449365309,0.0405838806892001,0.0393545579212491,0.0387490997552699,0.0387128344915333,0.0373699843793428
8.9,0.0491703231833468,0.0448052675956722,0.0435215618253012,0.0424852067140602,0.0408200971775513,0.0407225135047318,0.0394961505523156,0.0388930761040426,0.0388555688536048,0.0375160442446698
9,0.0493337651896651,0.0449582528590098,0.0436709623143392,0.0426333753137924,0.0409639678380244,0.0408617866712992,0.0396383674752236,0.0390377900547704,0.0389989543399361,0.0376627918862925
9.1,0.049498081656776,0.0451120665722128,0.0438211268742461,0.0427823229824436,0.0411086498530052,0.0410016938814936,0.0397812014476904,0.0391832335494306,0.0391429816295332,0.0378102170139573
9.2,0.0496632674467001,0.0452666941293046,0.0439720418864705,0.0429320416385099,0.0412541358317578,0.0411422289165112,0.0399246453989311,0.0393293984586451,0.0392876416827324,0.037958309513078
9.3,0.0498293174037608,0.045422121945407,0.0441236941358744,0.0430825231843041,0.0414004180745288,0.0412833856483419,0.0400686924210388,0.0394762765797265,0.0394329257365622,0.0381070594356421
9.4,0.0499962263327786,0.045578337370869,0.0442760708194658,0.0432337595053866,0.0415474885890445,0.0414251580409847,0.0402133357598947,0.0396238596347535,0.0395788252992136,0.0382564569905246
9.5,0.0501639889812207,0.0457353285920779,0.0444291595523306,0.0433857424695895,0.0416953391067231,0.0415675401508023,0.0403585688056839,0.0397721392687153,0.039725332143706,0.0384064925333258
9.6,0.0503326000245578,0.0458930845291845,0.0445829483709305,0.0435384639256983,0.0418439610986004,0.0417105261260802,0.040504385083105,0.0399211070477642,0.0398724383008266,0.0385571565558344
9.7,0.0505020540542388,0.0460515947370321,0.0447374257339253,0.0436919157018505,0.0419933457909608,0.0418541102059005,0.0406507782413587,0.0400707544576078,0.0400201360514293,0.038708439675227
9.8,0.0506723455678213,0.0462108493128503,0.0448925805206989,0.0438460896037024,0.0421434841806736,0.0419982867183789,0.0407977420439745,0.0402210729020638,0.0401684179181606,0.0388603326230858
9.9,0.0508434689608726,0.0463708388124608,0.0450484020277479,0.0440009774124098,0.0422943670502216,0.0421430500783567,0.0409452703585441,0.040372053701808,0.0403172766566757,0.0390128262343328
10,0.0510154185203423,0.0465315541755658,0.0452048799631072,0.0441565708824657,0.0424459849824188,0.0422883947845955,0.0410933571464244,0.0405236880933266,0.0404667052464237,0.039165911436144
10.1,0.0511881884191584,0.0466929866599845,0.0453620044389769,0.0443128617394311,0.0425983283748202,0.0424343154165447,0.0412419964524602,0.0406759672280894,0.0406166968810401,0.0393195792369294
10.2,0.0513617727118534,0.0468551277842844,0.0455197659627178,0.0444698416775904,0.0427513874538022,0.0425808066307314,0.0413911823947716,0.0408288821719541,0.0407672449584165,0.0394738207154311
10.3,0.0515361653310501,0.0470179692780681,0.0456781554263832,0.0446275023575642,0.0429051522883244,0.0427278631568227,0.0415409091546599,0.0409824239048171,0.0409183430704997,0.0396286270100096
10.4,0.0517113600846756,0.0471815030390717,0.0458371640949442,0.0447858354038982,0.0430596128033552,0.0428754797934091,0.041691170966658,0.0411365833205042,0.0410699849928546,0.0397839893081631
10.5,0.0518873506537936,0.0473457210962631,0.0459967835933716,0.0449448324026629,0.0432147587929673,0.0430236514035495,0.0418419621087788,0.041291351226914,0.0412221646740533,0.0399398988363294
10.6,0.0520641305909527,0.0475106155781475,0.0461570058927261,0.0451044848990717,0.0433705799330888,0.0431723729101198,0.0419932768929727,0.0414467183464167,0.0413748762249229,0.0400963468500153
10.7,0.0522416933189869,0.047676178685567,0.0463178232954086,0.0452647843951422,0.0435270657939136,0.0433216392909938,0.0421451096558488,0.0416026753164976,0.0415281139076915,0.0402533246242833
10.8,0.0524200321301956,0.047842402668361,0.0464792284197123,0.045425722347413,0.043684205851967,0.0434714455741017,0.0422974547496543,0.0417592126906537,0.041681872125075,0.0404108234446388
10.9,0.0525991476598551,0.0480092861339391,0.0466412198101903,0.045587296256012,0.0438419957079157,0.0436217920297629,0.0424503114463334,0.0419163264430819,0.0418361504070048,0.0405688395365493
11,0.0527790253274176,0.0481768148958963,0.046803784916465,0.0457494912215308,0.0440004182731801,0.0437726684801149,0.0426036690821402,0.0420740012730872,0.0419909383058697,0.0407273590745863
11.1,0.0529596580279216,0.0483449812411908,0.0469669172140041,0.0459122985496116,0.0441594628107514,0.0439240700735657,0.0427575220047553,0.0422322274878057,0.0421462305829929,0.0408863733245721
11.2,0.0531410385253827,0.0485137774404599,0.0471306104274808,0.046075709492023,0.0443191185350638,0.0440759919878828,0.0429118645443341,0.0423909953164534,0.0423020220961647,0.0410458735304574
11.3,0.0533231594531813,0.0486831957370369,0.0472948585138057,0.0462397152448331,0.0444793746222711,0.0442284294250095,0.0430666910061691,0.0425502949124038,0.0424583077888993,0.0412058509075163
11.4,0.0535060133145985,0.0488532283374195,0.0474596556451979,0.046404306946691,0.0446402202201635,0.0443813776059004,0.0432219956637317,0.0427101163554847,0.0426150826798034,0.0413662966360379
11.5,0.0536895924834689,0.0490238674030062,0.0476249961923946,0.0465694756772249,0.0448016444577284,0.0445348317653965,0.0433777727520794,0.0428704496544718,0.0427723418520863,0.0415272018555204
11.6,0.053873889204938,0.0491951050428997,0.0477908747080876,0.0467352124555635,0.0449636364543532,0.0446887871471518,0.0435340164616661,0.0430312847497803,0.0429300804432221,0.0416885576593618
11.7,0.0540588955963058,0.0493669333076311,0.0479572859106615,0.0469015082389786,0.0451261853286673,0.0448432389986316,0.0436907209325362,0.0431926115163495,0.0430882936348002,0.0418503550900597
11.8,0.0542446036479408,0.049539344183679,0.0481242246683144,0.0470683539216524,0.0452892802070316,0.044998182566189,0.0438478802489176,0.0433544197666946,0.0432469766425631,0.0420125851349024
11.9,0.0544310052242525,0.0497123295886745,0.0482916859836161,0.0472357403335739,0.0454529102316702,0.0451536130902404,0.0440054884342123,0.0435166992541331,0.0434061247066602,0.0421752387221542
12,0.0546180920647161,0.049885881367205,0.048459664978566,0.0474036582395613,0.0456170645684518,0.0453095258005417,0.044163539446383,0.043679439676164,0.0435657330821321,0.0423383067177263
12.1,0.054805855784934,0.0500599912871374,0.0486281568801967,0.0475720983384115,0.0457817324143187,0.0454659159115858,0.0443220271737449,0.0438426306779985,0.0437257970296328,0.0425017799223214
12.2,0.0549942878777312,0.0502346510363984,0.0487971570067678,0.0477410512621813,0.0459469030043675,0.0456227786181212,0.0444809454311467,0.044006261856224,0.0438863118064129,0.0426656490690395
12.3,0.0551833797142788,0.0504098522201696,0.0489666607545801,0.0479105075755892,0.0461125656185885,0.0457801090908069,0.0446402879565508,0.0441703227626007,0.0440472726575631,0.0428299048214365
12.4,0.0553731225452376,0.050585586358436,0.0491366635854407,0.0480804577755508,0.0462787095882643,0.0459379024720064,0.0448000484080026,0.0443348029079712,0.0442086748075412,0.0429945377720226
12.5,0.0555635075019205,0.0507618448838691,0.0493071610148025,0.0482508922908361,0.0464453243020261,0.0460961538717338,0.0449602203609849,0.0444996917662835,0.0443705134519866,0.0431595384411733
12.6,0.0557545255974733,0.0509386191400062,0.0494781486005838,0.0484218014818471,0.0466123992115871,0.0462548583637477,0.045120797306159,0.0446649787787084,0.0445327837498253,0.0433248972764605
12.7,0.0559461677280672,0.0511159003797003,0.0496496219326906,0.0485931756405261,0.0467799238371404,0.0464140109818158,0.0452817726474734,0.0448306533578515,0.0446954808156865,0.0434906046523553
12.8,0.056138424674106,0.0512936797638285,0.0498215766232362,0.0487650049903762,0.046947887772439,0.0465736067161351,0.045443139700649,0.0449967048920422,0.0448585997126267,0.0436566508703201
12.9,0.0563312871014437,0.0514719483602357,0.0499940082974538,0.0489372796866077,0.0471162806895582,0.0467336405099262,0.0456048916920234,0.0451631227496945,0.045022135445172,0.0438230261592405
13,0.0565247455626226,0.0516506971428999,0.0501669125853138,0.049109989816391,0.0472850923433466,0.0468941072562068,0.0457670217577468,0.0453298962837328,0.0451860829526847,0.0439897206762027
13.1,0.056718790498124,0.0518299169913212,0.0503402851138159,0.0492831253992356,0.0474543125755753,0.0470550017947377,0.0459295229433311,0.0454970148360747,0.0453504371030566,0.0441567245075824
13.2,0.0569134122376355,0.0520095986901057,0.0505141214999503,0.049456676387471,0.0476239313187816,0.0472163189091541,0.0460923882035332,0.045664467742155,0.0455151926867346,0.0443240276704394
13.3,0.0571086037324312,0.0521897351010194,0.0506884195749013,0.0496306346036833,0.0477939404559882,0.0473780553437335,0.0462556121168722,0.0458322458699214,0.0456803463265969,0.044491621482657
13.4,0.0573043549503509,0.0523703166814401,0.0508631748529741,0.049804989719971,0.0479643299706592,0.0475402056841189,0.0464191873520542,0.0460003384018761,0.0458458925626736,0.044659495681111
13.5,0.057500653114905,0.0525513317106798,0.0510383806326397,0.049979729503512,0.0481350881871287,0.0477027624832652,0.0465831048425705,0.0461687330961493,0.0460118239764545,0.0448276386671089
13.6,0.0576974881228125,0.0527327705909997,0.0512140324322332,0.0501548436431395,0.0483062054367677,0.0478657202734513,0.0467473571829993,0.0463374193086897,0.0461781349926947,0.0449960401980371
13.7,0.0578948497667796,0.0529146236307063,0.0513901257341479,0.0503303217645631,0.0484776721568047,0.0480290735192683,0.0469119368814003,0.0465063864122195,0.0463448199337639,0.0451646899728745
13.8,0.0580927277369407,0.0530968810449158,0.0515666559814003,0.0505061534314759,0.048649478892521,0.0481928166159118,0.0470768363610541,0.0466756238008934,0.0465118730157315,0.0453335776350036
13.9,0.0582911116223592,0.0532795329565183,0.0517436185747016,0.0506823281467573,0.0488216162991996,0.0483569438876843,0.0472420479624574,0.0468451208949512,0.046679288344794,0.0455026927752003
14,0.0584899909125773,0.0534625693973257,0.051921008870001,0.0508588353537607,0.048994075143839,0.0485214495866938,0.0474075639455906,0.0470148671453742,0.0468470599140425,0.045672024934788
14.1,0.0586893549992114,0.0536459803094234,0.0520988221764665,0.0510356644376891,0.0491668463066282,0.048686327891759,0.0475733764924288,0.0471848520385187,0.0470151816005797,0.0458415636089251
14.2,0.0588891931776232,0.053829755546714,0.0522770537548881,0.0512128047270619,0.0493399207822134,0.0488515729075267,0.0477394777097004,0.0473550651007389,0.0471836471629746,0.0460112982500343
14.3,0.0590894946486446,0.0540138848766578,0.0524556988164551,0.0513902454952509,0.0495132896807421,0.0490171786637926,0.0479058596318674,0.0475254959029872,0.0473524502390558,0.0461812182713367
14.4,0.0592902485203854,0.0541983579822151,0.0526347525218867,0.0515679759621039,0.0496869442287025,0.0491831391150341,0.048072514224329,0.0476961340653877,0.0475215843440479,0.0463513130504993
14.5,0.059491443810109,0.0543831644639916,0.0528142099808905,0.051745985295633,0.0498608757695771,0.0493494481401575,0.0482394333868382,0.0478669692617807,0.0476910428690372,0.0465215719333636
14.6,0.0596930694461963,0.0545682938425806,0.0529940662519048,0.0519242626137808,0.0500350757642986,0.0495160995424576,0.0484066089571067,0.0480379912242315,0.0478608190797774,0.0466919842377613
14.7,0.0598951142701961,0.0547537355611196,0.0531743163421164,0.0521027969862471,0.0502095357915337,0.0496830870497938,0.0485740327146115,0.0482091897475025,0.0480309061158237,0.0468625392573929
14.8,0.0600975670389622,0.0549394789880392,0.0533549552077054,0.0522815774363795,0.0503842475477957,0.0498504043149831,0.0487416963845708,0.0483805546934867,0.0482012969899908,0.0470332262657686
14.9,0.0603004164268931,0.0551255134200313,0.0535359777543057,0.0524605929431204,0.050559202847399,0.0500180449164124,0.0489095916420878,0.0485520759955917,0.0483719845881394,0.0472040345201959
15,0.0605036510282669,0.0553118280852151,0.0537173788376516,0.0526398324430047,0.0507343936222601,0.0501860023588709,0.0490777101164624,0.0487237436630849,0.0485429616692831,0.0473749532658126
15.1,0.0607072593596822,0.0554984121465145,0.0538991532643846,0.052819284832212,0.0509098119215564,0.0503542700746052,0.0492460433956408,0.0488955477853793,0.0487142208660081,0.0475459717396484
15.2,0.0609112298626048,0.0556852547052372,0.0540812957929954,0.052998938968652,0.0510854499112523,0.0505228414245987,0.0494145830308076,0.0490674785362751,0.0488857546852092,0.04771707917472
15.3,0.0611155509060217,0.0558723448048641,0.0542638011348853,0.053178783674092,0.0512612998734958,0.0506917097000726,0.049583320541111,0.0492395261781437,0.0490575555091312,0.0478882648041425
15.4,0.0613202107892097,0.0560596714350388,0.0544466639555274,0.0533588077363129,0.0514373542059078,0.0508608681242193,0.0497522474185026,0.0494116810660559,0.0492296155967143,0.0480595178652593
15.5,0.0615251977446147,0.0562472235357583,0.0546298788756966,0.0535389999112915,0.0516136054207501,0.051030309854162,0.0499213551326911,0.0495839336518503,0.0494019270852406,0.0482308276037902
15.6,0.0617304999408402,0.0564349900017674,0.05481344047277,0.0537193489253935,0.0517900461440061,0.0512000279831396,0.0500906351361935,0.049756274488146,0.0495744819922712,0.048402183277974
15.7,0.0619361054857569,0.056622959687137,0.0549973432820626,0.053899843477585,0.0519666691143637,0.0513700155429338,0.0502600788694842,0.0499286942322893,0.0497472722178723,0.0485735741627363
15.8,0.0621420051700486,0.056811123183913,0.0551815850356286,0.0540804734472549,0.0521434688303374,0.0515402680103636,0.0504296792042427,0.0501011842446729,0.0499202916928462,0.0487449896903926
15.9,0.0623481840177339,0.0569994672893535,0.0553661568440083,0.0542612260609093,0.0523204364711275,0.0517107756614282,0.0505994259699073,0.0502737346360385,0.0500935297821461,0.0489164188403532
16,0.062554629972876,0.0571879807643361,0.0555510531235714,0.0544420899479843,0.0524975651096972,0.0518815313589942,0.050769310602755,0.0504463364043584,0.0502669780465206,0.0490878509635145
16.1,0.0627613309324566,0.0573766523494705,0.0557362682542069,0.0546230537193407,0.0526748479268476,0.0520525279166423,0.0509393245485663,0.0506189806676213,0.0504406279410401,0.0492592754442772
16.2,0.0629682747500133,0.0575654707705834,0.0559217965806915,0.0548041059693766,0.052852278209859,0.0522237581022794,0.0511094592681022,0.0507916586674465,0.0506144708186927,0.0494306817047147
16.3,0.0631754492393759,0.057754424744374,0.0561076324140335,0.0549852352780983,0.0530298493510887,0.0523952146420039,0.0512797062426348,0.0509643617726374,0.050788497934234,0.0496020592087536
16.4,0.0633828421784842,0.0579435029841992,0.0562937700327896,0.0551664302131154,0.0532075548465347,0.0525668902242093,0.0514500569795103,0.0511370814826644,0.0509627004482903,0.0497733974663528
16.5,0.0635904413132872,0.0581326942060159,0.0564802036843327,0.0553476793315709,0.0533853882943633,0.0527387775039405,0.0516205030177313,0.0513098094310714,0.0511370694316914,0.0499446860376942
16.6,0.063798234361707,0.0583219871344378,0.0566669275860981,0.0555289711819721,0.0535633433934119,0.052910869107499,0.0517910359335779,0.051482537388827,0.0513115958700499,0.0501159145373842
16.7,0.0640062090176572,0.0585113705089101,0.0568539359267687,0.0557102943059172,0.0537414139416833,0.0530831576372996,0.051961647346224,0.0516552572675846,0.0514862706685594,0.0502870726386675
16.8,0.0642143529551123,0.0587008330899891,0.0570412228674221,0.0558916372396907,0.0539195938348099,0.0532556356769874,0.0521323289233745,0.0518279611228897,0.0516610846570208,0.0504581500776591
16.9,0.0644226538321995,0.0588903636657037,0.0572287825426222,0.0560729885157205,0.0540978770645289,0.0534282957968098,0.0523030723868921,0.052000641157308,0.0518360285950735,0.0506291366575937
17,0.0646310992953047,0.0590799510579956,0.0574166090614652,0.0562543366638649,0.0542762577171449,0.0536011305592582,0.05247386951843,0.0521732897234738,0.0520110931776467,0.0508000222531029
17.1,0.0648396769831802,0.0592695841292078,0.0576046965085735,0.0564356702125177,0.0544547299719969,0.0537741325249689,0.0526447121650453,0.0523458993270782,0.0521862690405963,0.0509707968145248
17.2,0.0650483745310218,0.059459251788615,0.0577930389450373,0.0566169776894948,0.0546332880999432,0.0539472942589079,0.0528155922447978,0.0525184626297788,0.0523615467665473,0.0511414503722414
17.3,0.0652571795745048,0.0596489429989703,0.0579816304093091,0.0567982476226912,0.0548119264618435,0.0541206083368229,0.052986501752327,0.0526909724520318,0.052536916890911,0.0513119730410567
17.4,0.0654660797537466,0.0598386467830539,0.058170464918048,0.056979468540462,0.0549906395070772,0.0542940673519869,0.0531574327643999,0.0528634217758533,0.0527123699080882,0.0514823550246236
17.5,0.0656750627171788,0.0600283522301894,0.0583595364669211,0.0571606289717207,0.0551694217720609,0.0544676639222271,0.0533283774454239,0.0530358037475113,0.0528878962778391,0.0516525866199128
17.6,0.0658841161252909,0.0602180485027205,0.0585488390313579,0.0573417174456933,0.0553482678788156,0.0546413906972603,0.0534993280529306,0.0532081116801305,0.0530634864318163,0.0518226582217414
17.7,0.0660932276542184,0.0604077248424105,0.0587383665672654,0.0575227224913124,0.0555271725335329,0.054815240366325,0.0536702769430029,0.0533803390562338,0.0532391307802513,0.0519925603273619
17.8,0.0663023849991381,0.0605973705767426,0.0589281130117049,0.0577036326362089,0.0557061305251961,0.0549892056661451,0.0538412165756664,0.0535524795301994,0.0534148197187983,0.0521622835411103
17.9,0.0665115758774399,0.0607869751250953,0.059118072283532,0.0578844364052397,0.0558851367242271,0.0551632793892103,0.054012139520228,0.0537245269306425,0.0535905436354997,0.0523318185791309
18,0.0667207880316223,0.0609765280047483,0.0593082382840108,0.0580651223185374,0.056064186081154,0.0553374543924103,0.0541830384605523,0.0538964752627259,0.0537662929179035,0.0525011562741788
18.1,0.0669300092318731,0.0611660188367063,0.0594986048973938,0.0582456788889892,0.0562432736253419,0.0555117236060181,0.0543539062002867,0.0540683187103839,0.0539420579602872,0.0526702875804981
18.2,0.067139227203173,0.0613554369469761,0.0596891669146863,0.0584260938723128,0.05642239460331,0.0556860804367978,0.0545247354463479,0.0542400510699252,0.0541178291543253,0.0528392024802387
18.3,0.067348429602293,0.0615447720357646,0.059879918098878,0.0586063555906015,0.0566015441299974,0.0558605178923148,0.0546955191591788,0.054411666813214,0.0542935967922959,0.0530078920608291
18.4,0.0675576043116264,0.0617340144266735,0.0600708513332755,0.0587864532044,0.0567807173033255,0.056035028757077,0.0548662507247165,0.0545831612207006,0.0544693513048571,0.0531763487314666
18.5,0.0677667392307467,0.061923154212287,0.0602619604390844,0.0589663751585525,0.0569599094579933,0.0562096063562076,0.0550369234807803,0.054754529217448,0.0546450831890246,0.0533445639871724
18.6,0.0679758222931489,0.0621121816138979,0.0604532392231421,0.059146109867394,0.0571391160016709,0.0563842441396991,0.0552075309102556,0.0549257659172973,0.0548207829865674,0.0535125294704707
18.7,0.0681848414656677,0.0623010869852946,0.0606446814784082,0.0593256457074836,0.0573183324139585,0.0565589356940542,0.0553780666458959,0.0550968666246021,0.0549964412918214,0.0536802369768819
18.8,0.0683937847471065,0.0624898608160181,0.0608362809844588,0.0595049710092331,0.05749755424539,0.0567336747545035,0.0555485244750327,0.055267826835892,0.0551720487595651,0.053847678460508
18.9,0.0686026401659776,0.0626784937340543,0.0610280315079724,0.0596840740473318,0.057676777116472,0.0569084552178128,0.0557188983442142,0.0554386422414306,0.0553475961129552,0.0540148460397655
19,0.0688113957772446,0.0628669765078621,0.0612199268032246,0.0598629430298362,0.0578559967167631,0.0570832711557635,0.0558891823637538,0.055609308726706,0.0555230741515073,0.0541817320032218
19.1,0.0690200396579541,0.0630553000476838,0.0614119606125856,0.0600415660857778,0.0580352088039909,0.0572581168293587,0.0560593708121963,0.0557798223738216,0.0556984737591254,0.0543483288155697
19.2,0.0692285599016076,0.0632434554060414,0.0616041266670251,0.0602199312511467,0.0582144092032073,0.0574329867038307,0.0562294581406951,0.0559501794627986,0.0558737859121628,0.0545146291237242
19.3,0.06943694461114,0.0634314337773312,0.0617964186866328,0.0603980264530686,0.0583935938059676,0.0576078754645375,0.0563994389772964,0.056120376472794,0.0560490016875089,0.0546806257630629
