"Freq [GHz]","dB(St(2,1)) [] - g_pillar_position='49.5um'","dB(St(2,1)) [] - g_pillar_position='62um'","dB(St(2,1)) [] - g_pillar_position='74.5um'","dB(St(2,1)) [] - g_pillar_position='87um'","dB(St(2,1)) [] - g_pillar_position='99.5um'","dB(St(2,1)) [] - g_pillar_position='112um'","dB(St(2,1)) [] - g_pillar_position='124.5um'","dB(St(2,1)) [] - g_pillar_position='137um'","dB(St(2,1)) [] - g_pillar_position='149.5um'","dB(St(2,1)) [] - g_pillar_position='162um'","dB(St(2,1)) [] - g_pillar_position='174.5um'","dB(St(2,1)) [] - g_pillar_position='187um'","dB(St(2,1)) [] - g_pillar_position='199.5um'"
12,-0.222655604120901,-0.210276431912531,-0.21814649120438,-0.207628149433701,-0.209647193265151,-0.223071583180163,-0.207412637684783,-0.22224997454055,-0.214651802111845,-0.224702557589692,-0.207930878227839,-0.209930171505498,-0.207978401582824
12.1,-0.224012981947517,-0.211512866708334,-0.21943786399799,-0.208834551061184,-0.210891398450178,-0.224396314767615,-0.208614535280938,-0.223561767289275,-0.215915672522729,-0.226038517691285,-0.209129230357764,-0.211117345056056,-0.209162069675795
12.2,-0.22537178456715,-0.212751208514722,-0.220730251712483,-0.210043112352398,-0.21213795710795,-0.225721973390607,-0.209819157060948,-0.224874622915856,-0.217181202428913,-0.227375339137639,-0.210330325644935,-0.212306743499982,-0.210348644732492
12.3,-0.226731806475941,-0.213990971562721,-0.222023449056265,-0.211253657124066,-0.213386689600042,-0.227048358155431,-0.211026318468741,-0.226188338584892,-0.218448196846471,-0.228712799597049,-0.211533992591677,-0.213498190212511,-0.211537966843975
12.4,-0.228092841699287,-0.215231727992322,-0.223317250311013,-0.212466008485414,-0.214637415524628,-0.228375267965554,-0.212235835022265,-0.227502711276894,-0.219716460604795,-0.230050676737648,-0.21274005922162,-0.214691508185539,-0.212729875279545
12.5,-0.229454683878815,-0.216473180223422,-0.22461144943821,-0.213679988918915,-0.215889953795427,-0.229702501606727,-0.213447522358055,-0.228817537885767,-0.220985798436376,-0.231388748341063,-0.213948353165209,-0.215886520121588,-0.213924208563143
12.6,-0.230817126358643,-0.217715186064161,-0.225905840184675,-0.214895420360258,-0.21714412272014,-0.231029857831668,-0.21466119626934,-0.230132615315126,-0.222256015065725,-0.232726792414788,-0.215158701744003,-0.217083048526709,-0.215120804548737
12.7,-0.232179962271044,-0.218957726497416,-0.227200216187112,-0.216112124277435,-0.218399740078429,-0.232357135444218,-0.215876672737355,-0.231447740573468,-0.223526915297447,-0.234064587303277,-0.216370932053893,-0.218280915802275,-0.216319500494785
12.8,-0.233542984621328,-0.220200841371002,-0.228494371075662,-0.217329921749053,-0.219656623199327,-0.233684133383006,-0.217093767955348,-0.232762710868267,-0.224798304103549,-0.2354019117977,-0.217584871047152,-0.219479944335765,-0.21752013313775
12.9,-0.234905986372051,-0.221444568529263,-0.229788098576375,-0.218548633541845,-0.220914589038134,-0.235010650804585,-0.218312298344813,-0.234077323698845,-0.226069986709818,-0.236738545244369,-0.218800345613316,-0.220679956590375,-0.218722538764706
13,-0.236268760526512,-0.222688906884375,-0.231081192612674,-0.219768080187365,-0.222173454252812,-0.236336487165931,-0.219532080563505,-0.235391376948156,-0.227341768681442,-0.238074267651749,-0.220017182658968,-0.221880775193505,-0.21992655328507
13.1,-0.237631100211408,-0.223933804388805,-0.232373447405664,-0.220988082057942,-0.223433035279856,-0.23766144230641,-0.220752931504732,-0.236704668973356,-0.228613456007759,-0.239408859796162,-0.221235209186328,-0.223082223024094,-0.221132012301443
13.2,-0.238992798758843,-0.225179161960949,-0.233664657573414,-0.2222084594419,-0.224693148409593,-0.238985316529119,-0.221974668287371,-0.238016998695244,-0.229884855186122,-0.240742103325942,-0.222454252370713,-0.224284123298787,-0.222338751179621
13.3,-0.240353644622969,-0.226424844802604,-0.234954611102341,-0.223429032697028,-0.22595361066755,-0.240307903433284,-0.223197110788427,-0.239328159007713,-0.23115577000427,-0.242073772127195,-0.223674142930016,-0.225486300148007,-0.223546609775393
13.4,-0.241713428824408,-0.227670689397067,-0.236243100760854,-0.224649619576894,-0.227214235625937,-0.241629001637481,-0.224420073878351,-0.240637947354035,-0.232426005462037,-0.243403646796347,-0.224894706134787,-0.226688575189398,-0.224755420808686
13.5,-0.24307194998395,-0.228916516792895,-0.237529929108269,-0.225870039624272,-0.228474837896857,-0.242948419632986,-0.225643371766043,-0.241946170614811,-0.233695372475519,-0.244731519941607,-0.22611576602459,-0.227890771839406,-0.225965013896759
13.6,-0.244429003076619,-0.230162140415594,-0.23881489334537,-0.227090113536817,-0.229735233934959,-0.244265960402621,-0.226866822170953,-0.243252630864586,-0.234963680422372,-0.246057177751937,-0.227337151234362,-0.22909271552405,-0.227175224144761
13.7,-0.245784383683708,-0.231407368937654,-0.240097791552399,-0.228309662295778,-0.230995240419823,-0.245581427792493,-0.228090242829241,-0.244557131174108,-0.23623073959784,-0.247380407791122,-0.228558690944792,-0.230294232422213,-0.228385886761172
13.8,-0.247137888069955,-0.232652009114756,-0.241378422781277,-0.229528507236848,-0.232254674327907,-0.246894626589162,-0.22931345141734,-0.245859475692706,-0.237496361293457,-0.248700999092982,-0.229780214952815,-0.231495149544184,-0.229596837122982
13.9,-0.248489313259907,-0.233895867512121,-0.242656587146631,-0.230746470120327,-0.233513353004022,-0.248205362596137,-0.230536265462947,-0.247159469729442,-0.238760357874825,-0.250018742255149,-0.231001553740965,-0.232695294808872,-0.230807910840067
14,-0.249838457113429,-0.235138751509527,-0.243932085915629,-0.231963373200559,-0.234771094232095,-0.249513442709579,-0.2317585022431,-0.248456919833142,-0.240022542858544,-0.25133342953125,-0.232222538545572,-0.233894497119712,-0.232018943818843
14.1,-0.251185118400436,-0.236380469856458,-0.245204721596498,-0.233179039294738,-0.236027716305441,-0.250818674993214,-0.232979978669073,-0.249751633871243,-0.241282730988154,-0.252644854921534,-0.233443001423823,-0.235092586439182,-0.233229772325136
14.2,-0.252529096874772,-0.23762083295644,-0.246474298025908,-0.234393291850999,-0.237283038096374,-0.252120868752533,-0.234200511157908,-0.251043421107505,-0.242540738309251,-0.25395281426191,-0.234662775319633,-0.236289393861959,-0.234440233046371
14.3,-0.25387019334725,-0.238859652994512,-0.247740620455051,-0.235605955015829,-0.23853687912524,-0.25341983460815,-0.235419915490574,-0.252332092278538,-0.243796382243621,-0.255257105311449,-0.235881694128396,-0.237484751686682,-0.235650163152953
14.4,-0.255208209757904,-0.240096743978353,-0.249003495634445,-0.236816853700832,-0.239789059628819,-0.254715384568363,-0.236638006656806,-0.253617459669226,-0.245049481662448,-0.256557527838243,-0.23709959276057,-0.238678493486324,-0.236859400358964
14.5,-0.256542949247337,-0.241331921735592,-0.250262731897491,-0.238025813648787,-0.241039400628104,-0.256007332100919,-0.237854598686944,-0.25489933718697,-0.246299856958589,-0.257853883703673,-0.238316307204094,-0.23987045417711,-0.238067782982117
14.6,-0.257874216227285,-0.242565003892147,-0.251518139242759,-0.239232661499033,-0.242287723995428,-0.257295492203904,-0.239069504471132,-0.256177540434793,-0.247547330117857,-0.259145976945089,-0.239531674585669,-0.241060470086054,-0.23927515000298
14.7,-0.259201816450323,-0.243795809845891,-0.25276952941497,-0.240437224852184,-0.243533852520951,-0.258579681475865,-0.240282535566794,-0.257451886783299,-0.248791724789351,-0.260433613856817,-0.240745533230847,-0.242248379017029,-0.240481341123478
14.8,-0.260525557078715,-0.245024160743052,-0.254016715984675,-0.241639332334199,-0.244777609978481,-0.25985971818501,-0.241493501995141,-0.258722195441552,-0.250032866354798,-0.261716603069588,-0.241957722723001,-0.243434020315398,-0.241686196824653
14.9,-0.261845246752404,-0.24624987946117,-0.255259514426658,-0.242838813659642,-0.246018821190599,-0.261135422337558,-0.242702212028217,-0.25998828752671,-0.251270581996849,-0.262994755628286,-0.243168083961096,-0.24461723493115,-0.242889558423724
15,-0.263160695656231,-0.247472790600042,-0.256497742196986,-0.24403549969444,-0.247257312093131,-0.262406615745263,-0.243908471968106,-0.261249986132642,-0.252504700766425,-0.264267885068071,-0.244376459216335,-0.245797865480615,-0.244091268130366
15.1,-0.264471715586157,-0.248692720480858,-0.257731218808779,-0.245229222517775,-0.248492909798898,-0.263673122091984,-0.245112085920381,-0.262507116397346,-0.253735053648944,-0.26553580748882,-0.245582692187575,-0.246975756306664,-0.245291169102355
15.2,-0.265778120014776,-0.249909497153034,-0.258959765906626,-0.246419815483377,-0.249725442660718,-0.264934766999376,-0.246312855564422,-0.263759505569269,-0.254961473629553,-0.266798341627965,-0.246786628055661,-0.248150753537442,-0.246489105500354
15.3,-0.267079724155889,-0.251122950408068,-0.260183207339675,-0.247607113280099,-0.250954740333749,-0.266191378091717,-0.247510579923695,-0.265006983072457,-0.256183795757295,-0.268055308931581,-0.247988113536517,-0.249322705143594,-0.247684922542068
15.4,-0.26837634502822,-0.252332911799407,-0.261401369233385,-0.248790951991746,-0.252180633837025,-0.267442785059736,-0.248705055139658,-0.266249380570656,-0.257401857208123,-0.269306533623851,-0.249186996933112,-0.250491460994014,-0.248878466555605
15.5,-0.269667801518291,-0.25353921466753,-0.262614080059925,-0.249971169156223,-0.253402955614286,-0.268688819723559,-0.249896074253615,-0.2674865320302,-0.258615497346897,-0.270551842774869,-0.250383128186252,-0.251656872910082,-0.250069585032112
15.6,-0.270953914442431,-0.254741694169349,-0.26382117070722,-0.251147603823931,-0.254621539593977,-0.269929316094708,-0.251083427001385,-0.268718273781846,-0.259824557788186,-0.271791066366679,-0.251576358924146,-0.252818794718375,-0.251258126677665
15.7,-0.272234506607879,-0.255940187311235,-0.265022474546622,-0.25232009661548,-0.255836221248519,-0.271164110437125,-0.252266899626569,-0.269944444581436,-0.261028882455969,-0.27302403735774,-0.25276654251089,-0.253977082301944,-0.252443941464388
15.8,-0.273509345349454,-0.257134490776545,-0.266217767587766,-0.253488448069665,-0.257046796230466,-0.272392982296522,-0.253446232401577,-0.271164827977345,-0.262228268235596,-0.274250527273364,-0.253953501409648,-0.255131555268704,-0.253626851057435
15.9,-0.274778311873277,-0.258324484564887,-0.267406945223587,-0.254652540858003,-0.258253141628277,-0.273615828638932,-0.254621242122054,-0.272379322490293,-0.263422610388567,-0.275470436648922,-0.255137122565925,-0.256282109495648,-0.254806734928093
16,-0.276041235380389,-0.259510011511983,-0.268589848745709,-0.255812220701027,-0.259455097943915,-0.274832492912412,-0.255791703608845,-0.273587774579359,-0.264611760185327,-0.276683607832447,-0.25631726488452,-0.257428607391004,-0.255983447187324
16.1,-0.277297947300627,-0.260690916460332,-0.269766322188497,-0.256967335114676,-0.260652507454252,-0.276042821053898,-0.256957387767725,-0.274790033362195,-0.265795571434723,-0.277889886391067,-0.257493789189682,-0.258570913610939,-0.25715684341088
16.2,-0.278548281349306,-0.261867046301744,-0.270936212389755,-0.258117733464196,-0.261845214266166,-0.277246661545265,-0.258118061608274,-0.27598595067001,-0.266973900537684,-0.279089121166797,-0.258666558267565,-0.259708895103186,-0.25832678068658
16.3,-0.279792073583055,-0.263038250020651,-0.272099369050118,-0.259263267017191,-0.263033064370789,-0.278443865468357,-0.259273488330391,-0.277175381101434,-0.268146606539586,-0.280281164330698,-0.259835436907612,-0.260842421149189,-0.259493117660846
16.4,-0.281029162454737,-0.264204378737859,-0.273255644790979,-0.260403788995955,-0.26421590569683,-0.279634286559016,-0.260423427488488,-0.278358182075222,-0.269313551181438,-0.281465871435246,-0.261000291942673,-0.261971363404775,-0.260655714584431
16.5,-0.282259388867487,-0.265365285754513,-0.274404895211068,-0.261539154628949,-0.265393588163098,-0.280817781260057,-0.261567635243588,-0.279534213881858,-0.270474598949706,-0.282643101465052,-0.262160992288007,-0.263095595939329,-0.261814433357394
16.6,-0.28348259622786,-0.266520826596191,-0.275546978941629,-0.262669221201532,-0.266565963730043,-0.281994208773192,-0.262705864713503,-0.280703339733971,-0.271629617124888,-0.283812716885865,-0.263317408979096,-0.264214995273492,-0.262969137573278
16.7,-0.284698630498109,-0.267670859056846,-0.276681757700158,-0.263793848105804,-0.267732886450463,-0.283163431109939,-0.263837866430935,-0.281865425815658,-0.272778475828727,-0.284974583691846,-0.264469415208268,-0.265329440415411,-0.264119692562523
16.8,-0.285907340247518,-0.26881524324258,-0.277809096342786,-0.264912896889741,-0.268894212519279,-0.284325313141444,-0.264963388918478,-0.283020341330624,-0.273921048070104,-0.286128571451184,-0.265616886360197,-0.266438812895523,-0.265265965435067
16.9,-0.287108576702911,-0.269953841615033,-0.278928862915248,-0.266026231305389,-0.270049800322387,-0.285479722647238,-0.266082179388732,-0.28416795854919,-0.275057209789591,-0.287274553349938,-0.26675970004623,-0.267542996799884,-0.266407825122188
17,-0.288302193798198,-0.271086519034394,-0.280040928702411,-0.267133717356339,-0.271199510484573,-0.286626530362953,-0.267193984575891,-0.285308152854172,-0.276186839902616,-0.28841240623427,-0.26789773613751,-0.268641878802078,-0.267545142417599
17.1,-0.289488048223079,-0.272213142801886,-0.281145168276485,-0.268235223344272,-0.272343205916515,-0.287765610026908,-0.268298551703374,-0.286440802785542,-0.277309820341235,-0.289542010650904,-0.269030876797025,-0.269735348193723,-0.268677790017657
17.2,-0.290665999470848,-0.273333582701728,-0.28224145954374,-0.269330619914745,-0.273480751860886,-0.288896838425671,-0.269395629589476,-0.287565790084017,-0.27842603609455,-0.290663250885944,-0.270159006510423,-0.270823296913517,-0.269805642560907
17.3,-0.291835909885276,-0.274447711042429,-0.283329683789867,-0.270419780102091,-0.274612015937439,-0.290020095438504,-0.27048496989004,-0.288682999733447,-0.279535375247634,-0.291776015001999,-0.271282012115772,-0.271905619574955,-0.270928576666781
17.4,-0.292997644706619,-0.275555402697492,-0.284409725723989,-0.271502579373478,-0.27573686818721,-0.291135264080718,-0.271566328473625,-0.289792320002028,-0.280637729019145,-0.292880194873585,-0.272399782832106,-0.272982213492629,-0.272046470973565
17.5,-0.29415107211678,-0.276656535145391,-0.28548147352119,-0.272578895672165,-0.276855181115791,-0.292242230545953,-0.272639466920769,-0.290893642482379,-0.281732991797383,-0.293975686220952,-0.273512210286889,-0.274052978707171,-0.273159206175562
17.6,-0.295296063283499,-0.277750988508842,-0.286544818863716,-0.273648609459831,-0.277966829735613,-0.293340884247334,-0.273704154134551,-0.29198686213046,-0.282821061174998,-0.295062388642112,-0.27461918854235,-0.275117818008857,-0.274266665059541
17.7,-0.29643249240376,-0.278838645593344,-0.287599656980766,-0.274711603758129,-0.279071691607336,-0.294431117857571,-0.274760168045216,-0.293071877303287,-0.283901837982148,-0.296140205643347,-0.275720614120679,-0.27617663695992,-0.275368732540398
17.8,-0.297560236746221,-0.279919391924968,-0.288645886686953,-0.275767764189366,-0.280169646880287,-0.295512827347946,-0.275807297386764,-0.294148589795525,-0.284975226318286,-0.297209044667963,-0.276816386028168,-0.277229343915467,-0.276465295696091
17.9,-0.298679176692871,-0.28099311578737,-0.28968341041933,-0.276816979016328,-0.281260578331959,-0.296585912026181,-0.276845343519048,-0.295216904874899,-0.286041133582398,-0.298268817123452,-0.277906405778185,-0.278275850043208,-0.277556243801852
18,-0.299789195779747,-0.282059708258059,-0.290712134273082,-0.277859139181282,-0.282344371406614,-0.297650274573259,-0.277874122264223,-0.296276731316408,-0.287099470501779,-0.299319438407041,-0.278990577413163,-0.279316069341846,-0.278641468363656
18.1,-0.300890180736797,-0.283119063243873,-0.291731968035872,-0.278894138344126,-0.283420914252927,-0.298705821079103,-0.278893465722877,-0.297327981435388,-0.288150151159333,-0.300360827929552,-0.280068807525403,-0.280349918658259,-0.279720863150983
18.2,-0.301981976178217,-0.284171041039107,-0.292742780811309,-0.279921836814014,-0.284490061163482,-0.299752416990373,-0.2799031764011,-0.29837052827058,-0.289193054695159,-0.301392863152152,-0.281140975273125,-0.281377285704091,-0.280794294643298
18.3,-0.303064473845631,-0.285215539907587,-0.293744488730784,-0.280942132384028,-0.285551704311903,-0.300789974113379,-0.280903122556646,-0.299404290203465,-0.290228100887152,-0.302415470591078,-0.282206991171328,-0.282398091994165,-0.281861659801022
18.4,-0.304137615211671,-0.286252498527537,-0.294737056971916,-0.281954962789669,-0.286605776343792,-0.301818452737221,-0.281893242873685,-0.300429232922715,-0.291255252075379,-0.30342862757858,-0.28326679923044,-0.283412294720184,-0.282922888538631
18.5,-0.305201300259672,-0.287281822547509,-0.295720410517828,-0.282960233008381,-0.287652176665882,-0.302837773024221,-0.282873451626149,-0.301445283316862,-0.292274436106432,-0.304432269903453,-0.28432031650462,-0.284419822351674,-0.283977884062312
18.6,-0.306255432354919,-0.288303420612469,-0.296694478196789,-0.283957850914893,-0.2886908075655,-0.303847858709065,-0.283843686790412,-0.302452371963603,-0.293285584297178,-0.305426337464319,-0.285367462687073,-0.285420606274564,-0.285026551996594
18.7,-0.307299918279506,-0.289317204394749,-0.297659192708632,-0.284947727314391,-0.289721574242957,-0.304848637128028,-0.284803910894754,-0.303450433155774,-0.294288631452964,-0.306410774283998,-0.286408160124699,-0.286414580801226,-0.28606880041321
18.8,-0.308334668266401,-0.290323088624219,-0.298614490649836,-0.285929775975021,-0.290744384843094,-0.305840039247107,-0.285754111580734,-0.304439404926259,-0.295283515884397,-0.307385528522384,-0.28744233383174,-0.287401683179493,-0.287104539859395
18.9,-0.309359596032707,-0.29132099111778,-0.29956031253739,-0.286903913659531,-0.291759150486022,-0.306821999689245,-0.286694301852135,-0.305419229071646,-0.296270179422554,-0.308350552487769,-0.288469911502489,-0.28838185360058,-0.288133683385561
19,-0.310374618812166,-0.2923108328082,-0.300496602831411,-0.287870060156252,-0.292765785297143,-0.307794456760382,-0.287624519994848,-0.306389851174842,-0.297248567432741,-0.309305802646715,-0.289490823523013,-0.289355035205938,-0.289156146572507
19.1,-0.311379657386911,-0.293292537772242,-0.301423309956502,-0.288828138309253,-0.293764206436345,-0.308757352474599,-0.288544829159628,-0.307351220626466,-0.298218628826775,-0.310251239632421,-0.290505002982,-0.290321174093132,-0.290171847558096
19.2,-0.312374636118456,-0.294266033258167,-0.302340386321988,-0.289778074047869,-0.294754334126507,-0.309710632578236,-0.289455316608646,-0.308303290645151,-0.299180316073802,-0.311186828251621,-0.291512385680646,-0.291280219320695,-0.291180707063499
19.3,-0.313359482978016,-0.2952312497126,-0.303247788340869,-0.29071979641546,-0.295736091681283,-0.310654246573037,-0.290356092636336,-0.30924601829667,-0.300133585209626,-0.312112537490064,-0.292512910141676,-0.292232122912019,-0.292182648418949
19.4,-0.314334129576054,-0.296188120806818,-0.304145476447697,-0.291653237597546,-0.296709405532223,-0.311588147738319,-0.29124728918418,-0.310179364511999,-0.301078395844621,-0.313028340516533,-0.293506517617464,-0.293176839858308,-0.29317759758913
19.5,-0.315298511191203,-0.297136583462403,-0.305033415115258,-0.292578332949249,-0.297674205255243,-0.312512293152203,-0.292129058177622,-0.311103294104219,-0.302014711170187,-0.313934214685501,-0.294493152097328,-0.294114328120579,-0.294165483198198
19.6,-0.316252566798461,-0.29807657787641,-0.305911572870127,-0.293495021022105,-0.29863042359648,-0.313426643711938,-0.293001569620984,-0.312017775784326,-0.302942497963793,-0.314830141538316,-0.295472760313945,-0.295044548630832,-0.295146236554438
19.7,-0.317196239096806,-0.299008047545942,-0.306779922307169,-0.294403243590306,-0.299577996497536,-0.314331164153271,-0.293865009492531,-0.312922782175926,-0.303861726592618,-0.315716106803119,-0.296445291748998,-0.295967465292243,-0.296119791674618
19.8,-0.318129474536104,-0.299930939292229,-0.307638440102916,-0.295302945676297,-0.300516863120238,-0.315225823068984,-0.294719577486601,-0.313818289828926,-0.304772371015774,-0.316592100393293,-0.29741069863795,-0.296883044978636,-0.297086085308133
19.9,-0.319052223343488,-0.300845203284254,-0.308487107027907,-0.29619407557585,-0.301446965870797,-0.316110592926536,-0.295565484652563,-0.314704279231988,-0.305674408785226,-0.317458116404644,-0.29836893597414,-0.297791257533022,-0.298045056960894
20,-0.319964439549086,-0.30175079306191,-0.309325907957988,-0.297076584882617,-0.302368250423574,-0.316985450084837,-0.296402950981595,-0.315580734824109,-0.306567821045277,-0.318314153111236,-0.299319961512014,-0.298692075765403,-0.298996648919016
20.1,-0.320866081011234,-0.302647665558698,-0.310154831884604,-0.297950428512152,-0.303280665744302,-0.317850374810286,-0.297232202991641,-0.316447645004984,-0.307452592530812,-0.319160212959962,-0.300263735769685,-0.299585475449788,-0.299940806272425
20.2,-0.321757109441107,-0.303535781124086,-0.310973871924169,-0.298815564725456,-0.30418416411302,-0.318705351291884,-0.298053471358354,-0.317305002144454,-0.308328711564144,-0.319996302563743,-0.301200222030772,-0.300471435320435,-0.300877476938359
20.3,-0.322637490426885,-0.304415103545433,-0.311783025326342,-0.299671955152121,-0.305078701146555,-0.319550367655719,-0.298866988636273,-0.318152802590829,-0.309196170050664,-0.320822432693568,-0.302129386345505,-0.301349937067431,-0.301806611684768
20.4,-0.323507193457373,-0.305285600069637,-0.312582293481502,-0.300519564813006,-0.305964235820692,-0.320385415978592,-0.299672987109197,-0.318991046678283,-0.310054963473203,-0.321638618269208,-0.303051197531199,-0.302220965331478,-0.302728164153803
20.5,-0.324366191945208,-0.306147241424372,-0.313371681927279,-0.301358362142569,-0.306840730492112,-0.321210492300954,-0.300471696802791,-0.319819738733179,-0.310905090885147,-0.322444878348723,-0.303965627172063,-0.303084507698084,-0.30364209088533
20.6,-0.325214463249562,-0.30700000183917,-0.314151200354144,-0.302188319010839,-0.307708150920034,-0.322025596639223,-0.301263343685917,-0.320638887079455,-0.31174655490237,-0.323241236116803,-0.304872649618354,-0.303940554691076,-0.30454835134046
20.7,-0.326051883201877,-0.307843771596077,-0.314920766153312,-0.303009323623956,-0.308566376754389,-0.32283063534715,-0.30204808307332,-0.321448410754137,-0.31257927691132,-0.324027622360223,-0.305772168943896,-0.304789026180202,-0.30544683205916
20.8,-0.326878542411323,-0.308678619168129,-0.315680494216717,-0.303821441567614,-0.309415469696264,-0.323625714307151,-0.302826197225468,-0.322248419767551,-0.313403351660458,-0.324804165669847,-0.306664237732597,-0.30562999211482,-0.306337573673683
20.9,-0.327694430323272,-0.30950452951536,-0.316430406836751,-0.30462465524701,-0.310255405939355,-0.324410845644143,-0.303597891031654,-0.323038934572491,-0.314218792492819,-0.325570901643235,-0.307548838699992,-0.306463451870754,-0.307220544637821
21,-0.328499540417413,-0.310321491182096,-0.31717053047294,-0.305418950588726,-0.311086165165735,-0.325186045501938,-0.304363360281259,-0.323819979631336,-0.315025616269773,-0.326327869945309,-0.3084259573184,-0.307289407729794,-0.308095716423988
21.1,-0.329293870228704,-0.311129496316973,-0.317900895753581,-0.306204317061491,-0.311907730566971,-0.325951334052473,-0.305122790980058,-0.324591583416725,-0.315823843357411,-0.327075114290815,-0.309295581813235,-0.308107864870208,-0.308963063548132
21.2,-0.330077421367903,-0.311928540692837,-0.31862153747649,-0.306980747696722,-0.3127200888652,-0.326706735504401,-0.305876358877742,-0.325353778411287,-0.316613497611881,-0.327812682425651,-0.310157703158843,-0.308918831356794,-0.309822563595047
21.3,-0.330850199541933,-0.312718623726516,-0.31933249460919,-0.307748239109023,-0.313523230334354,-0.3274522781113,-0.306624229192698,-0.326106601106605,-0.317394606363794,-0.328540626107085,-0.311012315073928,-0.309722318130461,-0.310674197244154
21.4,-0.331612214573971,-0.313499748498575,-0.32003381028834,-0.308506791516557,-0.314317148821388,-0.328187994179351,-0.307366556517363,-0.326850092001221,-0.318167200401702,-0.32925900108295,-0.311859414016409,-0.310518338997301,-0.311517948295795
21.5,-0.33236348042326,-0.314271921772983,-0.320725531818486,-0.309256408761415,-0.315101841767753,-0.328913920074595,-0.308103484885553,-0.327584295597893,-0.318931313954661,-0.329967867069677,-0.312698999177986,-0.311306910617253,-0.312353803698133
21.6,-0.33310401520481,-0.315035154016825,-0.321407710670216,-0.309997098329951,-0.315877310230987,-0.329630096229779,-0.308835147981857,-0.328309260400008,-0.319686984673996,-0.330667287729349,-0.313531072478187,-0.312088052492306,-0.313181753574642
21.7,-0.333833841208837,-0.315789459419947,-0.322080402477656,-0.310728871373158,-0.316643558906562,-0.330336567150811,-0.309561669472756,-0.32902503890717,-0.320434253614188,-0.331357330645678,-0.314355638558134,-0.312861786954323,-0.314001791252343
21.8,-0.334552984920091,-0.316534855914702,-0.322743667035343,-0.311451742727054,-0.317400596149991,-0.331033381422837,-0.310283163439412,-0.329731687610079,-0.321173165213079,-0.33203806729897,-0.315172704773888,-0.313628139152468,-0.314813913290709
21.9,-0.335261477036997,-0.317271365195681,-0.323397568294544,-0.312165730933199,-0.318148433999262,-0.331720591716022,-0.310999734892386,-0.33042926698456,-0.321903767271277,-0.332709573040034,-0.315982281189496,-0.31438713704029,-0.315618119511408
22,-0.33595935249067,-0.317999012739572,-0.324042174358959,-0.312870858259307,-0.318887088197568,-0.332398254790982,-0.311711480349992,-0.331117841484901,-0.322626110930949,-0.333371927063125,-0.316784380569732,-0.315138811362427,-0.316414413028854
22.1,-0.33664665046384,-0.31871782782502,-0.324677557479875,-0.313567150719955,-0.319616578216457,-0.333066431503931,-0.312418488462972,-0.331797479536429,-0.323340250653933,-0.334025212377862,-0.31757901837252,-0.315883195641037,-0.317202800281686
22.2,-0.337323414409593,-0.319427843552646,-0.325303794050756,-0.314254638097505,-0.320336927279345,-0.333725186811555,-0.313120840670033,-0.332468253527422,-0.324046244199264,-0.334669515780129,-0.318366212741166,-0.316620326161914,-0.3179832910651
22.3,-0.337989692070065,-0.320129096865145,-0.325920964601276,-0.314933353963146,-0.321048162385483,-0.334374589775645,-0.313818611870276,-0.333130239800229,-0.324744152600194,-0.335304927822043,-0.319145984496259,-0.317350241960305,-0.318755898564249
22.4,-0.338645535495011,-0.320821628567456,-0.326529153790822,-0.315603335698203,-0.321750314334369,-0.335014713567454,-0.314511871100337,-0.333783518641764,-0.325434040140678,-0.335931542780909,-0.319918357127462,-0.318072984806474,-0.319520639388585
22.5,-0.339291001060225,-0.321505483347129,-0.327128450401444,-0.316264624515567,-0.32244341775066,-0.335645635471889,-0.315200682205806,-0.334428174273314,-0.326115974331412,-0.336549458627202,-0.320683356785032,-0.318788599191089,-0.320277533607314
22.6,-0.339926149485903,-0.3221807097947,-0.32771894733026,-0.31691726548143,-0.323127511109516,-0.336267436891404,-0.315885104498248,-0.335064294839649,-0.326790025885478,-0.337158776991599,-0.321441012271228,-0.319497132310284,-0.321026604785874
22.7,-0.340551045854867,-0.32284736042427,-0.328300741581302,-0.317561307537176,-0.323802636762518,-0.336880203349738,-0.316565193390435,-0.335691972397485,-0.327456268693645,-0.337759603130989,-0.322191355031544,-0.320198634050599,-0.321767880023589
22.8,-0.341165759630611,-0.323505491694103,-0.328873934256851,-0.318196803521593,-0.324468840964072,-0.33748402449546,-0.317241001004314,-0.336311302903337,-0.328114779799337,-0.338352045893609,-0.322934419145862,-0.320893156973768,-0.322501389992421
22.9,-0.341770364675225,-0.324155164027408,-0.329438630548162,-0.318823810193213,-0.325126173898286,-0.338078994105238,-0.317912576747122,-0.336922386200631,-0.328765639373344,-0.33893621768314,-0.323670241319511,-0.321580756301232,-0.323227168976921
23,-0.342364939267126,-0.324796441833063,-0.329994939725622,-0.319442388252953,-0.325774689706477,-0.338665210086959,-0.318579967852589,-0.33752532600627,-0.329408930688372,-0.339512234421873,-0.324398860874164,-0.322261489898636,-0.323945254915301
23.1,-0.342949517781026,-0.325429353066111,-0.330542935144866,-0.32005256170251,-0.326414403882083,-0.339242732592082,-0.319243199813137,-0.338120191049767,-0.330044703854639,-0.340080176723577,-0.325120284854953,-0.32293538520971,-0.324655652156092
23.2,-0.343524188701554,-0.326053971272362,-0.331082735953978,-0.320654400244005,-0.327045379519249,-0.33981166939015,-0.319902317617674,-0.338707094413974,-0.330673049604449,-0.34064016925404,-0.325834558468576,-0.323602506288878,-0.325358406781612
