"Freq [GHz]","lost_power_fraction [] - g_pillar_position='49.5um'","lost_power_fraction [] - g_pillar_position='62um'","lost_power_fraction [] - g_pillar_position='74.5um'","lost_power_fraction [] - g_pillar_position='87um'","lost_power_fraction [] - g_pillar_position='99.5um'","lost_power_fraction [] - g_pillar_position='112um'","lost_power_fraction [] - g_pillar_position='124.5um'","lost_power_fraction [] - g_pillar_position='137um'","lost_power_fraction [] - g_pillar_position='149.5um'","lost_power_fraction [] - g_pillar_position='162um'","lost_power_fraction [] - g_pillar_position='174.5um'","lost_power_fraction [] - g_pillar_position='187um'","lost_power_fraction [] - g_pillar_position='199.5um'"
5,0.0302741646764638,0.0298227453406725,0.0300923397876356,0.0297648633616941,0.0296373178779003,0.030608120885738,0.0305344658066901,0.0307545501307933,0.0302125469056899,0.0309772927201924,0.030411544145781,0.0308434014612413,0.0305922134667452
5.1,0.030399963513817,0.0299448338742647,0.0302203745287284,0.0298888003257744,0.0297612579040826,0.0307357500164792,0.0306398219830986,0.0308815575403111,0.0303334042463441,0.0311026010736574,0.0305340588993503,0.030967272697797,0.0307191070952173
5.2,0.0305269457672664,0.0300680051733982,0.0303494098553276,0.0300136835280596,0.0298863133415067,0.0308644617553673,0.0307466309672314,0.0310096608933106,0.0304554863383469,0.0312291034685797,0.0306577162951703,0.0310922495966126,0.0308469021009883
5.3,0.0306551300669494,0.0301922786004056,0.030479464421823,0.0301395412028658,0.0300125260664178,0.0309942860986411,0.0308549375656037,0.0311388852982184,0.0305788218010868,0.0313568290758498,0.0307825483222875,0.0312183651613598,0.0309756333258461
5.4,0.030784533943151,0.0303176726148977,0.0306105564518615,0.0302664006966412,0.0301399396296859,0.0311252552383298,0.0309647821211323,0.0312692544839814,0.0307034373960514,0.0314858054129175,0.0309085851620778,0.0313456504387724,0.0311053345987887
5.5,0.0309151739728603,0.0304442048819917,0.0307427037904896,0.0303942884891946,0.0302685984621188,0.0312574020368928,0.0310762009324305,0.0314007909572222,0.0308293581706178,0.0316160584839362,0.031035855305393,0.0314741346591588,0.0312360387294454
5.6,0.0310470658966381,0.0305718923555722,0.0308759239375401,0.0305232302027189,0.0303985461708675,0.0313907587329162,0.0311892266236551,0.0315335161283027,0.0309566075766557,0.0317476128928394,0.031164385648484,0.0316038453537477,0.0313677774948321
5.7,0.0311802247105665,0.0307007513408876,0.0310102340659509,0.0306532506016923,0.0305298226134944,0.0315253559696,0.0313038884712715,0.0316674504112038,0.0310852075682967,0.0318804919341053,0.0312942015717241,0.0317348084530091,0.031500581621902
5.8,0.0313146647373094,0.0308307975400901,0.0311456510280684,0.0307843735861831,0.030662459587826,0.0316612221581942,0.0314202126933002,0.0318026133014515,0.0312151786824918,0.0320147176651969,0.0314253270044299,0.0318670483693921,0.0316344807678051
5.9,0.0314503996797325,0.0309620460838277,0.0312821913525138,0.0309166221805927,0.0307964753952078,0.031798383137307,0.0315382227057088,0.0319390234357387,0.0313465401054315,0.0321503109640378,0.0315577844784926,0.0320005880672888,0.0317695034993101
6,0.0315874556062994,0.0310945236187305,0.0314198825598937,0.0310500299785723,0.0309318825645636,0.031936875186587,0.0316579562624736,0.0320767112049065,0.0314793236956112,0.0322873053571296,0.0316916086336365,0.0321354622743937,0.0319056888136195
6.1,0.031725832370898,0.031228232376394,0.0315587294658629,0.0311846071406586,0.0310686432326438,0.0320767060644996,0.0317794152341783,0.0322156813934839,0.0316135324215971,0.0324257060448378,0.0318268062309914,0.0322716784419255,0.0320430519805742
6.2,0.0318655419910097,0.0313631858440799,0.0316987475330217,0.0313203739470469,0.0312067105719809,0.0322178937741368,0.0319026158411056,0.0323559502594085,0.0317491816771381,0.0325655305712848,0.0319633958159755,0.0324092554794216,0.0321816181465147
6.3,0.0320065959572469,0.0314993969701507,0.0318399518295172,0.0314573497389898,0.0313460215651507,0.0323604540759797,0.0320275722777927,0.0324975333135919,0.0318862856760862,0.0327067954315104,0.0321013946795024,0.0325482110428542,0.0323214112949822
6.4,0.032149005235951,0.0316368781574069,0.0319823570039677,0.0315955529034162,0.0314865086465577,0.0325044007219724,0.0321542968558068,0.0326404453265689,0.0320248574791347,0.0328495160878371,0.0322408188822182,0.0326885615684535,0.0324624542341015
6.5,0.0322927802667445,0.0317756412531052,0.0321259772592695,0.0317350008588131,0.0316281135407986,0.0326497456854581,0.0322828001313869,0.0327847003300346,0.0321649090168165,0.0329937069825713,0.0323816832762458,0.0328303223029087,0.0326047685865876
6.6,0.032437930956133,0.0319156975366107,0.0322708263259679,0.0318757100427184,0.0317707987431497,0.0327964993734306,0.0324130910197103,0.0329303116144845,0.0323064511096265,0.0331393815479392,0.0325240015251115,0.0329735073306556,0.0327483747824381
6.7,0.0325844666681455,0.0320570577054144,0.0324169174356675,0.0320176959010409,0.0319145530632493,0.0329446708142344,0.0325451768973184,0.0330772917239349,0.0324494934859796,0.0332865522140353,0.0326677861223498,0.0331181295988444,0.0328932920543166
6.8,0.0327323962127952,0.0321997318601812,0.0325642632949326,0.0321609728793574,0.0320593904129706,0.0330942678183198,0.0326790636940296,0.0332256524485916,0.0325940447985865,0.0334352304153753,0.0328130484092169,0.0332642009404382,0.0330395384355578
6.9,0.0328817278330517,0.0323437294893309,0.0327128760599728,0.0323055544162576,0.0322053436973094,0.0332452971125024,0.032814755975551,0.033375404816163,0.0327401126397099,0.0335854265966022,0.0329597985918319,0.0334117320958351,0.0331871307607258
7,0.0330324691908905,0.0324890594535891,0.0328627673123831,0.032451452938785,0.0323524568120256,0.0333977644497514,0.0329522570178104,0.0335265590824062,0.0328877035557099,0.0337371502177171,0.0331080457580084,0.0335607327333193,0.033336084668568
7.1,0.0331846273529041,0.0326357299708594,0.0330139480361052,0.0325986798599284,0.0325007772901506,0.0335516746973608,0.033091568873951,0.0336791247213979,0.0330368230611653,0.0338904097591728,0.0332577978939525,0.033711211468591,0.0334864146072529
7.2,0.0333382087758637,0.032783748601698,0.0331664285957794,0.0327472455781501,0.0326503509288144,0.0337070319065547,0.0332326924347972,0.0338331104159226,0.0331874756528265,0.0340452127270907,0.033409061900995,0.0338631758835547,0.0336381338417206
7.3,0.0334932192925583,0.0329331222356044,0.0333202187165517,0.0328971594788528,0.0328012186207316,0.0338638393665601,0.0333756274835265,0.0339885240482995,0.033339664823582,0.0342015656587924,0.0335618436124437,0.0340166325445513,0.0337912544629815
7.4,0.0336496640981768,0.0330838570783219,0.0334753274654059,0.0330484299377209,0.0329534149829948,0.0340220996459136,0.0335203727451953,0.034145372691916,0.0334933930765903,0.0343594741287944,0.0337161478106466,0.0341715870201298,0.0339457873992071
7.5,0.0338075477374494,0.0332359586402583,0.0336317632340729,0.0332010643258113,0.0331069681851751,0.0341818146234667,0.033666925931679,0.0343036626036423,0.033648661939688,0.0345189427553889,0.0338719782442936,0.0343280438984681,0.034101742428445
7.6,0.0339668740927008,0.0333894317261467,0.0337895337234955,0.0333550690162985,0.0332619004428768,0.0343429855111868,0.0338152837825715,0.0344633992173193,0.0338054719801367,0.0346799752078618,0.0340293376459994,0.0344860068045146,0.0342591281927841
7.7,0.0341276463729607,0.0335442804260033,0.0339486459298693,0.0335104493927536,0.0334182287963565,0.0345056128705662,0.0339654421024685,0.0346245871383955,0.0339638228197688,0.0348425742144274,0.0341882277501802,0.0346454784169057,0.0344179522138332
7.8,0.03428986710422,0.0337005081074351,0.0341091061322169,0.0336672098588302,0.0335759659432783,0.0346696966240969,0.0341173957950665,0.0347872301398198,0.0341237131505729,0.0350067415708821,0.0343486493111995,0.0348064604847063,0.0345782209093381
7.9,0.0344535381208963,0.0338581174093157,0.0342709198814647,0.0338253538492495,0.0337351210060604,0.0348352360630562,0.0342711388944455,0.0349513311592243,0.0342851407507122,0.0351724781499942,0.0345106021217991,0.0349689538439946,0.0347399396108251
8,0.0346186605585594,0.0340171102368621,0.0344340919909997,0.0339848838419603,0.0338957001850747,0.0350022298525575,0.0344266645938532,0.0351168922974263,0.0344481025009789,0.035339783911626,0.0346740850317769,0.035132958434319,0.0349031125820935
8.1,0.0347852348479283,0.0341774877580885,0.0345986265286199,0.0341458013713516,0.03405770728865,0.0351706760347029,0.0345839652722963,0.0352839148182627,0.034612594401691,0.0355086579135728,0.0348390959669008,0.0352984733150537,0.0350677430384706
8.2,0.0349532607101661,0.0343392504016431,0.0347645268098648,0.0343081070424183,0.0342211441500915,0.0353405720304348,0.0347430325192009,0.0354523991497333,0.0347786115899919,0.0356790983230763,0.0350056319480061,0.0354654966816352,0.0352338331666866
8.3,0.0351227371534389,0.0345023978560185,0.0349317953926292,0.0344718005457602,0.0343860109493149,0.0355119146406183,0.0349038571573783,0.0356223448864428,0.0349461483575328,0.0358511024289906,0.0351736891102836,0.0356340258817149,0.0354013841452663
8.4,0.0352936695614053,0.034666935844694,0.0351004407944998,0.0346368874605143,0.0345523134495875,0.0356847070976916,0.0350664377785706,0.0357937579411369,0.0351152055496309,0.036024674280768,0.0353432701291783,0.0358040647748377,0.0355704033237952
8.5,0.0354660554657084,0.0348328625424928,0.0352704640507674,0.034803365653747,0.0347200491481767,0.0358589448914568,0.03523076357184,0.0359666362124425,0.0352857757040808,0.0361998093734863,0.0355143693345867,0.0359756089876398,0.0357408899023628
8.6,0.0356398846047363,0.0350001686221519,0.0354418586880487,0.0349712253483569,0.0348892074780532,0.0360346158767379,0.0353968145993042,0.036140969640893,0.0354578432470918,0.0363764947688414,0.0356869728653002,0.036148646033739,0.0359128349724281
8.7,0.0358151531048333,0.0351688508098647,0.0356146241822336,0.0351404627172204,0.035059783901073,0.0362117143637719,0.0355645788013333,0.0363167545135485,0.0356313992504833,0.0365547243525961,0.035861073486705,0.0363231700075613,0.0360862358651257
8.8,0.0359918563804595,0.035338905107926,0.035788759242232,0.035311073103661,0.0352317729836035,0.0363902340474104,0.0357340434485515,0.0364939863144397,0.0358064340342778,0.0367344912018348,0.0360366631770536,0.0364991742356426,0.0362610890106234
8.9,0.0361699891377701,0.0355103268019235,0.0359642618112218,0.0354830510395192,0.0354051684574766,0.0365701680091938,0.0359051951584406,0.0366726597337752,0.0359829371859602,0.0369157876001489,0.0362137331470693,0.0366766512922018,0.0364373899597681
9,0.0363495453791832,0.0356831104692837,0.0361411290688032,0.0356563902634682,0.0355799632674805,0.0367515087200265,0.0360780199113605,0.0368527686780815,0.0361608975798463,0.0370986050531453,0.0363922738595136,0.0368555930145941,0.0366151334056827
9.1,0.0365305184088693,0.0358572499892082,0.0363193574339856,0.0358310837394872,0.0357561496090677,0.0369342480434906,0.0362525030661067,0.0370343062811635,0.0363403033965621,0.0372829343042523,0.0365722750486643,0.037035990518662,0.0367943132052944
9.2,0.0367129008391343,0.0360327385540577,0.0364989425689762,0.0360071236754556,0.0359337189589764,0.0371183772398057,0.0364286293750671,0.0372172649158588,0.0365211421425465,0.0374687653507668,0.0367537257396996,0.0372178342139818,0.0369749224007207
9.3,0.0368966845976041,0.0362095686823165,0.036679879383716,0.0361845015418072,0.0361126621007562,0.0373038869704465,0.0366063829990714,0.0374016362064919,0.0367034006696045,0.0376560874601083,0.0369366142679465,0.0374011138189833,0.0371569532405024
9.4,0.0370818609351802,0.0363877322332657,0.0368621620411165,0.0363632080901929,0.0362929691466314,0.0374907673034011,0.0367857475219963,0.0375874110419816,0.0368870651944252,0.0378448891862272,0.0371209282979954,0.0375858183759719,0.0373403972006251
9.5,0.0372684204347,0.0365672204235795,0.0370457839629603,0.0365432333721227,0.0364746295567573,0.0376790077190642,0.0369667059651858,0.0377745795895277,0.0370721213180625,0.0380351583861498,0.0373066548426393,0.0377719362660175,0.0375252450053128
9.6,0.0374563530202432,0.0367480238460912,0.0372307378364182,0.0367245667575281,0.0366576321566247,0.0378685971167323,0.0371492408017416,0.0379631313088289,0.0372585540453497,0.0382268822365983,0.0374937802816344,0.0379594552237416,0.0377114866475654
9.7,0.0376456479670378,0.0369301324911298,0.0374170156211551,0.0369071969532358,0.0368419651531613,0.0380595238216797,0.0373333339707194,0.038153054966755,0.037446347804207,0.038420047250679,0.0376822903802662,0.0381483623519767,0.0378991114094164
9.8,0.0378362939119089,0.0371135357708427,0.037604608556983,0.0370911120212982,0.0370276161499145,0.038251775592781,0.0375189668912781,0.0383443386524396,0.0376354864648339,0.0386146392945848,0.0378721703076922,0.0383386441363152,0.038088107881902
9.9,0.0380282788642244,0.0372982225471589,0.0377935071720234,0.0372762993971648,0.0372145721615964,0.0384453396306441,0.0377061204768088,0.0385369697927245,0.0378259533587484,0.0388106436042923,0.0380634046550756,0.0385302864595431,0.0382784639847009
10,0.0382215902172774,0.037484181164148,0.0379837012913683,0.0374627459076884,0.0374028196281825,0.0386402025862307,0.0378947751490536,0.0387309351678976,0.0380177312976696,0.039008044802234,0.0382559774534747,0.0387232746159501,0.0384701669854751
10.1,0.0384162147600793,0.0376713994857878,0.0381751800461802,0.0376504377889001,0.0375923444286922,0.0388363505699146,0.0380849108522674,0.0389262209277077,0.0382108025922111,0.0392068269139054,0.0384498721914889,0.038917593325535,0.0386632035188578
10.2,0.038612138689499,0.037859864940413,0.0383679318832316,0.0378393607035884,0.03778313189476,0.0390337691609513,0.0382765070673871,0.0391228126075638,0.0384051490703675,0.0394069733843941,0.0386450718326585,0.0391132267481009,0.0388575596051135
10.3,0.0388093476227193,0.0380495645734318,0.0385619445748504,0.0380294997586369,0.0379751668240322,0.0392324434173252,0.0384695428262623,0.0393206951449233,0.0386007520957964,0.0396084670948109,0.0388415588326084,0.0393101584972296,0.0390532206684538
10.4,0.0390078266099631,0.0382404851102647,0.0387572052292381,0.0382208395221095,0.038168433493451,0.0394323578859304,0.0386639967259207,0.0395198528957883,0.0387975925858616,0.039811290378597,0.039039315155915,0.0395083716541632,0.0392501715550044
10.5,0.0392075601474616,0.0384326130318216,0.0389537003011514,0.0384133640400851,0.0383629156724362,0.0396334966130635,0.0388598469428671,0.0397202696513056,0.0389956510294355,0.0400154250377016,0.0392383222927356,0.0397078487815727,0.0394483965504235
10.6,0.0394085321906112,0.0386259346651358,0.0391514156029265,0.0386070568532308,0.0385585966359817,0.0398358431552001,0.0390570712474238,0.0399219286544,0.0391949075044495,0.0402208523586097,0.0394385612751343,0.0399085719372305,0.0396478793971814
10.7,0.0396107261673122,0.0388204362918568,0.0393503363158166,0.0388019010130978,0.0387554591776673,0.0400393805899953,0.0392556470180836,0.0401248126164522,0.039395341695187,0.0404275531281964,0.039640012693167,0.0401105226875859,0.0398486033114864
10.8,0.0398141249914314,0.0390161042768151,0.0395504470016373,0.0389978790981457,0.0389534856225986,0.0402440915275232,0.0394555512558679,0.0403289037339456,0.0395969329092971,0.0406355076494281,0.0398426567106804,0.0403136821212455,0.0400505509998805
10.9,0.040018722541005,0.0392129363939723,0.0397517429625771,0.0391949839935142,0.0391526688932625,0.0404499692743338,0.0396567731638032,0.0405341951784296,0.0397996710239834,0.0408447076509159,0.0400464843743126,0.0405180423300074,0.0402537163218442
11,0.0402244889214594,0.039410908222584,0.0399541958786664,0.0393931862540058,0.0393529789979268,0.0406569840271317,0.0398592760034589,0.0407406563229768,0.0400035232964674,0.0410551202152222,0.0402514633441589,0.0407235716296321,0.0404580690066399
11.1,0.0404314055732976,0.0396100073485154,0.0401577885099092,0.0395924671205413,0.0395543969212222,0.0408651170504379,0.0400630357201827,0.0409482679060947,0.040208467995021,0.0412667242738485,0.0404575725872042,0.0409302497431803,0.0406635903153586
11.2,0.0406394534781779,0.0398102220791465,0.040362503046635,0.0397928074228153,0.0397569032306338,0.0410743491881748,0.0402680279393175,0.0411570102179988,0.0404144830771378,0.0414794983357779,0.0406647907052837,0.041138055969424,0.040870261063039
11.3,0.0408486131726685,0.0400115415047632,0.0405683211224467,0.0399941875939396,0.0399604780889927,0.041284660875593,0.0404742279801544,0.0413668631168266,0.0406215462051096,0.0416934205021795,0.0408730959495429,0.0413469691959142,0.0410780616336157
11.4,0.0410588647619823,0.0402139553663358,0.0407752238273741,0.0401965876847937,0.0401651012668386,0.0414960321512685,0.0406816108696787,0.0415778060447257,0.0408296347613202,0.0419084684808974,0.0410824662346337,0.0415569679119823,0.0412869719945846
11.5,0.0412701879336992,0.0404174535447824,0.0409831917212393,0.040399987378119,0.0403707521546916,0.041708442669154,0.0408901513560711,0.0417898180437719,0.0410387258632413,0.0421246196007374,0.041292879152668,0.0417680302216718,0.0414969717113591
11.6,0.0414825619714279,0.0406220248903477,0.0411922048472195,0.0406043660023427,0.0405774097751967,0.0419218717106704,0.0410998239219235,0.0420028777717152,0.0412487963781338,0.0423418508255404,0.0415043119869119,0.0419801338566183,0.0417080399613518
11.7,0.0416959657684222,0.0408276550297215,0.041402242745594,0.0408097025451506,0.0407850527951698,0.0421362981968076,0.0413106027970813,0.0422169635175458,0.0414598229374593,0.0425601387680457,0.0417167417252405,0.042193256188857,0.0419201555477769
11.8,0.041910377841112,0.0410343228300386,0.041613284467665,0.041015975666797,0.0409936595375186,0.0423517007002451,0.0415224619710817,0.0424320532168452,0.0416717819509887,0.042779459703551,0.0419301450733646,0.0424073742435892,0.0421332969131867
11.9,0.0421257763425617,0.0412419955732616,0.0418253085898505,0.0412231637131835,0.0412032079930569,0.0425680574574472,0.0417353752051013,0.0426481244669687,0.0418846496206362,0.0429997895833659,0.0421444984678073,0.0426224647118958,0.0423474421527523
12,0.0423421390758311,0.041450623855615,0.0420382932279265,0.0414312447286815,0.0414136758321942,0.0427853463807592,0.0419493160433503,0.0428651545419715,0.0420984019539917,0.0432211040480705,0.042359778088676,0.0428385039633965,0.0425625690272958
12.1,0.042559443507218,0.04166013874443,0.0422522160514284,0.0416401964687287,0.0416250404165232,0.0430035450704462,0.0421642578238293,0.0430831204073531,0.0423130147775735,0.04344337844057,0.042575959872197,0.0430554680588773,0.0427786549760801
12.2,0.0427776667794078,0.0418704548713968,0.0424670542981774,0.0418499964122017,0.0418372788102843,0.0432226308267199,0.0423801736883854,0.0433019987345562,0.0425284637497952,0.0436665878189614,0.0427930195230543,0.0432733327628641,0.042995677129381
12.3,0.0429967857244858,0.042081481943803,0.0426827847889565,0.0420606217735563,0.0420503677917215,0.043442580661688,0.0425970365919575,0.0435217659152531,0.0427447243736574,0.0438907069692186,0.0430109325265112,0.043492073556178,0.0432136123208254
12.4,0.0432167768768277,0.0422931423910758,0.0428993839422911,0.0422720495147718,0.0422642838643327,0.043663371311263,0.0428148193109368,0.0437423980753836,0.0429617720091545,0.0441157104176896,0.0432296741603369,0.0437116656484326,0.0434324370995239
12.5,0.0434376164858605,0.0425053872058647,0.0431168277893609,0.0424842563570715,0.0424790032680088,0.0438849792469949,0.0430334944505476,0.0439638710889821,0.043179581885422,0.0443415724434262,0.0434492195065494,0.0439320839905165,0.0436521277420064
12.6,0.0436592805286739,0.0427182013795225,0.0433350919890068,0.0426972187924587,0.0426945019900676,0.0441073806878395,0.0432530344511357,0.0441861605917594,0.043398129112607,0.0445682670903449,0.0436695434629601,0.0441533032870418,0.0438726602639558
12.7,0.0438817447225038,0.0429315967601141,0.0435541518428417,0.0429109130950505,0.0429107557761964,0.0443305516118391,0.0434734115932762,0.0444092419944486,0.0436173886934739,0.0447957681792295,0.0438906207545528,0.0443752980087547,0.0440940104317618
12.8,0.0441049845370576,0.0431455978985339,0.0437739823104533,0.0431253153322339,0.0431277401412863,0.0445544677677253,0.0436945980015797,0.0446330904959294,0.043837335534766,0.0450240493195781,0.04411242594469,0.0445980424049351,0.0443161537738974
12.9,0.0443289752066964,0.0433602286863565,0.0439945580246827,0.0433404013756423,0.0433454303801725,0.0447791046864404,0.0439165656470885,0.0448576810961079,0.0440579444582916,0.0452530839213132,0.044334933446149,0.0448215105157594,0.0445390655921228
13,0.0445536917424745,0.0435755042693841,0.044215853306991,0.0435561469119574,0.0435638015782897,0.0450044376925493,0.0441392863481483,0.0450829886085803,0.0442791902117812,0.0454828452063428,0.0445581175320141,0.0450456761846404,0.0447627209725352
13.1,0.0447791089440074,0.043791428430667,0.044437842182874,0.0437725274535495,0.0437828286222392,0.0452304419155744,0.0443627317696373,0.0453089876730584,0.0445010474794926,0.0457133062200136,0.0447819523464097,0.045270513070546,0.044987094796456
13.2,0.0450052014112087,0.0440079944691337,0.0446604983973553,0.0439895183489681,0.0440024862102671,0.0454570923012273,0.0445868734204189,0.0455356527675808,0.0447234908925728,0.0459444398424172,0.0450064119150932,0.0454959946602983,0.0452121617511824
13.3,0.0452319466143056,0.0442251904890817,0.0448837984406313,0.0442070975413517,0.0442227517029956,0.0456843665419247,0.0448116857801403,0.045762961233025,0.0449464976631685,0.0461762218286586,0.0452314729622777,0.0457220971789713,0.0454378994875276
13.4,0.0454593184143771,0.0444429955548376,0.0451077151539479,0.0444252397206985,0.0444435990809079,0.0459122388806842,0.0450371396121657,0.0459908868857358,0.0451700419790557,0.0464086243645164,0.045457108929376,0.0459487934170858,0.0456642819638455
13.5,0.0456872876943057,0.0446613822492453,0.0453322183891768,0.0446439169339302,0.0446649995714229,0.0461406807326652,0.0452632026475474,0.0462194006498323,0.0453940956252176,0.04664161673683,0.0456832906148121,0.0461760533879116,0.0458912800737347
13.6,0.0459158283653893,0.0448803240497165,0.0455572809194841,0.0448631039730396,0.0448869272187903,0.0463696664149865,0.0454898457003214,0.0464484764714605,0.0456186331193857,0.0468751712727049,0.0459099916723254,0.0464038500090514,0.046118867829156
13.7,0.0461449141959687,0.0450997932261461,0.0457828753161521,0.045082775516837,0.0451093559305483,0.0465991701159717,0.0457170393843985,0.0466780881932976,0.0458436289749739,0.0471092601894858,0.0461371856887083,0.0466321560875236,0.0463470191001726
13.8,0.0463745188222412,0.0453197614570288,0.0460089739642385,0.0453029061406179,0.0453322594875642,0.0468291659057485,0.0459447540977406,0.0469082095654994,0.0460690577101299,0.0473438556055089,0.04636484619367,0.0468609443319036,0.0465757076249506
13.9,0.0466046157589283,0.0455402002020354,0.0462355490782395,0.0455234703257202,0.0455556115540366,0.0470596277467561,0.0461729600039525,0.0471388142564406,0.0462948938565797,0.047578929550811,0.0465929466695996,0.0470901873644339,0.0468049070196469
14,0.046835178409789,0.0457610809164657,0.0464625727177506,0.0457444424689627,0.045779385687411,0.0472905295041417,0.0464016270111954,0.047369875863281,0.0465211119682902,0.0478144539777731,0.046821460561235,0.0473198577331092,0.0470345907882055
14.1,0.0470661800780031,0.0459823751671971,0.046690016803092,0.0459657968919912,0.0460035553482652,0.0475218449560435,0.046630724748356,0.0476013679223442,0.046747686629927,0.0480504007717123,0.0470503612852413,0.0475499279237196,0.0472647323320481
14.2,0.047297593976407,0.0462040546894159,0.0469178531309303,0.0461875078505187,0.0462280939101265,0.0477535478037861,0.0468602225384142,0.0478332639193259,0.0469745924651523,0.0482867417614304,0.0472796222396978,0.0477803703718596,0.0474953049596898
14.3,0.0475293932375926,0.0464260914091159,0.0471460533898556,0.0464095495434695,0.0464529746692468,0.0479856116819605,0.0470900893689964,0.0480655372993284,0.0472018041447335,0.0485234487297309,0.0475092168135073,0.0480111574748954,0.0477262818962507
14.4,0.0477615509238796,0.0466484574468061,0.0473745891759119,0.0466318961220417,0.0466781708543274,0.0482180101684043,0.0473202938601106,0.0482981614767405,0.0474292963944859,0.0487604934239,0.0477391183957258,0.0482422616038899,0.0479576362928929
14.5,0.0479940400371464,0.0468711251117418,0.0476034320080817,0.0468545216986773,0.0469036556362014,0.0484507167940841,0.047550804229121,0.0485311098449553,0.0476570440030575,0.0489978475661602,0.0479693003848121,0.0484736551154733,0.0481893412361787
14.6,0.0482268335285414,0.0470940668921031,0.047832553343711,0.0470774003559524,0.0471294021374672,0.0486837050528678,0.0477815882530275,0.0487643557859389,0.0478850218295469,0.0492354828641125,0.0481997361978128,0.0487053103636705,0.048421369757347
14.7,0.0484599043080701,0.0473172554442461,0.0480619245938628,0.0473005061553915,0.0473553834420853,0.0489169484112154,0.0480126132282376,0.048997872679652,0.0481132048109774,0.0494733710211519,0.0484303992794667,0.0489371997116684,0.0486536948415206
14.8,0.0486932252540593,0.0475406635826402,0.0482915171385916,0.0475238131462176,0.0475815726049338,0.0491504203177565,0.0482438459279782,0.0492316339133489,0.048341567969623,0.0497114837468825,0.0486612631112546,0.049169295543525,0.0488862894368357
14.9,0.0489267692225008,0.0477642642713186,0.0485213023421353,0.0477472953740045,0.0478079426613199,0.049384094212776,0.0484752525576667,0.0494656128907188,0.0485700864201868,0.0499497927675181,0.0488923012203732,0.0494015702758071,0.0491191264635107
15,0.049160509056301,0.0479880306171553,0.0487512515680084,0.0479709268893046,0.0480344666364632,0.0496179435376161,0.0487067987085796,0.0496997830409286,0.048798735376859,0.0501882698362837,0.0491234871886549,0.0496339963691676,0.0493521788228349
15.1,0.0493944175943919,0.0482119358650063,0.0489813361939946,0.0481946817561761,0.0482611175549367,0.0498519417439731,0.0489384493102564,0.0499341178275298,0.0490274901602277,0.0504268867438109,0.0493547946614125,0.0498665463398414,0.0495854194061155
15.2,0.0496284676807669,0.0484359533946064,0.0492115276270256,0.0484185340606711,0.0484878684500679,0.0500860623031085,0.0491701685822011,0.05016859075726,0.049256326204077,0.0506656153285491,0.04958619735624,0.0500991927710668,0.0498188211035309
15.3,0.0498626321734007,0.0486600567190735,0.0494417973179384,0.0486424579192658,0.0487146923733165,0.0503202787149814,0.0494019199855342,0.0504031753887278,0.0494852190620704,0.0509044274871612,0.0498176690717378,0.0503319083244155,0.0500523568129498
15.4,0.0500968839530754,0.0488842194847994,0.0496721167761073,0.0488664274872285,0.0489415624036073,0.0505545645172789,0.0496336661753842,0.0506378453410142,0.049714144414301,0.0511432951849392,0.0500491836961889,0.0505646657510409,0.0502859994486737
15.5,0.050331195932116,0.049108415472554,0.0499024575839353,0.0490904169669452,0.0491684516566394,0.0507888932943728,0.0498653689549369,0.0508725743021558,0.0499430780737576,0.0513821904662278,0.0502807152161725,0.0507974379028235,0.0505197219501279
15.6,0.0505655410630424,0.0493326185996058,0.0501327914112012,0.04931440061619,0.0493953332941482,0.0510232386861969,0.0500969892321903,0.0511073360375582,0.0501719959926677,0.0516210854648412,0.05051223772511,0.0510301977434151,0.0507534972904943
15.7,0.0507998923471306,0.049556802922714,0.0503630900292504,0.0495383527563612,0.0496221805331482,0.0512575743970353,0.0503284869806518,0.0513421043983137,0.05040087426875,0.051859952414511,0.0507437254317681,0.0512629183591887,0.0509872984852815
15.8,0.0510342223780942,0.0497809419553479,0.0505933244324246,0.0497622469727837,0.0498489657971905,0.0514918735983672,0.050559819195087,0.05157685288689,0.0506296883006867,0.052098762845745,0.0509751518278191,0.0514955720642242,0.0512210983292895
15.9,0.0512685042294732,0.0500050102409649,0.0508234669942979,0.0499860580572338,0.0500756627885362,0.0517261102541231,0.0507909450683147,0.0518115554959383,0.0508584148956407,0.0523374895099442,0.0512064917304053,0.0517281326192148,0.0514548697042186
16,0.051502711101777,0.0502289822836933,0.0510534898788609,0.0502097605736305,0.0503022449477316,0.0519602583164398,0.0510218215662986,0.0520461863861121,0.0510870306291948,0.0525761050072446,0.0514377197488688,0.0519605735478396,0.0516885858056209
16.1,0.0517368162781063,0.0504528327452966,0.051283365407258,0.0504333291823075,0.0505286858075591,0.052194291836547,0.0512524046323704,0.052280719836592,0.0513155122467497,0.052814582079884,0.0516688106415574,0.0521928685394643,0.0519222199054418
16.2,0.0519707931323647,0.0506765364506694,0.0515130660710791,0.0506567386480524,0.0507549590021121,0.0524281849731977,0.0514826491917945,0.0525151302530579,0.051543836669348,0.0530528936226556,0.0518997393239902,0.0524249914594533,0.0521557453603201
16.3,0.0522046151374285,0.0509000683935943,0.0517425645454739,0.0508799638480973,0.0509810382758354,0.0526619120010304,0.0517125091707946,0.0527493921756131,0.0517719809994133,0.0532910126933738,0.0521304808769762,0.0526569163593493,0.0523891356198429
