Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,7173.273,nm
M Cursor Width,12745.784,nm
R Cursor Pos,63047.024,nm
R Cursor Width,-1755.976,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,63047.0262115765 nm
R Cursor Width,-1755.97624104493 nm
M Cursor Position,7173.27339111467 nm
M Cursor Width,12745.7839808445 nm


Data
Lateral(nm),Height Data(µm),,
1159.80669853247,-0.000482738623028854,,
1169.80503214051,0.00113064303367282,,
1179.80336574855,0.00126723103302647,,
1189.80169935659,0.00100309475908289,,
1199.80003296463,0.00163722378297243,,
1209.79836657267,0.00131378741772496,,
1219.79670018071,-2.78800224419683E-05,,
1229.79503378874,-0.00131759000095772,,
1239.79336739678,-0.00233918646472157,,
1249.79170100482,-0.00314555272292928,,
1259.79003461286,-0.00407372707933537,,
1269.7883682209,-0.00494709363497677,,
1279.78670182894,-0.00558299493651139,,
1289.78503543698,-0.00659992678979179,,
1299.78336904501,-0.00652210336554563,,
1309.78170265305,-0.0063690515070979,,
1319.78003626109,-0.00697168790872092,,
1329.77836986913,-0.00770936711778049,,
1339.77670347717,-0.00778139328078833,,
1349.77503708521,-0.00757615875989432,,
1359.77337069324,-0.00753131304774433,,
1369.77170430128,-0.0084970533631742,,
1379.77003790932,-0.00945527276182547,,
1389.76837151736,-0.00945196933986154,,
1399.7667051254,-0.00991686859015608,,
1409.76503873344,-0.0106214356143668,,
1419.76337234148,-0.0114303636691009,,
1429.76170594951,-0.0124478111318022,,
1439.76003955755,-0.0127030131767155,,
1449.75837316559,-0.0126540064586443,,
1459.75670677363,-0.0133192160194158,,
1469.75504038167,-0.0138616580855451,,
1479.75337398971,-0.0136457954155339,,
1489.75170759775,-0.0125734872602043,,
1499.75004120579,-0.0112709090018121,,
1509.74837481382,-0.0100439597480348,,
1519.74670842186,-0.00884122895026812,,
1529.7450420299,-0.00736846075706999,,
1539.74337563794,-0.00614574168230756,,
1549.74170924598,-0.00558755960544222,,
1559.74004285402,-0.00595116305974079,,
1569.73837646205,-0.00703322868101532,,
1579.73671007009,-0.00775539637468173,,
1589.73504367813,-0.00843309905187343,,
1599.73337728617,-0.00900236714801285,,
1609.73171089421,-0.00993044239192386,,
1619.73004450225,-0.0107723794158082,,
1629.72837811029,-0.0104126576901122,,
1639.72671171832,-0.0101384748579934,,
1649.72504532636,-0.0106610806262004,,
1659.7233789344,-0.0114894111168804,,
1669.72171254244,-0.0119396190458734,,
1679.72004615048,-0.0117010167010245,,
1689.71837975852,-0.0116761616566568,,
1699.71671336656,-0.0121473056707357,,
1709.71504697459,-0.012321588316228,,
1719.71338058263,-0.0121720789871819,,
1729.71171419067,-0.01183453558287,,
1739.71004779871,-0.0114747054935549,,
1749.70838140675,-0.0115360208246566,,
1759.70671501479,-0.0119260957080056,,
1769.70504862283,-0.0123795521194173,,
1779.70338223086,-0.0124653964671656,,
1789.7017158389,-0.0126660223015759,,
1799.70004944694,-0.0126893134615035,,
1809.69838305498,-0.0126305989589484,,
1819.69671666302,-0.011938154943363,,
1829.69505027106,-0.0117893421136017,,
1839.6933838791,-0.0116883375301724,,
1849.69171748713,-0.0107136157301604,,
1859.69005109517,-0.0104634053911024,,
1869.68838470321,-0.010748378028709,,
1879.68671831125,-0.00961578536493471,,
1889.68505191929,-0.00918028554903576,,
1899.68338552733,-0.0105858191909036,,
1909.68171913537,-0.0112174018399441,,
1919.6800527434,-0.010457969941356,,
1929.67838635144,-0.0105287706160103,,
1939.67671995948,-0.0113615065560094,,
1949.67505356752,-0.0115022147900308,,
1959.67338717556,-0.011953363897407,,
1969.6717207836,-0.0129647143147187,,
1979.67005439164,-0.01278001270612,,
1989.66838799967,-0.012256043478701,,
1999.66672160771,-0.0127278149269463,,
2009.66505521575,-0.0127700606464234,,
2019.66338882379,-0.0124732769214432,,
2029.66172243183,-0.0122168179927336,,
2039.66005603987,-0.0122644974166644,,
2049.65838964791,-0.0122124232223432,,
2059.65672325594,-0.011242507914349,,
2069.65505686398,-0.0104017662853817,,
2079.65339047202,-0.0101403114964894,,
2089.65172408006,-0.00984204526210087,,
