Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,345503.136,nm
M Cursor Width,14164.591,nm
R Cursor Pos,2719580.928,nm
R Cursor Width,-13738.082,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,2719580.91787082 nm
R Cursor Width,-13738.0820618963 nm
M Cursor Position,345503.126806753 nm
M Cursor Width,14164.5906582221 nm


Data
Lateral(nm),Height Data(nm),,
42952.9429899253,115.78335778248,,
43110.8582215059,115.331947258448,,
43268.7734530865,113.744138695499,,
43426.6886846671,112.684346648351,,
43584.6039162477,112.702775142152,,
43742.5191478283,113.319148896432,,
43900.4343794089,114.752347302891,,
44058.3496109895,114.886428675344,,
44216.2648425701,112.874690518348,,
44374.1800741507,110.44522145795,,
44532.0953057314,110.154118271289,,
44690.010537312,112.116651808898,,
44847.9257688926,114.415963795739,,
45005.8410004732,115.451756873109,,
45163.7562320538,115.658830094164,,
45321.6714636344,114.439796143688,,
45479.586695215,113.764564816756,,
45637.5019267956,114.122099864424,,
45795.4171583762,116.349043307592,,
45953.3323899568,117.251045619288,,
46111.2476215374,115.9690019894,,
46269.162853118,113.310301375781,,
46427.0780846986,112.219267840735,,
46584.9933162793,112.947575783057,,
46742.9085478599,114.471761809968,,
46900.8237794405,114.641463011125,,
47058.7390110211,114.295314467225,,
47216.6542426017,114.295182464436,,
47374.5694741823,114.424414602102,,
47532.4847057629,116.562674350275,,
47690.3999373435,119.493172495691,,
47848.3151689241,120.158671217557,,
48006.2304005047,117.842306615026,,
48164.1456320853,114.950229249587,,
48322.0608636659,114.159318471017,,
48479.9760952465,115.076423136396,,
48637.8913268272,116.587715946303,,
48795.8065584078,117.203928832751,,
48953.7217899884,116.486153204344,,
49111.637021569,113.991585013801,,
49269.5522531496,112.528897560068,,
49427.4674847302,113.053200664308,,
49585.3827163108,115.480360696151,,
49743.2979478914,116.445353757123,,
49901.213179472,116.262398729478,,
50059.1284110526,115.699145724239,,
50217.0436426332,114.94302022159,,
50374.9588742138,114.003698933203,,
50532.8741057944,114.22331695653,,
50690.7893373751,114.470784838544,,
50848.7045689557,114.049202388426,,
51006.6198005363,112.571303528859,,
51164.5350321169,112.145900406748,,
51322.4502636975,113.92298386463,,
51480.3654952781,116.251941433451,,
51638.2807268587,117.22857498646,,
51796.1959584393,116.336935710892,,
51954.1111900199,114.026116058363,,
52112.0264216005,111.870310667709,,
52269.9416531811,110.575839613667,,
52427.8568847617,111.990820575511,,
52585.7721163423,113.842974151583,,
52743.687347923,113.488499469695,,
52901.6025795036,111.764676752546,,
53059.5178110842,110.685964789544,,
53217.4330426648,112.541197800268,,
53375.3482742454,115.463017432253,,
53533.263505826,117.93194289157,,
53691.1787374066,118.96778791668,,
53849.0939689872,118.664898848694,,
54007.0092005678,116.954469648899,,
54164.9244321484,116.113346193117,,
54322.839663729,115.661388110757,,
54480.7548953096,115.204221767596,,
54638.6701268902,113.208438868017,,
54796.5853584709,111.542286621293,,
54954.5005900515,112.575463866747,,
55112.4158216321,115.420618475768,,
55270.3310532127,117.480809633532,,
55428.2462847933,117.607851635822,,
55586.1615163739,116.623103818292,,
55744.0767479545,114.430826546517,,
55901.9919795351,112.625272367232,,
56059.9072111157,112.835014200302,,
56217.8224426963,115.771644311627,,
56375.7376742769,117.658307487504,,
56533.6529058575,118.023799346723,,
56691.5681374381,116.639108595688,,
56849.4833690188,115.254482327344,,
57007.3986005994,113.826038234682,,
57165.31383218,113.554406648193,,
57323.2290637606,114.395865367931,,
57481.1442953412,114.892629434082,,
57639.0595269218,114.085715933689,,
57796.9747585024,112.598881907211,,
57954.889990083,112.329658853634,,
58112.8052216636,113.501805938144,,
58270.7204532442,114.373376179847,,
58428.6356848248,114.37755543185,,
58586.5509164054,113.881251369812,,
58744.466147986,112.919047830481,,
58902.3813795667,112.59864292015,,
59060.2966111473,114.021020035913,,
59218.2118427279,116.444197094185,,
59376.1270743085,117.170283965873,,
59534.0423058891,115.543069206609,,
59691.9575374697,114.687132402331,,
59849.8727690503,116.174637203864,,
60007.7880006309,118.400079165889,,
60165.7032322115,118.630583497555,,
60323.6184637921,116.645686418137,,
60481.5336953727,113.617247729588,,
60639.4489269533,110.326820480652,,
60797.3641585339,108.982081320242,,
60955.2793901145,110.257804860538,,
61113.1946216952,113.020229531726,,
61271.1098532758,115.000781508327,,
61429.0250848564,115.482389433121,,
61586.940316437,115.723857431713,,
61744.8555480176,117.040816313821,,
61902.7707795982,118.104481927821,,
62060.6860111788,117.643803924431,,
62218.6012427594,116.259121295265,,
62376.51647434,114.526571001692,,
62534.4317059206,113.455514523964,,
62692.3469375012,113.728413135159,,
62850.2621690818,115.393761433996,,
63008.1774006624,116.479500410674,,
63166.0926322431,115.713704628699,,
63324.0078638237,114.02009489632,,
63481.9230954043,111.937179391362,,
63639.8383269849,111.301975478073,,
63797.7535585655,111.970978941167,,
63955.6687901461,113.681773474706,,
64113.5840217267,115.501283228559,,
64271.4992533073,115.680459141367,,
64429.4144848879,114.396188231405,,
64587.3297164685,114.482906970083,,
64745.2449480491,116.862770345444,,
64903.1601796297,119.075678969919,,
65061.0754112103,119.353192290416,,
65218.990642791,117.955176813947,,
65376.9058743716,116.292778634919,,
65534.8211059522,115.115046735667,,
65692.7363375328,115.008941660167,,
65850.6515691134,116.163513167807,,
66008.566800694,116.768263516597,,
66166.4820322746,116.14720360116,,
66324.3972638552,114.846657308345,,
66482.3124954358,114.775712390476,,
66640.2277270164,116.195663021563,,
66798.142958597,116.407493983672,,
66956.0581901776,115.556519938654,,
67113.9734217583,114.127975516947,,
67271.8886533389,113.513988720321,,
67429.8038849195,113.561265688124,,
67587.7191165001,114.74546026166,,
67745.6343480807,116.829035582452,,
67903.5495796613,117.878433346666,,
68061.4648112419,117.141427610581,,
68219.3800428225,115.592478081902,,
68377.2952744031,114.63535833822,,
68535.2105059837,113.940910518604,,
68693.1257375643,113.459721026361,,
68851.0409691449,113.444568014508,,
69008.9562007255,114.552861598367,,
69166.8714323061,114.653440150122,,
69324.7866638868,114.53961391464,,
69482.7018954674,116.216914751886,,
69640.617127048,118.17317715622,,
69798.5323586286,118.947413217938,,
69956.4475902092,117.497995228769,,
70114.3628217898,114.70106734829,,
70272.2780533704,113.408288763301,,
70430.193284951,114.040067753001,,
