Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,342395.744,nm
M Cursor Width,0,nm
R Cursor Pos,1828069.504,nm
R Cursor Width,0,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,1828069.52104005 nm
R Cursor Width,0 nm
M Cursor Position,342395.743622258 nm
M Cursor Width,0 nm


Data
Lateral(nm),Height Data(nm),,
92361.8871686967,120.557365767014,,
92516.080636424,117.853977763231,,
92670.2741041514,112.959922169113,,
92824.4675718788,107.855285225611,,
92978.6610396062,105.216967743403,,
93132.8545073335,105.314507987402,,
93287.0479750609,106.714125008858,,
93441.2414427883,108.557117814397,,
93595.4349105157,109.450727941951,,
93749.628378243,108.343615451572,,
93903.8218459704,107.426386603576,,
94058.0153136978,109.679424040017,,
94212.2087814252,116.15919459082,,
94366.4022491525,122.048640737619,,
94520.5957168799,124.827370655226,,
94674.7891846073,124.263380163322,,
94828.9826523346,122.008320496584,,
94983.176120062,119.020623345209,,
95137.3695877894,116.701648003802,,
95291.5630555168,115.224418529588,,
95445.7565232441,112.886906169615,,
95599.9499909715,108.969573489731,,
95754.1434586989,106.235808254032,,
95908.3369264262,106.316509715788,,
96062.5303941536,108.331179989387,,
96216.723861881,109.303200752203,,
96370.9173296084,109.652040205235,,
96525.1107973357,110.904049976458,,
96679.3042650631,113.387323111294,,
96833.4977327905,116.143773520913,,
96987.6912005179,118.984867387524,,
97141.8846682452,121.859204151009,,
97296.0781359726,121.891750063272,,
97450.2716037,118.540543434582,,
97604.4650714274,115.510133442764,,
97758.6585391547,114.082298340488,,
97912.8520068821,113.648560707434,,
98067.0454746095,112.847406418943,,
98221.2389423369,111.328493639389,,
98375.4324100642,110.125084382138,,
98529.6258777916,107.923405626612,,
98683.819345519,105.894025733689,,
98838.0128132463,106.141929943534,,
98992.2062809737,109.196554055162,,
99146.3997487011,111.408732306801,,
99300.5932164285,112.922252871288,,
99454.7866841558,114.109211733083,,
99608.9801518832,116.912286388609,,
99763.1736196106,118.954617769075,,
99917.367087338,121.113945303331,,
100071.560555065,122.506308252744,,
100225.754022793,120.735158257653,,
100379.94749052,117.595026792094,,
100534.140958247,115.70955151194,,
100688.334425975,116.227944362659,,
100842.527893702,116.362609468256,,
100996.72136143,113.104821375301,,
101150.914829157,108.721260546275,,
101305.108296884,105.485747914249,,
101459.301764612,103.780883161599,,
101613.495232339,104.222035902891,,
101767.688700066,106.293464575644,,
101921.882167794,109.551991743874,,
102076.075635521,111.250946012099,,
102230.269103249,111.717964489239,,
102384.462570976,115.500897640255,,
102538.656038703,120.979976307569,,
102692.849506431,124.620203568785,,
102847.042974158,124.99935818069,,
103001.236441885,123.337823186622,,
103155.429909613,121.583273199408,,
103309.62337734,119.310739053012,,
103463.816845068,117.281849814943,,
103618.010312795,116.227116871658,,
103772.203780522,113.411812792499,,
103926.39724825,108.46530373545,,
104080.590715977,103.720993056563,,
104234.784183704,102.809859278933,,
104388.977651432,105.593599114117,,
104543.171119159,109.544943600352,,
104697.364586887,113.276761921349,,
104851.558054614,115.218289014406,,
105005.751522341,115.489682616867,,
105159.944990069,114.965997655121,,
105314.138457796,117.244566536933,,
105468.331925523,121.71996017314,,
105622.525393251,123.803611681289,,
105776.718860978,121.640045810416,,
105930.912328706,117.337250342242,,
106085.105796433,114.04378845086,,
106239.29926416,112.9516157488,,
106393.492731888,112.73573503253,,
106547.686199615,111.756612452091,,
106701.879667342,108.823784933439,,
106856.07313507,104.110194078398,,
107010.266602797,102.02833275858,,
107164.460070525,105.403091184219,,
107318.653538252,112.238766210297,,
107472.847005979,117.382763918489,,
107627.040473707,117.961124222779,,
107781.233941434,116.85956515333,,
107935.427409161,116.726857971052,,
