"Freq [GHz]","lost_power_fraction [] - gpillar_r='1um'","lost_power_fraction [] - gpillar_r='3um'","lost_power_fraction [] - gpillar_r='5um'","lost_power_fraction [] - gpillar_r='7um'","lost_power_fraction [] - gpillar_r='9um'","lost_power_fraction [] - gpillar_r='10um'"
24.3,0.05206460885549,0.0485300322714506,0.0480173435382181,0.048321301750069,0.0475293372708228,0.0470852623581429
24.4,0.0522328589575877,0.0486929233503791,0.0481785989052642,0.0484843543104236,0.0476900420187143,0.0472426122915116
24.5,0.0524008741740632,0.0488555686446204,0.0483396370542871,0.0486471951328304,0.0478505276899709,0.047399725846125
24.6,0.0525686469557932,0.0490179605901203,0.0485004501075023,0.0488098152412283,0.048010785911667,0.0475565954507175
24.7,0.0527361697684136,0.0491800916340353,0.0486610302201815,0.0489722057395167,0.0481708083643967,0.047713213561283
24.8,0.0529034350950504,0.0493419542376978,0.0488213695821835,0.0491343578111627,0.0483305867832397,0.0478695726632384
24.9,0.0530704354389614,0.0495035408794685,0.0489814604194463,0.0492962627188996,0.0484901129587354,0.0480256652735179
25,0.0532371633260696,0.0496648440574835,0.0491412949954647,0.049457911804516,0.0486493787378645,0.0481814839425936
25.1,0.0534036113074263,0.0498258562923068,0.0493008656127518,0.0496192964887132,0.0488083760250347,0.0483370212564333
25.2,0.053569771961586,0.0499865701294878,0.0494601646142784,0.0497804082710479,0.048967096783083,0.0484922698383974
25.3,0.0537356378969018,0.050146978142032,0.0496191843848959,0.0499412387299368,0.0491255330342695,0.0486472223510854
25.4,0.053901201753757,0.0503070729328042,0.0497779173527482,0.0501017795227276,0.049283676861283,0.0488018714981244
25.5,0.0540664562067276,0.0504668471368408,0.0499363559906579,0.0502620223858223,0.0494415204082551,0.0489562100259149
25.6,0.0542313907914182,0.0506262901378853,0.0500944897863735,0.0504219560550032,0.0495990527863387,0.0491102275397879
25.7,0.0543960012936205,0.0507853977882065,0.0502523141953181,0.0505815753509048,0.0497562692135779,0.0492639199254513
25.8,0.0545602805040503,0.0509441628337817,0.0504098218340093,0.0507408722506683,0.0499131620263588,0.0494172800690668
25.9,0.0547242212557585,0.0511025780614868,0.0505670053691365,0.0508998388115361,0.0500697236266128,0.0495703009061949
26,0.0548878164260062,0.0512606363011022,0.0507238575188964,0.0510584671712093,0.0502259464828358,0.0497229754233529
26.1,0.055051058938113,0.0514183304272893,0.0508803710543078,0.051216749548259,0.0503818231311098,0.0498752966595301
26.2,0.0552139417632542,0.0515756533615081,0.0510365388005285,0.0513746782425663,0.0505373461761298,0.0500272577076878
26.3,0.0553764579222199,0.0517325980739022,0.051192353638157,0.0515322456357901,0.0506925082922232,0.050178851716223
26.4,0.0555386004871386,0.0518891575851355,0.0513478085045161,0.05168944419188,0.050847302224378,0.0503300718904094
26.5,0.0557003625831658,0.0520453249681988,0.0515028963949495,0.0518462664575968,0.0510017207892619,0.0504809114938223
26.6,0.0558617373901382,0.0522010933501708,0.0516576103640877,0.052002705063076,0.0511557568762467,0.0506313638497319
26.7,0.0560227181441969,0.0523564559139527,0.051811943527123,0.0521587527224064,0.0513094034484311,0.0507814223424773
26.8,0.0561832981393841,0.0525114058999748,0.0519658890610679,0.0523144022342335,0.0514626535436576,0.0509310804188344
26.9,0.0563434707292069,0.0526659366078613,0.0521194402060104,0.0524696464823801,0.0516155002755335,0.0510803315893457
27,0.056503229328187,0.0528200413980809,0.0522725902663573,0.0526244784364951,0.0517679368344495,0.05122916942965
27.1,0.0566625674133638,0.0529737136935586,0.0524253326120817,0.0527788911527071,0.0519199564885893,0.0513775875817865
27.2,0.0568214785258009,0.0531269469812728,0.0525776606799456,0.052932877774302,0.0520715525849451,0.0515255797554856
27.3,0.0569799562720525,0.0532797348138194,0.0527295679747392,0.0530864315324165,0.052222718550329,0.0516731397294505
27.4,0.0571379943256116,0.0534320708109618,0.0528810480704924,0.053239545746737,0.0523734478923748,0.0518202613526172
27.5,0.0572955864283465,0.0535839486611513,0.0530320946116972,0.0533922138262207,0.0525237342005449,0.0519669385454071
27.6,0.0574527263919109,0.0537353621230295,0.0531827013145061,0.0535444292698229,0.0526735711471313,0.0521131653009679
27.7,0.0576094080991366,0.053886305026922,0.0533328619679494,0.0536961856672289,0.0528229524882488,0.0522589356863958
27.8,0.0577656255054095,0.0540367712762868,0.0534825704351147,0.0538474766996096,0.0529718720648317,0.0524042438439544
27.9,0.0579213726400346,0.0541867548491781,0.0536318206543531,0.0539982961403735,0.0531203238036211,0.0525490839922806
28,0.0580766412448842,0.0543362473756628,0.0537806043358183,0.0541486354844989,0.0532682993665377,0.0526934480778537
28.1,0.0582314254183055,0.0544852429037293,0.0539289154878446,0.0542984886064082,0.0534157927710806,0.052837330395644
28.2,0.0583857217563395,0.0546337380417554,0.0540767505601318,0.0544478519059095,0.0535628005330911,0.0529807277254998
28.3,0.0585395245995467,0.0547817270825884,0.054224103806143,0.0545967195357755,0.0537093169349062,0.0531236346057251
28.4,0.0586928283690418,0.0549292044006956,0.054370969560502,0.0547450857449102,0.0538553363495826,0.053266045656909
28.5,0.0588456275677595,0.0550761644535205,0.0545173422401528,0.0548929448791549,0.0540008532418539,0.0534079555830804
28.6,0.0589979167817197,0.0552226017828094,0.0546632163455048,0.0550402913820643,0.0541458621690882,0.0535493591728417
28.7,0.0591496906812823,0.05536851101594,0.0548085864615719,0.0551871197957064,0.0542903577822359,0.0536902513005004
28.8,0.0593009440223774,0.0555138868672269,0.0549534472591096,0.0553334247614615,0.054434334826772,0.0538306269271903
28.9,0.0594516716477441,0.0556587241392113,0.0550977934957469,0.05547920102081,0.0545777881436296,0.0539704811019843
29,0.0596018684881362,0.0558030177239479,0.0552416200171038,0.0556244434161427,0.0547207126701407,0.0541098089629968
29.1,0.0597515295635361,0.0559467626042655,0.0553849217579072,0.0557691468915458,0.0548631034409507,0.0542486057384866
29.2,0.0599006499843444,0.0560899538550269,0.0555276937431037,0.0559133064936077,0.0550049555889387,0.0543868667479379
29.3,0.0600492249525657,0.0562325866443615,0.0556699310889536,0.0560569173722086,0.0551462643461297,0.0545245874031475
29.4,0.0601972497629812,0.0563746562349041,0.0558116290041323,0.0561999747813221,0.0552870250445988,0.0546617632092953
29.5,0.0603447198043122,0.0565161579850026,0.0559527827908111,0.056342474079805,0.0554272331173649,0.0547983897660064
29.6,0.060491630560372,0.0566570873499206,0.0560933878457424,0.05648441073219,0.0555668840992838,0.0549344627684114
29.7,0.0606379776112113,0.0567974398830311,0.0562334396613257,0.056625780309473,0.0557059736279277,0.0550699780081927
29.8,0.0607837566342473,0.0569372112369925,0.0563729338266756,0.0567665784899011,0.0558444974444586,0.0552049313746289
29.9,0.0609289634053892,0.0570763971649102,0.056511866028675,0.056906801059756,0.0559824513944968,0.0553393188556203
30,0.0610735938001461,0.0572149935214884,0.0566502320530253,0.0570464439141291,0.0561198314289801,0.0554731365387185
30.1,0.061217643794733,0.0573529962641766,0.0567880277852791,0.0571855030577014,0.0562566336050103,0.0556063806121415
30.2,0.0613611094671622,0.057490401454284,0.0569252492118812,0.0573239746055106,0.0563928540866968,0.0557390473657826
30.3,0.0615039869983252,0.0576272052581019,0.0570618924211821,0.0574618547837193,0.056528489145991,0.0558711331922057
30.4,0.0616462726730639,0.0577634039479998,0.0571979536044543,0.0575991399303699,0.0566635351635099,0.0560026345876384
30.5,0.0617879570092312,0.0578989879013554,0.0573334232794159,0.0577358205942769,0.0567979827869442,0.0561335423578663
30.6,0.061929042309388,0.0580339595426294,0.0574683035564431,0.0578718991774794,0.0569318343958201,0.0562638589431528
30.7,0.0620695251796159,0.0581683154720239,0.0576025909445821,0.0580073723614345,0.0570650867047806,0.0563935811596127
30.8,0.0622094023341688,0.0583020524001215,0.0577362820597962,0.0581422369425051,0.0571977365403678,0.0565227059309403
30.9,0.0623486705964944,0.0584351671489338,0.0578693736259271,0.0582764898326802,0.0573297808418183,0.0566512302893426
31,0.0624873269002392,0.0585676566529075,0.0580018624756563,0.0584101280603025,0.0574612166618132,0.0567791513764856
31.1,0.0626253682902531,0.0586995179599386,0.0581337455514415,0.0585431487707892,0.0575920411672522,0.0569064664444152
31.2,0.062762791923571,0.0588307482323643,0.0582650199064574,0.0586755492273364,0.0577222516399963,0.0570331728564778
31.3,0.0628995950703887,0.0589613447479367,0.0583956827055139,0.0588073268116282,0.0578518454776141,0.0571592680882264
31.4,0.0630357751150365,0.0590913049007959,0.0585257312259757,0.0589384790245255,0.0579808201941074,0.0572847497283187
31.5,0.0631713295569221,0.059220626202412,0.0586551628586513,0.0590690034867563,0.0581091734206333,0.0574096154794025
31.6,0.0633062560114801,0.0593493062825289,0.0587839751086976,0.059198897939597,0.0582369029062172,0.0575338631589966
31.7,0.063440552211105,0.0594773428900776,0.0589121655964914,0.0593281602455367,0.0583640065184481,0.0576574907003551
31.8,0.0635742160060652,0.0596047338940948,0.0590397320584942,0.0594567883889483,0.058490482244173,0.0577804961533252
31.9,0.0637072453654158,0.0597314772846031,0.0591666723481139,0.0595847804767339,0.0586163281901757,0.0579028776851917
32,0.0638396383778909,0.0598575711735001,0.0592929844365467,0.0597121347389761,0.0587415425838401,0.058024633581512
32.1,0.0639713932527916,0.0599830137954137,0.0594186664136017,0.0598388495295684,0.0588661237738171,0.0581457622469398
32.2,0.0641025083208576,0.0601078035085534,0.0595437164885332,0.0599649233268454,0.0589900702306635,0.0582662622060403
32.3,0.0642329820351229,0.0602319387955438,0.0596681329908346,0.0600903547342031,0.0591133805474885,0.0583861321040856
32.4,0.0643628129717665,0.0603554182642397,0.0597919143710403,0.0602151424806992,0.0592360534405683,0.0585053707078518
32.5,0.0644919998309509,0.0604782406485307,0.0599150592015056,0.0603392854216583,0.0593580877499711,0.0586239769063899
32.6,0.0646205414376343,0.06060040480913,0.060037566177176,0.0604627825392578,0.0594794824401572,0.0587419497117969
32.7,0.0647484367423926,0.0607219097343404,0.060159434116341,0.0605856329431052,0.0596002366005696,0.0588592882599685
32.8,0.0648756848222021,0.0608427545408136,0.0602806619613774,0.0607078358708122,0.0597203494462249,0.0589759918113414
32.9,0.0650022817013532,0.0609629352316188,0.0604012456331929,0.0608293875090253,0.0598398171686921,0.0590920566334495
33,0.0651282267041922,0.0610824511751732,0.0605211843146877,0.0609502873476029,0.0599586392299808,0.0592074822327634
33.1,0.0652535224719143,0.0612013051209474,0.0606404804708225,0.0610705381922616,0.0600768183758262,0.0593222713671081
33.2,0.0653781685985214,0.0613194967099663,0.0607591335511019,0.0611901398017994,0.0601943543327476,0.0594364238058853
33.3,0.065502164808239,0.0614370257151732,0.0608771431326533,0.0613090920657362,0.0603112469555957,0.0595499394465863
33.4,0.065625510956221,0.0615538920420855,0.0609945089208887,0.0614273950048003,0.0604274962280665,0.0596628183154603
33.5,0.0657482070292652,0.0616700957294441,0.061111230750156,0.0615450487714453,0.0605431022632081,0.0597750605681616
33.6,0.0658702531464948,0.0617856369498336,0.0612273085843682,0.0616620536503164,0.0606580653039074,0.0598866664903965
33.7,0.065991649560032,0.0619005160103017,0.0613427425176236,0.0617784100587408,0.0607723857233816,0.0599976364985427
33.8,0.0661123966556663,0.0620147333529536,0.0614575327748113,0.0618941185471802,0.0608860640256357,0.0601079711402705
33.9,0.066232494953495,0.0621282895555296,0.0615716797122027,0.0620091797996952,0.0609991008459335,0.0602176710951349
34,0.0663519451085564,0.0622411853319701,0.0616851838180273,0.0621235946343776,0.0611114969512362,0.0603267371751629
34.1,0.0664707479114548,0.0623534215329626,0.0617980457130417,0.0622373640037883,0.0612232532406469,0.060435170325433
34.2,0.0665889042889584,0.0624649991464777,0.0619102661510668,0.062350488995379,0.0613343707458307,0.0605429716246229
34.3,0.0667064153045954,0.0625759192982777,0.0620218460195297,0.0624629708318973,0.0614448506314298,0.0606501422855634
34.4,0.0668232821592277,0.062686183252424,0.0621327863399886,0.0625748108717899,0.0615546941954694,0.0607566836557631
34.5,0.0669395061916132,0.0627957924117569,0.062243088268625,0.0626860106095881,0.0616639028697522,0.0608625972179279
34.6,0.0670550888789551,0.0629047483183627,0.0623527530967474,0.0627965716762908,0.0617724782202343,0.0609678845904663
34.7,0.0671700318374341,0.0630130526540277,0.0624617822512642,0.0629064958397244,0.0618804219473973,0.0610725475279685
34.8,0.0672843368227352,0.0631207072406781,0.0625701772951479,0.0630157850049005,0.0619877358866152,0.0611765879216945
34.9,0.0673980057305417,0.0632277140407949,0.0626779399278813,0.0631244412143652,0.0620944220084912,0.0612800078000231
35,0.0675110405970371,0.0633340751578228,0.0627850719858959,0.0632324666485224,0.0622004824192105,0.0613828093289035
35.1,0.0676234435993736,0.0634397928365612,0.062891575442993,0.0633398636259717,0.0623059193608566,0.0614849948122872
35.2,0.0677352170561445,0.0635448694635351,0.0629974524107454,0.0634466346038094,0.0624107352117352,0.0615865666925437
35.3,0.0678463634278229,0.0636493075673609,0.0631027051388928,0.0635527821779322,0.0625149324866753,0.0616875275508629
35.4,0.0679568792213984,0.0637531036124716,0.063207329943593,0.0636583030261632,0.0626185078258476,0.0617878741715861
35.5,0.0680667733337272,0.0638562666761133,0.0633113354754099,0.0637632061379586,0.0627214700857337,0.0618876154084125
35.6,0.0681760486575589,0.0639587997192289,0.0634147244047555,0.063867494531285,0.0628238221963777,0.0619867542652449
35.7,0.068284708229196,0.0640607058461488,0.0635174995416488,0.0639711713640181,0.0629255672254805,0.0620852938862919
35.8,0.0683927552288743,0.064161988304874,0.0636196638360393,0.0640742399341935,0.0630267083786615,0.0621832375563923
35.9,0.0685001929811331,0.0642626504873527,0.0637212203781209,0.0641767036802446,0.0631272489996998,0.0622805887013414
36,0.0686070249551588,0.0643626959297288,0.0638221723986248,0.0642785661812267,0.0632271925707644,0.0623773508881841
36.1,0.068713254765131,0.0644621283125885,0.0639225232691015,0.0643798311570383,0.0633265427126549,0.0624735278255119
36.2,0.0688188861705379,0.0645609514611913,0.0640222765021904,0.0644805024686219,0.0634253031849954,0.0625691233637306
36.3,0.068923923076498,0.0646591693456766,0.0641214357518771,0.0645805841181662,0.0635234778864629,0.0626641414953227
36.4,0.0690283695340487,0.0647567860812772,0.064220004813732,0.064680080249289,0.0636210708549675,0.062758586355093
36.5,0.0691322297404384,0.0648538059284981,0.064317987625145,0.0647789951472115,0.0637180862678476,0.0628524622204019
36.6,0.0692355080393973,0.0649502332932939,0.0644153882655399,0.0648773332389317,0.0638145284420452,0.0629457735113799
36.7,0.0693382089213921,0.0650460727272344,0.0645122109565815,0.0649750990933759,0.0639104018342772,0.0630385247911352
36.8,0.069440337023881,0.0651413289276528,0.064608460062361,0.0650722974215405,0.0640057110411922,0.0631307207659434
36.9,0.0695418971315384,0.0652360067377817,0.0647041400895859,0.0651689330766384,0.0641004607995222,0.0632223662854187
37,0.0696428941764863,0.0653301111468768,0.0647992556877395,0.0652650110542217,0.0641946559862275,0.0633134663426849
37.1,0.0697433332384981,0.0654236472903363,0.0648938116492368,0.0653605364922971,0.0642883016186261,0.0634040260745193
37.2,0.0698432195451953,0.0655166204497961,0.064987812909572,0.0654555146714364,0.0643814028545189,0.0634940507614898
37.3,0.0699425584722404,0.065609036053221,0.065081264547449,0.0655499510148745,0.0644739649923084,0.0635835458280737
37.4,0.0700413555435021,0.0657008996749835,0.0651741717848977,0.0656438510886021,0.0645659934711057,0.0636725168427731
37.5,0.0701396164312207,0.0657922170359349,0.0652665399873887,0.0657372206014369,0.0646574938708256,0.063760969518208
37.6,0.070237346956168,0.0658829940034511,0.0653583746639232,0.0658300654051028,0.0647484719122832,0.0638489097111951
37.7,0.0703345530877659,0.0659732365914908,0.0654496814671269,0.0659223914942929,0.0648389334572763,0.063936343422819
37.8,0.0704312384343486,0.0660629484021876,0.065540463663193,0.0660142025248259,0.0649288820363124,0.0640232743766572
37.9,0.0705274093555742,0.0661521358358185,0.0656307272799419,0.0661055048701166,0.0650183238840083,0.064109708955284
38,0.0706230748118349,0.0662408079391638,0.0657204809640365,0.0661963074701716,0.0651072677914146,0.0641956560490562
38.1,0.0707182413726131,0.0663289713168849,0.0658097309473042,0.0662866168960357,0.0651957201889283,0.0642811222406652
38.2,0.0708129157565833,0.0664166327202983,0.0658984836054628,0.066376439861893,0.0652836876482201,0.06436611425723
38.3,0.0709071048317002,0.0665037990473556,0.0659867454581473,0.066465783225078,0.0653711768822819,0.0644506389702857
38.4,0.0710008156152559,0.0665904773426226,0.0660745231689172,0.0665546539860758,0.0654581947454505,0.064534703395769
38.5,0.0710940552739367,0.0666766747972447,0.0661618235452661,0.0666430592885145,0.0655447482334325,0.0646183146939862
38.6,0.0711868311238689,0.0667623987489082,0.0662486535386045,0.0667310064191481,0.0656308444833116,0.0647014801695719
38.7,0.0712791506306486,0.066847656681785,0.0663350202442543,0.0668185028078277,0.0657164907735638,0.0647842072714297
38.8,0.071371021409373,0.0669324562264795,0.0664209309014191,0.0669055560274776,0.0658016945240537,0.0648665035926726
38.9,0.0714624512246568,0.0670168051599599,0.0665063928931454,0.0669921737940463,0.0658864632960292,0.0649483768705386
39,0.0715534479906346,0.0671007114054798,0.0665914137462853,0.0670783639664587,0.0659708047921077,0.0650298349863078
39.1,0.0716440197709592,0.0671841830325059,0.066676001131438,0.0671641345465598,0.0660547268562518,0.0651108859651996
39.2,0.0717341747787956,0.0672672282566149,0.0667601628628932,0.0672494936790504,0.0661382374737498,0.0651915379762565
39.3,0.0718239213767925,0.0673498554394048,0.0668439068985581,0.0673344496514103,0.0662213447711747,0.0652717993322286
39.4,0.0719132680770619,0.0674320730883869,0.0669272413398797,0.0674190108938172,0.0663040570163442,0.065351678489438
39.5,0.0720022235411346,0.0675138898568716,0.0670101744317613,0.0675031859790635,0.0663863826182798,0.0654311840476283
39.6,0.072090796579919,0.0675953145438499,0.0670927145624592,0.0675869836224552,0.0664683301271457,0.0655103247498192
39.7,0.0721789961536415,0.0676763560938724,0.067174870263488,0.0676704126817012,0.0665499082341927,0.0655891094821347
39.8,0.0722668313717876,0.0677570235969088,0.0672566502095083,0.0677534821568122,0.0666311257716864,0.0656675472736309
39.9,0.0723543114930287,0.0678373262882076,0.0673380632182033,0.0678362011899747,0.0667119917128459,0.0657456472961035
40,0.0724414459251459,0.0679172735481585,0.0674191182501606,0.0679185790654236,0.0667925151717503,0.0658234188638971
40.1,0.0725282442249363,0.0679968749021304,0.0674998244087282,0.0680006252093062,0.0668727054032606,0.0659008714337014
40.2,0.0726147160981221,0.0680761400203191,0.067580190939879,0.0680823491895421,0.0669525718029248,0.0659780146043253
40.3,0.0727008683926353,0.0681550756139799,0.0676602240868766,0.0681637577479522,0.0670321209194172,0.0660548552745148
40.4,0.0727867143135264,0.0682336949403087,0.0677399367116579,0.0682448638953712,0.0671113656055784,0.0661314063613299
40.5,0.0728722640168406,0.0683120081070308,0.067819338491162,0.0683256776280891,0.0671903156823702,0.0662076778925539
40.6,0.0729575278070801,0.0683900253659942,0.0678984392443116,0.0684062090835115,0.067268981111016,0.0662836800371199
40.7,0.0730425161370675,0.0684677571129664,0.0679772489318291,0.0684864685399741,0.0673473719928596,0.0663594231048496
40.8,0.0731272396078043,0.0685452138874572,0.0680557776560506,0.0685664664165607,0.0674254985692457,0.0664349175461746
40.9,0.0732117089683234,0.0686224063724945,0.0681340356607356,0.0686462132729042,0.0675033712213799,0.0665101739518543
41,0.0732959351155262,0.0686993453944389,0.068212033330873,0.0687257198089785,0.067581000470186,0.066585203052683
41.1,0.0733799290940109,0.0687760419227547,0.0682897811924643,0.0688049968648907,0.0676583969761595,0.0666600157191909
41.2,0.0734637020959113,0.0688525070697931,0.0683672899123217,0.0688840554206617,0.0677355715392054,0.0667346229613261
41.3,0.0735472654607042,0.0689287520905737,0.0684445702978467,0.0689629065959972,0.0678125350984846,0.0668090359281452
41.4,0.0736306306750222,0.0690047883825444,0.0685216332967932,0.0690415616500506,0.0678892987322419,0.0668832659074722
41.5,0.0737138093724566,0.0690806274853506,0.0685984899970534,0.0691200319811861,0.0679658736576267,0.066957324325572
41.6,0.0737968133333488,0.0691562810805886,0.0686751516264032,0.0691983291267232,0.0680422712305205,0.0670312227467945
41.7,0.0738796544845821,0.0692317609915569,0.0687516295522598,0.0692764647626793,0.068118502945345,0.0671049728732274
41.8,0.0739623448993526,0.0693070791830052,0.068827935281432,0.0693544507035023,0.0681945804348656,0.0671785865443267
41.9,0.0740448967969426,0.0693822477608672,0.0689040804598577,0.0694322989017994,0.0682705154699911,0.0672520757365505
42,0.0741273225424801,0.0694572789719971,0.0689800768723345,0.0695100214480549,0.068346319959572,0.0673254525629687
42.1,0.0742096346466974,0.0695321852038946,0.0690559364422508,0.0695876305703266,0.0684220059501755,0.0673987292728847
42.2,0.0742918457656649,0.06960697898443,0.069131671231309,0.0696651386339698,0.0684975856258737,0.0674719182514282
42.3,0.0743739687005414,0.069681672981551,0.0692072934392221,0.0697425581413138,0.0685730713080067,0.0675450320191532
42.4,0.0744560163972869,0.0697562800029937,0.0692828154034381,0.069819901731347,0.0686484754549562,0.0676180832316229
42.5,0.074538001946394,0.0698308129959849,0.0693582495988296,0.069897182179405,0.068723810661897,0.0676910846789856
42.6,0.0746199385825898,0.0699052850469384,0.0694336086373915,0.0699744123968201,0.0687990896605442,0.0677640492855447
42.7,0.0747018395765924,0.0699797092126943,0.0695089050251135,0.0700516053129066,0.0688743251701556,0.0678369900573514
42.8,0.0747837186477885,0.0700540990518174,0.0695841518350708,0.0701287743020498,0.0689495303842707,0.0679099203778522
42.9,0.0748655896387958,0.070128468302973,0.0696593623972899,0.0702059328664221,0.0690247186577791,0.0679828536902697
43,0.0749474663622385,0.0702028306100066,0.0697345498728472,0.0702830944616927,0.069099903269759,0.0680558034547614
43.1,0.0750293627733791,0.0702771997542963,0.0698097275582709,0.0703602726777291,0.0691750976344586,0.0681287832633336
43.2,0.0751112929697598,0.0703515896544185,0.0698849088851891,0.0704374812382189,0.0692503153010089,0.0682018068393609
43.3,0.0751932711908605,0.0704260143657788,0.0699601074199813,0.070514734000267,0.0693255699531079,0.0682748880370934
43.4,0.0752753118177156,0.070500488080251,0.0700353368634018,0.0705920449540015,0.0694008754087244,0.0683480408411515
43.5,0.0753574293725501,0.0705750251258086,0.0701106110502053,0.0706694282221471,0.0694762456197653,0.0684212793660274
43.6,0.0754396385183831,0.0706496399661406,0.0701859439487651,0.0707468980596154,0.0695516946717569,0.0684946178555585
43.7,0.0755219540586343,0.0707243472002647,0.0702613496606798,0.0708244688530647,0.0696272367835001,0.068568070682405
43.8,0.0756043909367033,0.070799161562132,0.0703368424203774,0.0709021551204606,0.0697028863067357,0.0686416523475169
43.9,0.0756869642355675,0.0708740979202149,0.0704124365947011,0.0709799715106258,0.0697786577257802,0.0687153774795863
44,0.0757696891773314,0.0709491712770995,0.0704881466825029,0.07105793280277,0.0698545656571709,0.068789260834497
44.1,0.0758525811227961,0.0710243967690552,0.070563987314203,0.0711360539060318,0.0699306248492892,0.0688633172947639
44.2,0.0759356555709932,0.0710997896656093,0.0706399732513763,0.071214349858984,0.0700068501819857,0.0689375618689619
44.3,0.0760189281587241,0.071175365369096,0.0707161193862915,0.0712928358291482,0.0700832566661859,0.0690120096911459
44.4,0.0761024146600845,0.0712511394142099,0.0707924407414708,0.0713715271124854,0.0701598594434915,0.0690866760202617
44.5,0.0761861309859648,0.0713271274675425,0.0708689524692247,0.0714504391328903,0.0702366737857733,0.0691615762395503
44.6,0.0762700931835458,0.0714033453271062,0.0709456698511804,0.0715295874416631,0.0703137150947512,0.0692367258559364
44.7,0.0763543174357891,0.0714798089218565,0.0710226082978071,0.0716089877169709,0.0703909989015726,0.0693121404994167
44.8,0.0764388200609044,0.0715565343111964,0.0710997833479246,0.0716886557633065,0.0704685408663583,0.0693878359224309
44.9,0.0765236175118036,0.0716335376844697,0.0711772106682024,0.0717686075109336,0.0705463567777704,0.0694638279992259
45,0.0766087263755484,0.0717108353604531,0.0712549060526548,0.0718488590153084,0.0706244625525485,0.0695401327252105
45.1,0.0766941633727797,0.0717884437868206,0.0713328854221148,0.0719294264565054,0.0707028742350364,0.0696167662163026
45.2,0.0767799489042032,0.0718663829108036,0.071411167922159,0.0720103295553213,0.0707816113125166,0.0696937482493443
45.3,0.0768660967379402,0.0719446663887068,0.0714897669406215,0.0720915816408351,0.0708606870831057,0.0697710919549372
45.4,0.0769526239955195,0.0720233110552281,0.0715686987791119,0.0721731992668433,0.0709401179746106,0.0698488138098197
45.5,0.0770395479296176,0.0721023338717196,0.0716479798638715,0.0722551991092942,0.0710199205404321,0.0699269304084884
45.6,0.0771268859234009,0.0721817519256059,0.0717276267451895,0.072337597965667,0.0711001114590639,0.0700054584624885
45.7,0.0772146554898839,0.0722615824297875,0.0718076560968148,0.0724204127542975,0.0711807075335353,0.0700844147997055
45.8,0.0773028742712428,0.072341842722029,0.071888084715369,0.0725036605137328,0.0712617256908801,0.0701638163636259
45.9,0.0773915600381528,0.0724225502643281,0.0719689295197387,0.0725873584020442,0.0713431829815683,0.0702436802126074
46,0.0774807306890629,0.0725037226422876,0.0720502075504547,0.0726715236961447,0.0714250965789419,0.0703240235191259
46.1,0.0775704042494974,0.0725853775644604,0.072131935969065,0.0727561737910815,0.071507483778632,0.0704048635690091
46.2,0.0776605988713142,0.0726675328616828,0.0722141320574888,0.0728413261993323,0.0715903619979581,0.0704862177606788
46.3,0.077751332831967,0.0727502064863993,0.0722968132173639,0.0729269985500639,0.0716737487753313,0.0705681036043507
46.4,0.0778426245337298,0.0728334165119715,0.0723799969693862,0.073013208588405,0.0717576617696293,0.0706505387212545
46.5,0.0779344925029258,0.0729171811319705,0.0724637009526206,0.0730999741746847,0.0718421187595676,0.0707335408428151
46.6,0.0780269553891288,0.0730015186594551,0.0725479429238171,0.0731873132836699,0.0719271376430513,0.070817127809843
46.7,0.0781200319643579,0.0730864475262356,0.0726327407567045,0.0732752440037861,0.0720127364365258,0.0709013175717004
46.8,0.0782137411222349,0.0731719862821315,0.0727181124412746,0.07336378453632,0.0720989332742992,0.0709861281854632
46.9,0.0783081018771499,0.0732581535941982,0.072804076083043,0.0734529531946187,0.0721857464078638,0.0710715778150563
47,0.078403133363398,0.0733449682459498,0.0728906499023246,0.0735427684032623,0.0722731942051983,0.0711576847304019
47.1,0.0784988548342981,0.073432449136573,0.0729778522334537,0.073633248697237,0.0723612951500625,0.0712444673065253
47.2,0.0785952856612956,0.0735206152800972,0.073065701524031,0.0737244127210805,0.0724500678412657,0.0713319440226751
47.3,0.0786924453330525,0.0736094858045902,0.0731542163341321,0.0738162792280241,0.0725395309919432,0.0714201334614124
47.4,0.0787903534545118,0.0736990799512984,0.0732434153355082,0.073908867079118,0.0726297034287889,0.0715090543076942
47.5,0.0788890297459593,0.0737894170738077,0.0733333173107815,0.0740021952423318,0.0727206040913094,0.0715987253479384
47.6,0.0789884980025656,0.0738805204705291,0.0734239447842776,0.0740962866081277,0.0728122557880588,0.0716891693321405
47.7,0.0790887784616969,0.0739724100009855,0.0735153170334845,0.0741911606337231,0.0729046779597678,0.0717804055220618
47.8,0.0791898873223401,0.0740651016142574,0.0736074496313308,0.0742868328810598,0.0729978862178529,0.0718724492338171
47.9,0.0792918447594077,0.0741586151073974,0.0737003617985115,0.0743833227395251,0.0730918999481821,0.0719653196528464
48,0.079394671058111,0.0742529703852112,0.0737940728622737,0.0744806497007242,0.0731867386453744,0.0720590360611616
48.1,0.0794983866129062,0.0743481874593217,0.0738886022555224,0.074578833357512,0.0732824219119315,0.0721536178363362
48.2,0.0796030119264112,0.0744442864471785,0.0739839695159083,0.0746778934030014,0.0733789694573835,0.0722490844504752
48.3,0.079708567608322,0.0745412875710768,0.0740801942848985,0.0747778496295501,0.0734764010974109,0.0723454554691729
48.4,0.0798150743742977,0.0746392111571492,0.0741772963068307,0.074878721927754,0.0735747367529399,0.0724427505504642
